LoadLevel,Node_1_Node_2_cac1,Node_1_Node_2_cac2,Node_1_Node_2_cac3,Node_1_Node_2_eac1,Node_1_Node_3_cac1,Node_1_Node_3_cac3,Node_1_Node_3_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_3_eac1
10-29 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0361493452699999,-0.03,0.0050809523300016,-0.12,0.0361493452699983
10-29 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03524373902,-0.03,0.0006617167800024,-0.12,0.0352437390199975
10-29 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03487145736,-0.03,-7.557332000001499e-05,-0.12,0.03487145736
10-29 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0349164386099999,0.0288304515799971,-0.06,-0.12,0.0349164386100028
10-29 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03468876361,-0.03,0.0007129683800004,-0.12,0.0346887636099995
10-29 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0343941253099999,-0.03,0.0050731911799975,-0.12,0.0343941253100024
10-29 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03416499445,-0.03,0.0104675589,-0.12,0.0341649944499999
10-29 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0331452902499999,-0.03,-0.06,-0.0400404769999995,0.0331452902499995
10-29 17:00:00+01:00,0.02625,0.0525,0.105,-0.0442260283599992,-0.03,-0.12,0.009641131510001,0.03,0.06,0.12,0.0317541456899989
10-29 18:00:00+01:00,0.02625,0.0525,0.105,-0.0453684888799998,-0.03,-0.12,0.0114887920300031,0.03,0.06,0.12,0.0341730364699967
10-29 19:00:00+01:00,-0.02625,0.0525,0.10445822897,0.0,-0.03,-0.12,0.0214606163,0.03,0.06,0.12,0.0214606163
10-29 20:00:00+01:00,0.02625,0.003201264595,0.105,0.0,-0.03,-0.12,0.019727809895,0.03,0.06,0.12,0.019727809895
10-29 21:00:00+01:00,-0.019145580135,0.0525,0.105,0.0,-0.03,-0.12,0.016617420125,0.03,0.06,0.12,0.016617420125
10-29 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0402563734099999,-0.03,-0.06,-0.0534673185299999,0.0402563734099999
10-29 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0423176443599999,0.0288846240999995,-0.06,-0.12,0.0423176443600004
10-30 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04000532599,-0.03,-0.06,-0.0585355234400028,0.0400053259900027
10-30 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04170210355,0.0266317255699988,-0.06,-0.12,0.041702103550001
10-30 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04284123671,-0.03,-0.0060464883800008,-0.12,0.0428412367100008
10-30 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0445891935999999,0.0216647536100001,-0.06,-0.12,0.0445891935999998
10-30 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0468946560999999,-0.03,-0.06,-0.0686050627699984,0.0468946560999984
10-30 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0501366054599999,0.0204091452899979,-0.06,-0.12,0.050136605460002
10-30 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04916329651,-0.03,-0.06,-0.0666762633200029,0.0491632965100029
10-30 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04721962011,0.0253323317199981,-0.06,-0.12,0.0472196201100018
10-30 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04493736436,0.020280711129997,-0.06,-0.12,0.0449373643600028
10-30 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0426758762299999,-0.03,-0.0196111791600005,-0.12,0.0426758762300005
10-30 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0429818574799999,-0.03,-0.06,-0.0884860875199992,0.0429818574799992
10-30 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0448697081099999,-0.03,-0.0367931054799976,-0.12,0.0448697081099976
10-30 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04705469561,-0.03,-0.06,-0.101779951630002,0.047054695610002
10-30 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0465908081099999,-0.03,-0.0396565056199973,-0.12,0.0465908081099973
10-30 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04581100315,-0.0029169098899995,-0.06,-0.12,0.0458110031499995
10-30 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0457800525,-0.03,-0.0254602388299993,-0.12,0.0457800524999993
10-30 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04487671807,0.0165771307500025,-0.06,-0.12,0.0448767180699974
10-30 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04476879868,-0.03,0.0036866884000025,-0.12,0.0447687986799974
10-30 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04615555493,-0.03,0.0046142499499989,-0.12,0.046155554930001
10-30 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05085880123,0.023195647560003,-0.06,-0.12,0.0508588012299969
10-30 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05632309818,0.0098830343800016,-0.06,-0.12,0.0563230981799983
10-30 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.12,0.00747555954,0.0089159209999948,0.06,-0.12,-0.0187744404599948
10-30 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0042111721699999,0.03,0.12,0.06,-0.03,-0.06,-0.0949803202350053,0.0578944139150053
10-30 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0092038972999999,0.03,0.12,0.06,-0.004919803760005,-0.06,-0.12,0.055398051350005
10-31 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0086240075899999,0.03,0.12,0.06,-0.0065847950550061,-0.06,-0.12,0.0556879962050061
10-31 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0078321785999999,0.03,0.12,0.06,-0.03,-0.06,-0.097221877960006,0.056083910700006
10-31 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0076850599699999,0.03,0.12,0.06,-0.0074495131550049,-0.06,-0.12,0.0561574700150049
10-31 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.00668164959,0.03,0.12,0.06,-0.03,-0.06,-0.0961441067750067,0.0566591752050067
10-31 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0041939120899999,0.03,0.12,0.06,-0.0027608260150069,-0.06,-0.12,0.0579030439550069
10-31 05:00:00+01:00,-0.02625,-0.0525,-0.10205101503,0.0,0.03,0.12,0.06,0.00104621389,-0.06,-0.12,0.06
10-31 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05426090521,-0.03,-0.06,-0.076973133390001,0.054260905210001
10-31 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0472254109699999,0.0258471973299979,-0.06,-0.12,0.047225410970002
10-31 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04396644808,0.0263340664099998,-0.06,-0.12,0.0439664480800001
10-31 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04395827721,-0.03,-0.06,-0.0729582471099993,0.0439582772099993
10-31 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0451811334599999,0.0080216530199993,-0.06,-0.12,0.0451811334600006
10-31 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04411149808,0.007847372170001,-0.06,-0.12,0.0441114980799989
10-31 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04110686058,0.0132308114699994,-0.06,-0.12,0.0411068605800005
10-31 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0369837793299999,0.0229069030799992,-0.06,-0.12,0.0369837793300007
10-31 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0345229898399999,-0.03,0.0021729445400024,-0.12,0.0345229898399975
10-31 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0316727377,-0.03,0.013402419029997,-0.12,0.0316727377000029
10-31 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.02988486457,-0.03,0.0246876460900031,-0.12,0.0298848645699968
10-31 17:00:00+01:00,-0.02625,0.0525,0.09875576859,0.0,-0.03,-0.12,0.01747605636,0.03,0.06,0.12,0.01747605636
10-31 18:00:00+01:00,-0.02625,0.0440688567849999,0.105,0.0,-0.03,-0.12,0.017392636915,0.03,0.06,0.12,0.017392636915
10-31 19:00:00+01:00,-0.02625,0.0525,0.09943052694,0.0,-0.03,-0.12,0.01638483777,0.03,0.06,0.12,0.01638483777
10-31 20:00:00+01:00,-0.02625,0.0525,0.1014467539249999,0.0,-0.03,-0.12,0.015389383915,0.03,0.06,0.12,0.015389383915
10-31 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.02999500484,-0.03,0.0267056890999976,-0.12,0.0299950048400023
10-31 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0339572260999999,-0.03,-0.06,-0.0452922865699989,0.0339572260999989
10-31 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0377601286,-0.03,0.0043439818099973,-0.12,0.0377601286000026
11-01 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03946403295,0.0298652004700001,-0.06,-0.12,0.0394640329499998
11-01 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04425806615,0.0186672572399994,-0.06,-0.12,0.0442580661500005
11-01 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04822695824,0.0108756263899977,-0.06,-0.12,0.0482269582400022
11-01 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0510725680999999,0.0060570792400014,-0.06,-0.12,0.0510725680999985
11-01 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0526726180999999,-0.03,-0.0253597291300003,-0.12,0.0526726181000003
11-01 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05601581449,0.0002301146499984,-0.06,-0.12,0.0560158144900015
11-01 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0552916076499999,-0.03,-0.06,-0.0859819964399991,0.0552916076499991
11-01 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05375295181,0.0094130085100004,-0.06,-0.12,0.0537529518099995
11-01 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05535566305,0.0030830276299979,-0.06,-0.12,0.055355663050002
11-01 09:00:00+01:00,-0.02625,-0.0525,-0.1038952968199999,0.0,0.03,0.12,0.06,-0.03,-0.06,-0.10488362617,0.06
11-01 10:00:00+01:00,-0.02625,-0.04706956557,-0.105,0.0,0.03,0.12,0.06,-0.0207099815399999,-0.06,-0.12,0.06
11-01 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0092764193,0.03,0.12,0.06,-0.0182673046200048,-0.06,-0.12,0.0553617903500048
11-01 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0115500505499999,0.03,0.12,0.06,-0.0150506074350048,-0.06,-0.12,0.0542249747250048
11-01 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0150134505499999,0.03,0.12,0.06,-0.0080900694050045,-0.06,-0.12,0.0524932747250045
11-01 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0189061952699999,0.03,0.12,0.06,-0.03,-0.0309399580750084,-0.12,0.0505469023650084
11-01 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0196758791499999,0.03,0.12,0.06,0.0033741211249952,-0.06,-0.12,0.0501620604250047
11-01 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.01832312985,0.03,0.12,0.06,0.0101653416249956,-0.06,-0.12,0.0508384350750043
11-01 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0179860637299999,0.03,0.12,0.06,0.0180439600649999,-0.06,-0.12,0.051006968135
11-01 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0191926137299999,0.03,0.12,0.06,-0.03,-0.06,-0.0733013312850037,0.0504036931350037
11-01 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0230336031799999,0.03,0.12,0.06,0.0151442716499917,-0.06,-0.12,0.0484831984100082
11-01 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.02494855875,0.03,0.12,0.06,0.0129863606349919,-0.06,-0.12,0.047525720625008
11-01 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0265509001499999,0.03,0.12,0.06,0.0099729054049911,-0.06,-0.12,0.0467245499250088
11-01 22:00:00+01:00,0.02625,0.0525,0.105,0.0085787233960027,-0.03,-0.12,0.0135359878739972,0.03,0.06,0.12,0.0092466261760027
11-01 23:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.02479380365,0.0007435658999977,0.06,0.12,0.0247938036500022
11-02 00:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0223092208,0.0043732914899974,0.06,0.12,0.0223092208000025
11-02 01:00:00+01:00,0.02625,0.0525,0.105,0.0,-0.03,-0.12,0.0220232162,0.0053211899599975,0.06,0.12,0.0220232162000024
11-02 02:00:00+01:00,0.02625,0.0525,0.105,0.0092519417520027,-0.03,-0.12,0.0123676834979972,0.03,0.06,0.12,0.0077417126220027
11-02 03:00:00+01:00,0.02625,0.0525,0.105,0.0104702570320027,-0.03,-0.12,0.0129419858179972,0.03,0.06,0.12,0.0077068573020027
11-02 04:00:00+01:00,0.02625,0.0525,0.105,0.0082139540440027,-0.03,-0.12,0.0126175825559972,0.03,0.06,0.12,0.0085106055340027
11-02 05:00:00+01:00,0.02625,0.0525,0.105,0.0053495468000027,-0.03,-0.12,0.0122660096999972,0.03,0.06,0.12,0.0095912363000027
11-02 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0179669725999999,0.03,0.12,0.06,-0.03,-0.0282871946900058,-0.12,0.0510165137000058
11-02 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0123550301499999,0.03,0.12,0.06,0.000851819264994,-0.06,-0.12,0.0538224849250059
11-02 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0066284592499999,0.03,0.12,0.06,-0.0027845929050042,-0.06,-0.12,0.0566857703750042
11-02 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0061478541499999,0.03,0.12,0.06,-0.0062752336450049,-0.06,-0.12,0.0569260729250049
11-02 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0062106728999999,0.03,0.12,0.06,-0.009551017680006,-0.06,-0.12,0.056894663550006
11-02 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0027219092499999,0.03,0.12,0.06,-0.03,-0.06,-0.1038051988250027,0.0586390453750027
11-02 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.056243928,-0.03,-0.06,-0.0989562119499989,0.0562439279999989
11-02 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05183062175,-0.03,-0.0286072111700003,-0.12,0.0518306217500003
11-02 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0462687632,0.014587060329997,-0.06,-0.12,0.0462687632000029
11-02 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0461781206,-0.03,-0.06,-0.07121768083,0.0461781206
11-02 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0415368513499999,-0.03,-0.06,-0.0567537903900015,0.0415368513500016
11-02 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0391726149999999,-0.03,0.0181401694400023,-0.12,0.0391726149999976
11-02 18:00:00+01:00,0.02625,0.0525,0.105,-0.0386124756800001,-0.03,-0.12,0.0081459656800007,0.03,0.06,0.12,0.0274522035199993
11-02 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0406206104,-0.03,0.010297625940001,-0.12,0.0406206103999989
11-02 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04593557965,0.0247574819599982,-0.06,-0.12,0.0459355796500017
11-02 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0503913079499999,-0.03,-0.0191172159300011,-0.12,0.0503913079500011
11-02 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0544738152,-0.03,-0.030612269179999,-0.12,0.054473815199999
11-02 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0018070661999999,0.03,0.12,0.06,-0.011207510760005,-0.06,-0.12,0.059096466900005
11-03 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0054931911699999,0.03,0.12,0.06,-0.0086249673550052,-0.06,-0.12,0.0572534044150052
11-03 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0054315351199999,0.03,0.12,0.06,-0.0086028035600062,-0.06,-0.12,0.0572842324400062
11-03 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.00602504983,0.03,0.12,0.06,-0.0080478959750044,-0.06,-0.12,0.0569874750850044
11-03 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0104180603199999,0.03,0.12,0.06,-0.03,-0.06,-0.0947500622300053,0.0547909698400053
11-03 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.01576206455,0.03,0.12,0.06,0.0009475233449927,-0.06,-0.12,0.0521189677250072
11-03 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0147048593099999,0.03,0.12,0.06,0.0062975048549976,-0.06,-0.12,0.0526475703450023
11-03 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0192354540699999,0.03,0.12,0.06,0.0089416461949949,-0.06,-0.12,0.050382272965005
11-03 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0218810080999999,0.03,0.12,0.06,-0.03,-0.06,-0.0817785213300049,0.0490594959500049
11-03 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0204846806899999,0.03,0.12,0.06,-0.03,-0.06,-0.0858088124650038,0.0497576596550038
11-03 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0181128200099999,0.03,0.12,0.06,-0.002119433815004,-0.06,-0.12,0.050943589995004
11-03 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0174008845099999,0.03,0.12,0.06,-0.0061400005350055,-0.06,-0.12,0.0512995577450055
11-03 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0150031792799999,0.03,0.12,0.06,-0.03,-0.06,-0.1001855565100104,0.0524984103600104
11-03 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0132222845099999,0.03,0.12,0.06,-0.0118997373050102,-0.06,-0.12,0.0533888577450102
11-03 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0120435075099999,0.03,0.12,0.06,-0.03,-0.06,-0.101384788085008,0.0539782462450079
11-03 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0097691752499999,0.03,0.12,0.06,-0.03,-0.0394962111450052,-0.12,0.0551154123750052
11-03 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.00664233775,0.03,0.12,0.06,-0.006590733395007,-0.06,-0.12,0.056678831125007
11-03 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.00112344803,0.03,0.12,0.06,-0.03,-0.06,-0.0936546612750077,0.0594382759850077
11-03 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0543166820999999,0.0204072005999977,-0.06,-0.12,0.0543166821000022
11-03 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0504150935999999,0.0283013108100026,-0.06,-0.12,0.0504150935999973
11-03 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04844056659,-0.03,-0.06,-0.0624886074500021,0.0484405665900021
11-03 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04668603855,0.0264280897199987,-0.06,-0.12,0.0466860385500012
11-03 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0437077490299999,0.0256839945499979,-0.06,-0.12,0.0437077490300021
11-03 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04215938775,0.0248816011199973,-0.06,-0.12,0.0421593877500026
11-03 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04152728169,0.0257505247600017,-0.06,-0.12,0.0415272816899982
11-04 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0427491189199999,0.0233137258800013,-0.06,-0.12,0.0427491189199986
11-04 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04429094679,0.0204286651500005,-0.06,-0.12,0.0442909467899994
11-04 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0446944236999999,0.0199159262399975,-0.06,-0.12,0.0446944237000025
11-04 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04446861216,0.0218143174400011,-0.06,-0.12,0.0444686121599988
11-04 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0443197506199999,-0.03,-0.06,-0.0642034880200021,0.0443197506200021
11-04 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04479278764,-0.03,-0.06,-0.059261044669999,0.044792787639999
11-04 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0465899496599999,0.0271686236100031,-0.06,-0.12,0.0465899496599968
11-04 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04811954149,0.0220983001999997,-0.06,-0.12,0.0481195414900003
11-04 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0450291929599999,0.0229701816299992,-0.06,-0.12,0.0450291929600007
11-04 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0411246078699999,-0.03,-0.0072035133200014,-0.12,0.0411246078700014
11-04 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04067503818,0.0170609965100024,-0.06,-0.12,0.0406750381799975
11-04 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0404655751999999,0.0138840085500014,-0.06,-0.12,0.0404655751999985
11-04 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04259112568,-0.03,-0.0207442751399986,-0.12,0.0425911256799986
11-04 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0441251016199999,0.0088368340699978,-0.06,-0.12,0.0441251016200021
11-04 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04423935835,-0.03,-0.06,-0.0765484200600006,0.0442393583500006
11-04 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04359545835,-0.03,-0.0092740146000029,-0.12,0.0435954583500028
11-04 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03983046895,-0.03,0.0065769156400031,-0.12,0.0398304689499968
11-04 17:00:00+01:00,0.02625,0.0525,0.0573364663199999,0.0,-0.03,-0.12,0.01682684831,0.03,0.06,0.12,0.01682684831
11-04 18:00:00+01:00,0.02625,0.0525,0.058189301655,0.0,-0.03,-0.12,0.015959269705,0.03,0.06,0.12,0.015959269705
11-04 19:00:00+01:00,0.02625,0.0525,0.060451643145,0.0,-0.03,-0.12,0.0150058166749999,0.03,0.06,0.12,0.0150058166749999
11-04 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04026912375,-0.03,0.0078754879099983,-0.12,0.0402691237500016
11-04 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04321548096,0.0262234636999998,-0.06,-0.12,0.0432154809600001
11-04 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0455895021,-0.03,-0.06,-0.0720625550299969,0.0455895020999969
11-04 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04872776123,0.0111693843899977,-0.06,-0.12,0.0487277612300022
11-05 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.04948006356,0.0094822214199982,-0.06,-0.12,0.0494800635600017
11-05 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0513107214199999,0.00633281107,-0.06,-0.12,0.0513107214199999
11-05 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0524139257499999,-0.03,-0.06,-0.0857548277499996,0.0524139257499996
11-05 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05279492304,-0.03,-0.0252109085200008,-0.12,0.0527949230400008
11-05 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.05292155429,0.0079354435600012,-0.06,-0.12,0.0529215542899987
11-05 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0538551569999999,-0.03,-0.06,-0.0778699881900004,0.0538551570000004
11-05 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0501878826099999,0.0200188293900017,-0.06,-0.12,0.0501878826099982
11-05 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0458290715,-0.03,-0.06,-0.0639147750400021,0.045829071500002
11-05 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03987950224,-0.03,0.0026541460400013,-0.12,0.0398795022399986
11-05 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0377592174699999,-0.03,-0.06,-0.0610022725999998,0.0377592174699998
11-05 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0378394362199999,-0.03,-0.06,-0.0674512515100015,0.0378394362200015
11-05 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03746443349,-0.03,-0.0099791001500017,-0.12,0.0374644334900017
11-05 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0379757397399999,0.0174845032499978,-0.06,-0.12,0.0379757397400021
11-05 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03795062724,-0.03,-0.06,-0.0721144747699999,0.0379506272399998
11-05 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0372946655499999,-0.03,-0.06,-0.0684944730400027,0.0372946655500027
11-05 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.03438336203,-0.03,0.0017394685899971,-0.12,0.0343833620300028
11-05 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.12,0.0320181381299999,-0.03,0.0157023101700005,-0.12,0.0320181381299994
