LoadLevel,Node_1_Node_2_cac1,Node_1_Node_2_cac2,Node_1_Node_2_cac3,Node_1_Node_2_eac1,Node_1_Node_3_cac1,Node_1_Node_3_cac2,Node_1_Node_3_cac3,Node_1_Node_3_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac3,Node_2_Node_3_eac1
02-01 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0030802985480027,0.03,0.06,0.12,0.0094905505419972,-0.03,-0.12,0.0079504012680027
02-02 00:00:00+01:00,-0.02625,-0.0525,-0.104474838315,0.0,0.03,0.06,0.12,0.008358379215,-0.03,-0.12,0.008358379215
02-02 01:00:00+01:00,-0.02625,-0.0525,-0.105,-0.001175309284001,0.03,0.06,0.12,0.0080231455040029,-0.03,-0.12,0.008610800145997
02-02 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0544872343599999,0.12,0.01140029834,-0.03,-0.12,0.01140029834
02-02 03:00:00+01:00,-0.02625,-0.0525,-0.105,-0.001505645424001,0.03,0.06,0.12,0.0085398707040008,-0.03,-0.12,0.0092926934159991
02-02 04:00:00+01:00,-0.02625,-0.0525,-0.105,-0.001721831271999,0.03,0.06,0.12,0.0091910940520006,-0.03,-0.12,0.0100520096879994
02-02 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.00814271395,-0.03,-0.1141822610900033,0.0081427139500033
02-02 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0133609290199999,0.06,0.12,0.02081085132,-0.03,-0.12,0.02081085132
02-02 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0286830712399999,0.12,0.02978086689,-0.03,-0.12,0.02978086689
02-02 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.07397587549,0.0376909106699999,-0.03,-0.12,0.0376909106699999
02-02 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0760231443199999,0.03391382426,-0.03,-0.12,0.03391382426
02-02 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.00471402227,0.06,0.12,0.0251171596,-0.03,-0.12,0.0251171596
02-02 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0373931786899999,0.12,0.01607448247,-0.03,-0.12,0.01607448247
02-02 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.00443006741,0.12,0.06,-0.03,-0.0923965899400068,0.0337500000000068
02-02 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0389419583666712,-0.03,0.06,0.0844494402933287,0.06,-0.03,-0.12,0.0405290208166712
02-02 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0423069829733378,-0.03,0.06,0.0876170695966621,0.06,-0.03,-0.12,0.0388465085133378
02-02 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0048170013200027,0.03,0.06,0.12,0.0058037586699972,-0.03,-0.12,0.0033952580100027
02-02 16:00:00+01:00,-0.02625,-0.0525,-0.105,1.9241296002718566e-05,0.03,0.06,0.12,0.0071350870339972,-0.03,-0.12,0.0071254663860027
02-02 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.00543318575,-0.0160304752300005,-0.12,0.0054331857500005
02-02 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0393258684599999,0.12,0.02450068604,-0.03,-0.12,0.02450068604
02-02 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.01397199385,0.06,0.12,0.0224552059799999,-0.03,-0.12,0.0224552059799999
02-02 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0087586502199999,-0.03,-0.1102486743300019,0.0087586502200019
02-02 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0029989198760027,0.03,0.06,0.12,0.0120077022439972,-0.03,-0.12,0.0105082423060027
02-02 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0082880371040027,0.03,0.06,0.12,0.0113903420659972,-0.03,-0.12,0.0072463235140027
02-02 23:00:00+01:00,-0.02625,-0.0525,-0.0909854207549999,0.0,0.03,0.06,0.12,0.0089911507249999,-0.03,-0.12,0.0089911507249999
02-03 00:00:00+01:00,-0.02625,-0.0390618811249999,-0.105,0.0,0.03,0.06,0.12,0.0091377925849999,-0.03,-0.12,0.0091377925849999
02-03 01:00:00+01:00,-0.02625,-0.03904129324,-0.105,0.0,0.03,0.06,0.12,0.00936259084,-0.03,-0.12,0.00936259084
02-03 02:00:00+01:00,-0.0124239658,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.00981666249,-0.03,-0.12,0.00981666249
02-03 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0092681753080027,0.03,0.06,0.12,0.0134304459319972,-0.03,-0.12,0.0087963582780027
02-03 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0066627951760027,0.03,0.06,0.12,0.0160805006039972,-0.03,-0.12,0.0127491030160027
02-03 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0051253885280027,0.03,0.06,0.12,0.0216709137319972,-0.03,-0.12,0.0191082194680027
02-03 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0054612767120027,0.03,0.06,0.12,0.0230930507779972,-0.03,-0.12,0.0203624124220027
02-03 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0076161767000027,0.03,0.06,0.12,0.0205487454399972,-0.03,-0.12,0.0167406570900027
02-03 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0083343282240027,0.03,0.06,0.12,0.0177086524359972,-0.03,-0.12,0.0135414883240027
02-03 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0109758196160027,0.03,0.06,0.12,0.0134195566139972,-0.03,-0.12,0.0079316468060027
02-03 10:00:00+01:00,-0.02625,-0.035888232075,-0.105,0.0,0.03,0.06,0.12,0.005358415015,-0.03,-0.12,0.005358415015
02-03 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0515976103600045,-0.03,0.06,0.0908244915499954,0.06,-0.03,-0.12,0.0342011948200045
02-03 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.0963989273100068,0.0554933181299931,-0.03,-0.12,0.0292433181299999
02-03 13:00:00+01:00,-0.02625,0.0465612288500068,0.105,0.0525,-0.0035124901200068,-0.06,-0.12,0.06,0.03,0.12,0.0337500000000068
02-03 14:00:00+01:00,-0.02625,0.0473458011800068,0.105,0.0525,-0.0034239189300068,-0.06,-0.12,0.06,0.03,0.12,0.0337500000000068
02-03 15:00:00+01:00,-0.02625,0.0405172041500068,0.105,0.0525,-0.03,-0.0280645156500068,-0.12,0.06,0.03,0.12,0.0337500000000068
02-03 16:00:00+01:00,-0.008012047825,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.006583955985,-0.03,-0.12,0.006583955985
02-03 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0062970617320027,0.03,0.06,0.12,0.0156136484779972,-0.03,-0.12,0.0124651176120027
02-03 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0018229150280027,0.03,0.06,0.12,0.0171154199519972,-0.03,-0.12,0.0162039624380027
02-03 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.01498594078,-0.0279904329699999,-0.12,0.0149859407799999
02-03 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0005285287960027,0.03,0.06,0.12,0.0148940863039972,-0.03,-0.12,0.0146298219060027
02-03 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0046173088680027,0.03,0.06,0.12,0.0132342557719972,-0.03,-0.12,0.0109256013380027
02-03 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0080615896240027,0.03,0.06,0.12,0.0118750051259972,-0.03,-0.12,0.0078442103140027
02-03 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0090624486600027,0.03,0.06,0.12,0.0116466822299972,-0.03,-0.12,0.0071154579000027
02-04 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0097255223920027,0.03,0.06,0.12,0.0118263296779972,-0.03,-0.12,0.0069635684820027
02-04 01:00:00+01:00,-0.0120582026199999,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0096284944399999,-0.03,-0.12,0.0096284944399999
02-04 02:00:00+01:00,-0.02625,-0.0398560827,-0.105,0.0,0.03,0.06,0.12,0.0101740031,-0.03,-0.12,0.0101740031
02-04 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0096037974040027,0.03,0.06,0.12,0.0139253841559972,-0.03,-0.12,0.0091234854540027
02-04 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0087982094280027,0.03,0.06,0.12,0.0172386270519972,-0.03,-0.12,0.0128395223380027
02-04 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0066477000960027,0.03,0.06,0.12,0.0224630339239972,-0.03,-0.12,0.0191391838760027
02-04 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0071358722880027,0.03,0.06,0.12,0.0237594530219972,-0.03,-0.12,0.0201915168780027
02-04 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0100121169480027,0.03,0.06,0.12,0.0211388922819972,-0.03,-0.12,0.0161328338080027
02-04 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0101259867480027,0.03,0.06,0.12,0.0176538479019972,-0.03,-0.12,0.0125908545280027
02-04 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0141957739560027,0.03,0.06,0.12,0.0129633847939972,-0.03,-0.12,0.0058654978160027
02-04 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.0977056155000068,0.0569629070799931,-0.03,-0.12,0.03071290708
02-04 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.1079818974300067,0.0474598289399932,-0.03,-0.12,0.02120982894
02-04 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.1125525092000068,0.0433097946299931,-0.03,-0.12,0.01705979463
02-04 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.0251481498799931,0.06,0.12,0.0370067773799931,-0.03,-0.12,0.0107567773799999
02-04 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.06,0.0693700682400068,0.0354742242099931,-0.03,-0.12,0.0092242242099999
02-04 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.06,0.0733620923300068,0.0365726063699931,-0.03,-0.12,0.0103226063699999
02-04 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,0.03,0.06,0.0661329732100068,0.0448397344099931,-0.03,-0.12,0.01858973441
02-04 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0225151774080027,0.03,0.06,0.12,0.0182093830919972,-0.03,-0.12,0.0069517943880027
02-04 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0172935815560027,0.03,0.06,0.12,0.0207500939039972,-0.03,-0.12,0.0121033031260027
02-04 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0167183458120027,0.03,0.06,0.12,0.0201506533179972,-0.03,-0.12,0.0117914804120027
02-04 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0198813894040027,0.03,0.06,0.12,0.0192101358559972,-0.03,-0.12,0.0092694411540027
02-04 21:00:00+01:00,-0.02625,-0.02274392754,-0.105,0.0,0.03,0.06,0.12,0.0113316514699999,-0.03,-0.12,0.0113316514699999
02-04 22:00:00+01:00,-0.02625,0.0429138796900068,0.105,0.0525,-0.03,-0.06,-0.0755467747400068,0.06,0.03,0.12,0.0337500000000068
02-04 23:00:00+01:00,-0.02625,0.0525,0.0962972159700068,0.0525,0.0138636849899931,-0.06,-0.12,0.06,0.03,0.12,0.0337500000000068
02-05 00:00:00+01:00,-0.02625,0.0408348998200068,0.105,0.0525,-0.03,-0.0161801108400068,-0.12,0.06,0.03,0.12,0.0337500000000068
02-05 01:00:00+01:00,-0.02625,0.0382659676800068,0.105,0.0525,-0.03,-0.0156943065000068,-0.12,0.06,0.03,0.12,0.0337500000000068
02-05 02:00:00+01:00,-0.02625,0.0364157717300068,0.105,0.0525,-0.03,-0.0146106860800068,-0.12,0.06,0.03,0.12,0.0337500000000068
02-05 03:00:00+01:00,-0.02625,0.0317428635800068,0.105,0.0525,-0.03,-0.0124354551900068,-0.12,0.06,0.03,0.12,0.0337500000000068
02-05 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0142306276480027,0.03,0.06,0.12,0.0176045807419972,-0.03,-0.12,0.0104892669180027
02-05 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0078224719800027,0.03,0.06,0.12,0.0213086949199972,-0.03,-0.12,0.0173974589300027
02-05 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0023188234880027,0.03,0.06,0.12,0.0210129500719972,-0.03,-0.12,0.0198535383280027
02-05 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.01869070069,0.03,0.06,0.12,0.0,0.0149773689749927,-0.12,-0.0093453503449927
02-05 08:00:00+01:00,-0.02625,-0.0525,-0.105,4.360193200272228e-05,0.03,0.06,0.12,0.0144665691079972,-0.03,-0.12,0.0144447681420027
02-05 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0061180525320027,0.03,0.06,0.12,0.0082974395079972,-0.03,-0.12,0.0052384132420027
02-05 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0492749293800045,-0.03,0.06,0.0832804376599954,0.06,-0.03,-0.12,0.0353625353100045
02-05 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.0887835570900068,0.0532240139499931,-0.03,-0.12,0.02697401395
02-05 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.0922641445900067,0.0496635639499931,-0.03,-0.12,0.02341356395
02-05 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.0362590161800068,0.12,0.0475401361099931,-0.03,-0.12,0.0212901361099999
02-05 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.0983787725600068,0.0478132126999931,-0.03,-0.12,0.0215632127
02-05 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.0988663497900068,0.0506460752399931,-0.03,-0.12,0.0243960752399999
02-05 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0518105336333378,-0.03,0.0296801214466621,0.12,0.06,-0.03,-0.12,0.0340947331833378
02-05 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0058244623640027,0.03,0.06,0.12,0.0124946449759972,-0.03,-0.12,0.0095824137940027
02-05 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0005243267440027,0.03,0.06,0.12,0.0164092493459972,-0.03,-0.12,0.0161470859740027
02-05 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0003960980400027,0.03,0.06,0.12,0.0159204314999972,-0.03,-0.12,0.0157223824800027
02-05 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0011711912200027,0.03,0.06,0.12,0.0147472145199972,-0.03,-0.12,0.0141616189100027
02-05 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0048381303280027,0.03,0.06,0.12,0.0127898510719972,-0.03,-0.12,0.0103707859080027
02-05 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0058597826200027,0.03,0.06,0.12,0.0107090136799972,-0.03,-0.12,0.0077791223700027
02-05 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0060664516920027,0.03,0.06,0.12,0.0102100094879972,-0.03,-0.12,0.0071767836420027
02-06 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0023255586600027,0.03,0.06,0.12,0.0091898403899972,-0.03,-0.12,0.0080270610600027
02-06 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0028267542880027,0.03,0.06,0.12,0.0093804631819972,-0.03,-0.12,0.0079670860380027
02-06 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0023130683600027,0.03,0.06,0.12,0.0095249176199972,-0.03,-0.12,0.0083683834400027
02-06 03:00:00+01:00,-0.02625,-0.0523456264149999,-0.105,0.0,0.03,0.06,0.12,0.0099450935749999,-0.03,-0.12,0.0099450935749999
02-06 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.11128713135,0.0169325608099999,-0.03,-0.12,0.0169325608099999
02-06 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.00647105406,0.06,0.12,0.0288523881699999,-0.03,-0.12,0.0288523881699999
02-06 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.02638059047,0.12,0.0350189716299999,-0.03,-0.12,0.0350189716299999
02-06 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.07799169025,0.03762076029,-0.03,-0.12,0.03762076029
02-06 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.07785069634,0.0353043174099999,-0.03,-0.12,0.0353043174099999
02-06 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.0065324599699999,0.06,0.12,0.01821171011,-0.03,-0.12,0.01821171011
02-06 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0393364415533378,-0.03,0.0180826910266621,0.12,0.06,-0.03,-0.12,0.0403317792233378
02-06 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0475281859933378,-0.03,0.0142872715066621,0.12,0.06,-0.03,-0.12,0.0362359070033378
02-06 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0499699715066712,-0.03,0.0121397734933287,0.12,0.06,-0.03,-0.12,0.0350150142466712
02-06 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0501835448333378,-0.03,0.06,0.0728912376666621,0.06,-0.03,-0.12,0.0349082275833378
02-06 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0491340893866712,-0.03,0.06,0.0763630929533287,0.06,-0.03,-0.12,0.0354329553066712
02-06 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0439028096933378,-0.03,0.06,0.0807716477166621,0.06,-0.03,-0.12,0.0380485951533378
02-06 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.0692448703,0.06,-0.03,-0.0946017951900068,0.0337500000000068
02-06 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0315910169199999,0.12,0.02645664097,-0.03,-0.12,0.02645664097
02-06 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.07338345674,0.0397696948999999,-0.03,-0.12,0.0397696948999999
02-06 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.06817765922,0.0419100796099999,-0.03,-0.12,0.0419100796099999
02-06 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.06962871115,0.0398687272899999,-0.03,-0.12,0.0398687272899999
02-06 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.0751995108099999,0.03421604574,-0.03,-0.12,0.03421604574
02-06 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.00872060997,0.06,0.12,0.02894122198,-0.03,-0.12,0.02894122198
02-06 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.0089872320299999,0.06,0.12,0.0286340432499999,-0.03,-0.12,0.0286340432499999
02-07 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.01599922365,0.06,0.12,0.0321598832,-0.03,-0.12,0.0321598832
02-07 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.01797853286,0.06,0.12,0.03335428961,-0.03,-0.12,0.03335428961
02-07 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.02134936489,0.06,0.12,0.03547760704,-0.03,-0.12,0.03547760704
02-07 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.00196025766,0.12,0.03998101503,-0.03,-0.12,0.03998101503
02-07 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1141407981999999,0.04708554949,-0.03,-0.12,0.04708554949
02-07 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.10049486985,0.0591645347999999,-0.03,-0.12,0.0591645347999999
02-07 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09492191447,0.06,-0.03,-0.1129300872699999,0.06
02-07 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09014575416,0.06,-0.03,-0.11365613962,0.06
02-07 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.08500342922,0.06,-0.02424420675,-0.12,0.06
02-07 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.02369015545,0.12,0.05904874322,-0.03,-0.12,0.05904874322
02-07 10:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0320687922999999,0.12,0.05024492512,-0.03,-0.12,0.05024492512
02-07 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0985896558899999,0.04324860458,-0.03,-0.12,0.04324860458
02-07 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1017736985599999,0.03972600566,-0.03,-0.12,0.03972600566
02-07 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0997223939599999,0.04072911026,-0.03,-0.12,0.04072911026
02-07 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.09895648902,0.04195133254,-0.03,-0.12,0.04195133254
02-07 15:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0336979589999999,0.12,0.04640335703,-0.03,-0.12,0.04640335703
02-07 16:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0285603097899999,0.12,0.05179670348,-0.03,-0.12,0.05179670348
02-07 17:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0812544889899999,0.06,-0.03,-0.1171069390599999,0.06
02-07 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0844388077399999,0.06,-0.03,-0.1149204000399999,0.06
02-07 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.0905160282699999,0.0589389454,-0.03,-0.12,0.0589389454
02-07 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.0417430383299999,0.12,0.05264047557,-0.03,-0.12,0.05264047557
02-07 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.03,0.06,0.1111553064399999,0.0463759581,-0.03,-0.12,0.0463759581
02-07 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0053977199899999,0.12,0.03749169379,-0.03,-0.12,0.03749169379
02-07 23:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0122971187899999,0.12,0.03347500046,-0.03,-0.12,0.03347500046
02-08 00:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0078456355399999,0.12,0.03548972828,-0.03,-0.12,0.03548972828
02-08 01:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.01783961202,0.06,0.12,0.03343334553,-0.03,-0.12,0.03343334553
02-08 02:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.07801601368,0.0309114783699999,-0.03,-0.12,0.0309114783699999
02-08 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.0049804893,0.06,0.12,0.02792314877,-0.03,-0.12,0.02792314877
02-08 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.02749904187,0.12,0.0280076425999999,-0.03,-0.12,0.0280076425999999
02-08 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.02496167808,0.12,0.0317062139699999,-0.03,-0.12,0.0317062139699999
02-08 06:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.01518103636,0.06,0.12,0.03829249696,-0.03,-0.12,0.03829249696
02-08 07:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.00967023517,0.12,0.04189193509,-0.03,-0.12,0.04189193509
02-08 08:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,-0.0174295044299999,0.06,0.12,0.0388026866299999,-0.03,-0.12,0.0388026866299999
02-08 09:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.0304694865699999,0.12,0.02270144695,-0.03,-0.12,0.02270144695
02-08 10:00:00+01:00,0.02625,0.0030651479099999,-0.105,-0.0525,-0.03,0.0270426668599931,0.12,0.0337500000000068,-0.03,-0.12,0.06
02-08 11:00:00+01:00,-0.02625,-0.0525,-0.105,0.0461155711533378,-0.03,0.06,0.0741058860466621,0.06,-0.03,-0.12,0.0369422144233378
02-08 12:00:00+01:00,-0.02625,-0.0525,-0.105,0.0519169217733378,-0.03,0.06,0.0704972166766621,0.06,-0.03,-0.12,0.0340415391133378
02-08 13:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.0116696844700068,0.12,0.0588880539799931,-0.03,-0.12,0.03263805398
02-08 14:00:00+01:00,-0.02625,-0.0525,-0.105,0.0525,-0.03,0.06,0.0729586899000068,0.0588123083899931,-0.03,-0.12,0.03256230839
02-08 15:00:00+01:00,-0.02625,0.0359855336400068,0.105,0.0525,-0.0149542715100068,-0.06,-0.12,0.06,0.03,0.12,0.0337500000000068
02-08 16:00:00+01:00,-0.02625,0.0525,0.0803922356300067,0.0525,-0.03,-0.06,-0.0953069168900068,0.06,0.03,0.12,0.0337500000000068
02-08 17:00:00+01:00,-0.02625,-0.0525,-0.1036256519949999,0.0,0.03,0.06,0.12,0.0081766658249999,-0.03,-0.12,0.0081766658249999
02-08 18:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.01118486383,-0.0233580944000011,-0.12,0.0111848638300011
02-08 19:00:00+01:00,-0.02625,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.01285255852,-0.0267290320700009,-0.12,0.0128525585200009
02-08 20:00:00+01:00,-0.02625,-0.0525,-0.105,0.0029120526040027,0.03,0.06,0.12,0.0143282180359972,-0.03,-0.12,0.0128721917340027
02-08 21:00:00+01:00,-0.02625,-0.0525,-0.105,0.0072431887880027,0.03,0.06,0.12,0.0136057650019972,-0.03,-0.12,0.0099841706080027
02-08 22:00:00+01:00,-0.02625,-0.0525,-0.105,0.0105290851800027,0.03,0.06,0.12,0.0128040928499972,-0.03,-0.12,0.0075395502600027
02-08 23:00:00+01:00,-0.0104978915949999,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0095900751049999,-0.03,-0.12,0.0095900751049999
02-09 00:00:00+01:00,-0.012884077275,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0094632641249999,-0.03,-0.12,0.0094632641249999
02-09 01:00:00+01:00,-0.012537012125,-0.0525,-0.105,0.0,0.03,0.06,0.12,0.0096694599249999,-0.03,-0.12,0.0096694599249999
02-09 02:00:00+01:00,-0.02625,-0.0525,-0.0922453556649999,0.0,0.03,0.06,0.12,0.0100170413649999,-0.03,-0.12,0.0100170413649999
02-09 03:00:00+01:00,-0.02625,-0.0525,-0.105,0.0081129910920027,0.03,0.06,0.12,0.0126944801579972,-0.03,-0.12,0.0086379846120027
02-09 04:00:00+01:00,-0.02625,-0.0525,-0.105,0.0060205451240027,0.03,0.06,0.12,0.0131891136259972,-0.03,-0.12,0.0101788410640027
02-09 05:00:00+01:00,-0.02625,-0.0525,-0.105,0.0035730330480027,0.03,0.06,0.12,0.0143421839019972,-0.03,-0.12,0.0125556673780027
02-09 06:00:00+01:00,-0.02625,-0.0525,-0.105,-5.9356827999582085e-05,0.03,0.06,0.12,0.0151115760779998,-0.03,-0.12,0.0151412544920001
