,LoadLevel,mEUR
8246,12-10 14:00:00+01:00,532513.6510709848
8247,12-10 15:00:00+01:00,388650.9742071997
8248,12-10 16:00:00+01:00,70901.8234497328
8249,12-10 17:00:00+01:00,532513.6510709848
8250,12-10 18:00:00+01:00,532513.6510709848
8251,12-10 19:00:00+01:00,1561283.0123931868
8252,12-10 20:00:00+01:00,1561283.0123931868
8253,12-10 21:00:00+01:00,374021.46572273807
8254,12-10 22:00:00+01:00,374021.46572273807
8255,12-10 23:00:00+01:00,374021.46572273807
8256,12-11 00:00:00+01:00,819.209404692565
8257,12-11 01:00:00+01:00,819.209404692565
8258,12-11 02:00:00+01:00,819.209404692565
8259,12-11 03:00:00+01:00,819.209404692565
8260,12-11 04:00:00+01:00,819.209404692565
8261,12-11 05:00:00+01:00,819.209404692565
8262,12-11 06:00:00+01:00,374021.46572273807
8263,12-11 07:00:00+01:00,388650.9742071997
8264,12-11 08:00:00+01:00,388650.9742071997
8265,12-11 09:00:00+01:00,388650.9742071997
8266,12-11 10:00:00+01:00,388650.9742071997
8267,12-11 11:00:00+01:00,388650.9742071997
8268,12-11 12:00:00+01:00,388650.9742071997
8269,12-11 13:00:00+01:00,388650.9742071997
8270,12-11 14:00:00+01:00,388650.9742071997
8271,12-11 15:00:00+01:00,388650.9742071997
8272,12-11 16:00:00+01:00,388650.9742071997
8273,12-11 17:00:00+01:00,304286.00803715084
8274,12-11 18:00:00+01:00,304286.00803715084
8275,12-11 19:00:00+01:00,1561283.0123931868
8276,12-11 20:00:00+01:00,1561283.0123931868
8277,12-11 21:00:00+01:00,374021.46572273807
8278,12-11 22:00:00+01:00,374021.46572273807
8279,12-11 23:00:00+01:00,374021.46572273807
8280,12-12 00:00:00+01:00,819.209404692565
8281,12-12 01:00:00+01:00,819.209404692565
8282,12-12 02:00:00+01:00,819.209404692565
8283,12-12 03:00:00+01:00,819.209404692565
8284,12-12 04:00:00+01:00,819.209404692565
8285,12-12 05:00:00+01:00,819.209404692565
8286,12-12 06:00:00+01:00,374021.46572273807
8287,12-12 07:00:00+01:00,532513.6510709848
8288,12-12 08:00:00+01:00,70901.8234497328
8289,12-12 09:00:00+01:00,388650.9742071997
8290,12-12 10:00:00+01:00,388650.9742071997
8291,12-12 11:00:00+01:00,388650.9742071997
8292,12-12 12:00:00+01:00,388650.9742071997
8293,12-12 13:00:00+01:00,388650.9742071997
8294,12-12 14:00:00+01:00,388650.9742071997
8295,12-12 15:00:00+01:00,388650.9742071997
8296,12-12 16:00:00+01:00,70901.8234497328
8297,12-12 17:00:00+01:00,388650.9742071997
8298,12-12 18:00:00+01:00,388650.9742071997
8299,12-12 19:00:00+01:00,1561283.0123931868
8300,12-12 20:00:00+01:00,374021.46572273807
8301,12-12 21:00:00+01:00,388650.9742071997
8302,12-12 22:00:00+01:00,388650.9742071997
8303,12-12 23:00:00+01:00,374021.46572273807
8304,12-13 00:00:00+01:00,819.209404692565
8305,12-13 01:00:00+01:00,819.209404692565
8306,12-13 02:00:00+01:00,819.209404692565
8307,12-13 03:00:00+01:00,819.209404692565
8308,12-13 04:00:00+01:00,819.209404692565
8309,12-13 05:00:00+01:00,819.209404692565
8310,12-13 06:00:00+01:00,374021.46572273807
8311,12-13 07:00:00+01:00,388650.9742071997
8312,12-13 08:00:00+01:00,388650.9742071997
8313,12-13 09:00:00+01:00,388650.9742071997
8314,12-13 10:00:00+01:00,388650.9742071997
8315,12-13 11:00:00+01:00,388650.9742071997
8316,12-13 12:00:00+01:00,388650.9742071997
8317,12-13 13:00:00+01:00,388650.9742071997
8318,12-13 14:00:00+01:00,388650.9742071997
8319,12-13 15:00:00+01:00,388650.9742071997
8320,12-13 16:00:00+01:00,388650.9742071997
8321,12-13 17:00:00+01:00,304286.00803715084
8322,12-13 18:00:00+01:00,304286.00803715084
8323,12-13 19:00:00+01:00,374021.46572273807
8324,12-13 20:00:00+01:00,374021.46572273807
8325,12-13 21:00:00+01:00,374021.46572273807
8326,12-13 22:00:00+01:00,374021.46572273807
8327,12-13 23:00:00+01:00,819.209404692565
8328,12-14 00:00:00+01:00,819.209404692565
8329,12-14 01:00:00+01:00,819.209404692565
8330,12-14 02:00:00+01:00,819.209404692565
8331,12-14 03:00:00+01:00,819.209404692565
8332,12-14 04:00:00+01:00,819.209404692565
8333,12-14 05:00:00+01:00,819.209404692565
8334,12-14 06:00:00+01:00,819.209404692565
8335,12-14 07:00:00+01:00,7644.041337475619
8336,12-14 08:00:00+01:00,7644.041337475619
8337,12-14 09:00:00+01:00,1561283.0123931868
8338,12-14 10:00:00+01:00,1561283.0123931868
8339,12-14 11:00:00+01:00,1561283.0123931868
8340,12-14 12:00:00+01:00,1561283.0123931868
8341,12-14 13:00:00+01:00,1561283.0123931868
8342,12-14 14:00:00+01:00,1561283.0123931868
8343,12-14 15:00:00+01:00,304286.00803715084
8344,12-14 16:00:00+01:00,304286.00803715084
8345,12-14 17:00:00+01:00,1561283.0123931868
8346,12-14 18:00:00+01:00,1561283.0123931868
8347,12-14 19:00:00+01:00,374021.46572273807
8348,12-14 20:00:00+01:00,819.209404692565
8349,12-14 21:00:00+01:00,819.209404692565
8350,12-14 22:00:00+01:00,819.209404692565
8351,12-14 23:00:00+01:00,819.209404692565
8352,12-15 00:00:00+01:00,819.209404692565
8353,12-15 01:00:00+01:00,819.209404692565
8354,12-15 02:00:00+01:00,819.209404692565
8355,12-15 03:00:00+01:00,819.209404692565
8356,12-15 04:00:00+01:00,819.209404692565
8357,12-15 05:00:00+01:00,819.209404692565
8358,12-15 06:00:00+01:00,819.209404692565
8359,12-15 07:00:00+01:00,819.209404692565
8360,12-15 08:00:00+01:00,7644.041337475619
8361,12-15 09:00:00+01:00,7644.041337475619
8362,12-15 10:00:00+01:00,7644.041337475619
8363,12-15 11:00:00+01:00,819.209404692565
8364,12-15 12:00:00+01:00,819.209404692565
8365,12-15 13:00:00+01:00,819.209404692565
8366,12-15 14:00:00+01:00,819.209404692565
8367,12-15 15:00:00+01:00,7644.041337475619
8368,12-15 16:00:00+01:00,304286.00803715084
8369,12-15 17:00:00+01:00,1561283.0123931868
8370,12-15 18:00:00+01:00,1561283.0123931868
8371,12-15 19:00:00+01:00,374021.46572273807
8372,12-15 20:00:00+01:00,819.209404692565
8373,12-15 21:00:00+01:00,819.209404692565
8374,12-15 22:00:00+01:00,819.209404692565
8375,12-15 23:00:00+01:00,819.209404692565
8376,12-16 00:00:00+01:00,819.209404692565
8377,12-16 01:00:00+01:00,819.209404692565
8378,12-16 02:00:00+01:00,819.209404692565
8379,12-16 03:00:00+01:00,819.209404692565
8380,12-16 04:00:00+01:00,819.209404692565
8381,12-16 05:00:00+01:00,819.209404692565
8382,12-16 06:00:00+01:00,374021.46572273807
8383,12-16 07:00:00+01:00,68708.88063148357
8384,12-16 08:00:00+01:00,68708.88063148357
8385,12-16 09:00:00+01:00,68708.88063148357
8386,12-16 10:00:00+01:00,532513.6510709848
8387,12-16 11:00:00+01:00,532513.6510709848
8388,12-16 12:00:00+01:00,532513.6510709848
8389,12-16 13:00:00+01:00,532513.6510709848
8390,12-16 14:00:00+01:00,532513.6510709848
8391,12-16 15:00:00+01:00,68708.88063148357
8392,12-16 16:00:00+01:00,68708.88063148357
8393,12-16 17:00:00+01:00,532513.6510709848
8394,12-16 18:00:00+01:00,532513.6510709848
8395,12-16 19:00:00+01:00,1561283.0123931868
8396,12-16 20:00:00+01:00,1561283.0123931868
8397,12-16 21:00:00+01:00,374021.46572273807
8398,12-16 22:00:00+01:00,374021.46572273807
8399,12-16 23:00:00+01:00,819.209404692565
8400,12-17 00:00:00+01:00,819.209404692565
8401,12-17 01:00:00+01:00,819.209404692565
8402,12-17 02:00:00+01:00,819.209404692565
8403,12-17 03:00:00+01:00,819.209404692565
8404,12-17 04:00:00+01:00,819.209404692565
8405,12-17 05:00:00+01:00,819.209404692565
8406,12-17 06:00:00+01:00,374021.46572273807
8407,12-17 07:00:00+01:00,532513.6510709848
8408,12-17 08:00:00+01:00,532513.6510709848
8409,12-17 09:00:00+01:00,532513.6510709848
8410,12-17 10:00:00+01:00,532513.6510709848
8411,12-17 11:00:00+01:00,532513.6510709848
8412,12-17 12:00:00+01:00,532513.6510709848
8413,12-17 13:00:00+01:00,532513.6510709848
8414,12-17 14:00:00+01:00,532513.6510709848
8415,12-17 15:00:00+01:00,532513.6510709848
8416,12-17 16:00:00+01:00,68708.88063148357
8417,12-17 17:00:00+01:00,532513.6510709848
8418,12-17 18:00:00+01:00,532513.6510709848
8419,12-17 19:00:00+01:00,1561283.0123931868
8420,12-17 20:00:00+01:00,1561283.0123931868
8421,12-17 21:00:00+01:00,374021.46572273807
8422,12-17 22:00:00+01:00,819.209404692565
8423,12-17 23:00:00+01:00,819.209404692565
8424,12-18 00:00:00+01:00,819.209404692565
8425,12-18 01:00:00+01:00,819.209404692565
8426,12-18 02:00:00+01:00,819.209404692565
8427,12-18 03:00:00+01:00,819.209404692565
8428,12-18 04:00:00+01:00,819.209404692565
8429,12-18 05:00:00+01:00,819.209404692565
8430,12-18 06:00:00+01:00,374021.46572273807
8431,12-18 07:00:00+01:00,532513.6510709848
8432,12-18 08:00:00+01:00,532513.6510709848
8433,12-18 09:00:00+01:00,388650.9742071997
8434,12-18 10:00:00+01:00,388650.9742071997
8435,12-18 11:00:00+01:00,388650.9742071997
8436,12-18 12:00:00+01:00,388650.9742071997
8437,12-18 13:00:00+01:00,388650.9742071997
8438,12-18 14:00:00+01:00,388650.9742071997
8439,12-18 15:00:00+01:00,388650.9742071997
8440,12-18 16:00:00+01:00,388650.9742071997
8441,12-18 17:00:00+01:00,304286.00803715084
8442,12-18 18:00:00+01:00,304286.00803715084
8443,12-18 19:00:00+01:00,374021.46572273807
8444,12-18 20:00:00+01:00,374021.46572273807
8445,12-18 21:00:00+01:00,374021.46572273807
8446,12-18 22:00:00+01:00,819.209404692565
8447,12-18 23:00:00+01:00,819.209404692565
8448,12-19 00:00:00+01:00,819.209404692565
8449,12-19 01:00:00+01:00,819.209404692565
8450,12-19 02:00:00+01:00,819.209404692565
8451,12-19 03:00:00+01:00,819.209404692565
8452,12-19 04:00:00+01:00,819.209404692565
8453,12-19 05:00:00+01:00,819.209404692565
8454,12-19 06:00:00+01:00,374021.46572273807
8455,12-19 07:00:00+01:00,388650.9742071997
8456,12-19 08:00:00+01:00,388650.9742071997
8457,12-19 09:00:00+01:00,388650.9742071997
8458,12-19 10:00:00+01:00,388650.9742071997
8459,12-19 11:00:00+01:00,388650.9742071997
8460,12-19 12:00:00+01:00,388650.9742071997
8461,12-19 13:00:00+01:00,388650.9742071997
8462,12-19 14:00:00+01:00,388650.9742071997
8463,12-19 15:00:00+01:00,388650.9742071997
8464,12-19 16:00:00+01:00,532513.6510709848
8465,12-19 17:00:00+01:00,304286.00803715084
8466,12-19 18:00:00+01:00,304286.00803715084
8467,12-19 19:00:00+01:00,1561283.0123931868
8468,12-19 20:00:00+01:00,374021.46572273807
8469,12-19 21:00:00+01:00,374021.46572273807
8470,12-19 22:00:00+01:00,819.209404692565
8471,12-19 23:00:00+01:00,819.209404692565
8472,12-20 00:00:00+01:00,819.209404692565
8473,12-20 01:00:00+01:00,819.209404692565
8474,12-20 02:00:00+01:00,819.209404692565
8475,12-20 03:00:00+01:00,819.209404692565
8476,12-20 04:00:00+01:00,819.209404692565
8477,12-20 05:00:00+01:00,819.209404692565
8478,12-20 06:00:00+01:00,819.209404692565
8479,12-20 07:00:00+01:00,532513.6510709848
8480,12-20 08:00:00+01:00,532513.6510709848
8481,12-20 09:00:00+01:00,532513.6510709848
8482,12-20 10:00:00+01:00,304286.00803715084
8483,12-20 11:00:00+01:00,304286.00803715084
8484,12-20 12:00:00+01:00,388650.9742071997
8485,12-20 13:00:00+01:00,388650.9742071997
8486,12-20 14:00:00+01:00,388650.9742071997
8487,12-20 15:00:00+01:00,304286.00803715084
8488,12-20 16:00:00+01:00,388650.9742071997
8489,12-20 17:00:00+01:00,1561283.0123931868
8490,12-20 18:00:00+01:00,1561283.0123931868
8491,12-20 19:00:00+01:00,374021.46572273807
8492,12-20 20:00:00+01:00,819.209404692565
8493,12-20 21:00:00+01:00,819.209404692565
8494,12-20 22:00:00+01:00,819.209404692565
8495,12-20 23:00:00+01:00,819.209404692565
8496,12-21 00:00:00+01:00,819.209404692565
8497,12-21 01:00:00+01:00,819.209404692565
8498,12-21 02:00:00+01:00,819.209404692565
8499,12-21 03:00:00+01:00,819.209404692565
8500,12-21 04:00:00+01:00,819.209404692565
8501,12-21 05:00:00+01:00,819.209404692565
8502,12-21 06:00:00+01:00,819.209404692565
8503,12-21 07:00:00+01:00,819.209404692565
8504,12-21 08:00:00+01:00,819.209404692565
8505,12-21 09:00:00+01:00,7644.041337475619
8506,12-21 10:00:00+01:00,819.209404692565
8507,12-21 11:00:00+01:00,819.209404692565
8508,12-21 12:00:00+01:00,819.209404692565
8509,12-21 13:00:00+01:00,819.209404692565
8510,12-21 14:00:00+01:00,819.209404692565
8511,12-21 15:00:00+01:00,7644.041337475619
8512,12-21 16:00:00+01:00,7644.041337475619
8513,12-21 17:00:00+01:00,374021.46572273807
8514,12-21 18:00:00+01:00,374021.46572273807
8515,12-21 19:00:00+01:00,819.209404692565
8516,12-21 20:00:00+01:00,819.209404692565
8517,12-21 21:00:00+01:00,819.209404692565
8518,12-21 22:00:00+01:00,819.209404692565
8519,12-21 23:00:00+01:00,819.209404692565
8520,12-22 00:00:00+01:00,819.209404692565
8521,12-22 01:00:00+01:00,819.209404692565
8522,12-22 02:00:00+01:00,819.209404692565
8523,12-22 03:00:00+01:00,819.209404692565
8524,12-22 04:00:00+01:00,819.209404692565
8525,12-22 05:00:00+01:00,819.209404692565
8526,12-22 06:00:00+01:00,819.209404692565
8527,12-22 07:00:00+01:00,819.209404692565
8528,12-22 08:00:00+01:00,819.209404692565
8529,12-22 09:00:00+01:00,819.209404692565
8530,12-22 10:00:00+01:00,819.209404692565
8531,12-22 11:00:00+01:00,819.209404692565
8532,12-22 12:00:00+01:00,819.209404692565
8533,12-22 13:00:00+01:00,819.209404692565
8534,12-22 14:00:00+01:00,819.209404692565
8535,12-22 15:00:00+01:00,819.209404692565
8536,12-22 16:00:00+01:00,819.209404692565
8537,12-22 17:00:00+01:00,819.209404692565
8538,12-22 18:00:00+01:00,819.209404692565
8539,12-22 19:00:00+01:00,819.209404692565
8540,12-22 20:00:00+01:00,819.209404692565
8541,12-22 21:00:00+01:00,819.209404692565
8542,12-22 22:00:00+01:00,819.209404692565
8543,12-22 23:00:00+01:00,819.209404692565
8544,12-23 00:00:00+01:00,819.209404692565
8545,12-23 01:00:00+01:00,819.209404692565
8546,12-23 02:00:00+01:00,819.209404692565
8547,12-23 03:00:00+01:00,819.209404692565
8548,12-23 04:00:00+01:00,819.209404692565
8549,12-23 05:00:00+01:00,819.209404692565
8550,12-23 06:00:00+01:00,819.209404692565
8551,12-23 07:00:00+01:00,304286.00803715084
8552,12-23 08:00:00+01:00,304286.00803715084
8553,12-23 09:00:00+01:00,304286.00803715084
8554,12-23 10:00:00+01:00,7644.041337475619
8555,12-23 11:00:00+01:00,1561283.0123931868
8556,12-23 12:00:00+01:00,1561283.0123931868
8557,12-23 13:00:00+01:00,7644.041337475619
8558,12-23 14:00:00+01:00,7644.041337475619
8559,12-23 15:00:00+01:00,304286.00803715084
8560,12-23 16:00:00+01:00,304286.00803715084
8561,12-23 17:00:00+01:00,1561283.0123931868
8562,12-23 18:00:00+01:00,1561283.0123931868
8563,12-23 19:00:00+01:00,819.209404692565
8564,12-23 20:00:00+01:00,819.209404692565
8565,12-23 21:00:00+01:00,819.209404692565
8566,12-23 22:00:00+01:00,819.209404692565
8567,12-23 23:00:00+01:00,819.209404692565
8568,12-24 00:00:00+01:00,819.209404692565
8569,12-24 01:00:00+01:00,819.209404692565
8570,12-24 02:00:00+01:00,819.209404692565
8571,12-24 03:00:00+01:00,819.209404692565
8572,12-24 04:00:00+01:00,819.209404692565
8573,12-24 05:00:00+01:00,819.209404692565
8574,12-24 06:00:00+01:00,819.209404692565
8575,12-24 07:00:00+01:00,819.209404692565
8576,12-24 08:00:00+01:00,7644.041337475619
8577,12-24 09:00:00+01:00,7644.041337475619
8578,12-24 10:00:00+01:00,7644.041337475619
8579,12-24 11:00:00+01:00,819.209404692565
8580,12-24 12:00:00+01:00,819.209404692565
8581,12-24 13:00:00+01:00,819.209404692565
8582,12-24 14:00:00+01:00,819.209404692565
8583,12-24 15:00:00+01:00,7644.041337475619
8584,12-24 16:00:00+01:00,7644.041337475619
8585,12-24 17:00:00+01:00,819.209404692565
8586,12-24 18:00:00+01:00,819.209404692565
8587,12-24 19:00:00+01:00,819.209404692565
8588,12-24 20:00:00+01:00,819.209404692565
8589,12-24 21:00:00+01:00,819.209404692565
8590,12-24 22:00:00+01:00,819.209404692565
8591,12-24 23:00:00+01:00,819.209404692565
8592,12-25 00:00:00+01:00,819.209404692565
8593,12-25 01:00:00+01:00,819.209404692565
8594,12-25 02:00:00+01:00,819.209404692565
8595,12-25 03:00:00+01:00,819.209404692565
8596,12-25 04:00:00+01:00,819.209404692565
8597,12-25 05:00:00+01:00,819.209404692565
8598,12-25 06:00:00+01:00,819.209404692565
8599,12-25 07:00:00+01:00,819.209404692565
8600,12-25 08:00:00+01:00,819.209404692565
8601,12-25 09:00:00+01:00,819.209404692565
8602,12-25 10:00:00+01:00,819.209404692565
8603,12-25 11:00:00+01:00,819.209404692565
8604,12-25 12:00:00+01:00,819.209404692565
8605,12-25 13:00:00+01:00,819.209404692565
8606,12-25 14:00:00+01:00,819.209404692565
8607,12-25 15:00:00+01:00,819.209404692565
8608,12-25 16:00:00+01:00,819.209404692565
8609,12-25 17:00:00+01:00,819.209404692565
8610,12-25 18:00:00+01:00,819.209404692565
8611,12-25 19:00:00+01:00,819.209404692565
8612,12-25 20:00:00+01:00,819.209404692565
8613,12-25 21:00:00+01:00,819.209404692565
8614,12-25 22:00:00+01:00,819.209404692565
8615,12-25 23:00:00+01:00,819.209404692565
8616,12-26 00:00:00+01:00,819.209404692565
8617,12-26 01:00:00+01:00,819.209404692565
8618,12-26 02:00:00+01:00,819.209404692565
8619,12-26 03:00:00+01:00,819.209404692565
8620,12-26 04:00:00+01:00,819.209404692565
8621,12-26 05:00:00+01:00,819.209404692565
8622,12-26 06:00:00+01:00,819.209404692565
8623,12-26 07:00:00+01:00,819.209404692565
8624,12-26 08:00:00+01:00,7644.041337475619
8625,12-26 09:00:00+01:00,7644.041337475619
8626,12-26 10:00:00+01:00,819.209404692565
8627,12-26 11:00:00+01:00,819.209404692565
8628,12-26 12:00:00+01:00,819.209404692565
8629,12-26 13:00:00+01:00,819.209404692565
8630,12-26 14:00:00+01:00,819.209404692565
8631,12-26 15:00:00+01:00,7644.041337475619
8632,12-26 16:00:00+01:00,304286.00803715084
8633,12-26 17:00:00+01:00,7644.041337475619
8634,12-26 18:00:00+01:00,7644.041337475619
8635,12-26 19:00:00+01:00,819.209404692565
8636,12-26 20:00:00+01:00,819.209404692565
8637,12-26 21:00:00+01:00,819.209404692565
8638,12-26 22:00:00+01:00,819.209404692565
8639,12-26 23:00:00+01:00,819.209404692565
8640,12-27 00:00:00+01:00,819.209404692565
8641,12-27 01:00:00+01:00,819.209404692565
8642,12-27 02:00:00+01:00,819.209404692565
8643,12-27 03:00:00+01:00,819.209404692565
8644,12-27 04:00:00+01:00,819.209404692565
8645,12-27 05:00:00+01:00,819.209404692565
8646,12-27 06:00:00+01:00,819.209404692565
8647,12-27 07:00:00+01:00,304286.00803715084
8648,12-27 08:00:00+01:00,304286.00803715084
8649,12-27 09:00:00+01:00,304286.00803715084
8650,12-27 10:00:00+01:00,304286.00803715084
8651,12-27 11:00:00+01:00,7644.041337475619
8652,12-27 12:00:00+01:00,7644.041337475619
8653,12-27 13:00:00+01:00,7644.041337475619
8654,12-27 14:00:00+01:00,7644.041337475619
8655,12-27 15:00:00+01:00,304286.00803715084
8656,12-27 16:00:00+01:00,532513.6510709848
8657,12-27 17:00:00+01:00,304286.00803715084
8658,12-27 18:00:00+01:00,304286.00803715084
8659,12-27 19:00:00+01:00,7644.041337475619
8660,12-27 20:00:00+01:00,819.209404692565
8661,12-27 21:00:00+01:00,819.209404692565
8662,12-27 22:00:00+01:00,819.209404692565
8663,12-27 23:00:00+01:00,819.209404692565
8664,12-28 00:00:00+01:00,819.209404692565
8665,12-28 01:00:00+01:00,819.209404692565
8666,12-28 02:00:00+01:00,819.209404692565
8667,12-28 03:00:00+01:00,819.209404692565
8668,12-28 04:00:00+01:00,819.209404692565
8669,12-28 05:00:00+01:00,819.209404692565
8670,12-28 06:00:00+01:00,819.209404692565
8671,12-28 07:00:00+01:00,7644.041337475619
8672,12-28 08:00:00+01:00,7644.041337475619
8673,12-28 09:00:00+01:00,7644.041337475619
8674,12-28 10:00:00+01:00,819.209404692565
8675,12-28 11:00:00+01:00,819.209404692565
8676,12-28 12:00:00+01:00,819.209404692565
8677,12-28 13:00:00+01:00,819.209404692565
8678,12-28 14:00:00+01:00,819.209404692565
8679,12-28 15:00:00+01:00,819.209404692565
8680,12-28 16:00:00+01:00,7644.041337475619
8681,12-28 17:00:00+01:00,7644.041337475619
8682,12-28 18:00:00+01:00,7644.041337475619
8683,12-28 19:00:00+01:00,819.209404692565
8684,12-28 20:00:00+01:00,819.209404692565
8685,12-28 21:00:00+01:00,819.209404692565
8686,12-28 22:00:00+01:00,819.209404692565
8687,12-28 23:00:00+01:00,819.209404692565
8688,12-29 00:00:00+01:00,819.209404692565
8689,12-29 01:00:00+01:00,819.209404692565
8690,12-29 02:00:00+01:00,819.209404692565
8691,12-29 03:00:00+01:00,819.209404692565
8692,12-29 04:00:00+01:00,819.209404692565
8693,12-29 05:00:00+01:00,819.209404692565
8694,12-29 06:00:00+01:00,819.209404692565
8695,12-29 07:00:00+01:00,819.209404692565
8696,12-29 08:00:00+01:00,819.209404692565
8697,12-29 09:00:00+01:00,819.209404692565
8698,12-29 10:00:00+01:00,819.209404692565
8699,12-29 11:00:00+01:00,819.209404692565
8700,12-29 12:00:00+01:00,819.209404692565
8701,12-29 13:00:00+01:00,819.209404692565
8702,12-29 14:00:00+01:00,819.209404692565
8703,12-29 15:00:00+01:00,819.209404692565
8704,12-29 16:00:00+01:00,7644.041337475619
8705,12-29 17:00:00+01:00,819.209404692565
8706,12-29 18:00:00+01:00,7644.041337475619
8707,12-29 19:00:00+01:00,819.209404692565
8708,12-29 20:00:00+01:00,819.209404692565
