Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,05-16 04:00:00+02:00,Nuclear,96.533965936989
2030,sc01,05-16 04:00:00+02:00,BrownLignite,0.0
2030,sc01,05-16 04:00:00+02:00,CCGT_3,0.0
2030,sc01,05-16 04:00:00+02:00,PV_Malaga,0.14634866545699998
2030,sc01,05-16 04:00:00+02:00,FuelOilGas,0.0
2030,sc01,05-16 04:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,05-16 04:00:00+02:00,Wind_Acoruna,24.307371333969996
2030,sc01,05-16 04:00:00+02:00,CCGT_1,0.0
2030,sc01,05-20 13:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,05-20 13:00:00+02:00,Wind_Gijon,46.3382420508
2030,sc01,05-20 13:00:00+02:00,PV_Cadiz,46.3433761532
2030,sc01,05-20 13:00:00+02:00,OCGT_3,0.0
2030,sc01,05-20 13:00:00+02:00,OCGT_1,0.0
2030,sc01,05-20 13:00:00+02:00,CCGT_2,0.0
2030,sc01,05-20 13:00:00+02:00,Wind_Bilbo,13.45682246216
2030,sc01,05-20 13:00:00+02:00,PV_Sevilla,63.75605159
2030,sc01,05-20 13:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,05-20 13:00:00+02:00,CCGT_4,0.0
2030,sc01,05-20 13:00:00+02:00,OCGT_2,0.0
2030,sc01,05-20 13:00:00+02:00,Nuclear,43.871540706756015
2030,sc01,05-20 13:00:00+02:00,BrownLignite,0.0
2030,sc01,05-20 13:00:00+02:00,CCGT_3,0.0
2030,sc01,05-20 13:00:00+02:00,PV_Malaga,55.398253204
2030,sc01,05-20 13:00:00+02:00,FuelOilGas,0.0
2030,sc01,05-20 13:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,05-20 13:00:00+02:00,Wind_Acoruna,8.021568521959999
2030,sc01,05-20 13:00:00+02:00,CCGT_1,0.0
2030,sc01,06-19 08:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,06-19 08:00:00+02:00,Wind_Gijon,0.059951767232
2030,sc01,06-19 08:00:00+02:00,PV_Cadiz,16.3988090681
2030,sc01,06-19 08:00:00+02:00,OCGT_3,0.0
2030,sc01,06-19 08:00:00+02:00,OCGT_1,0.0
2030,sc01,06-19 08:00:00+02:00,CCGT_2,0.0
2030,sc01,06-19 08:00:00+02:00,Wind_Bilbo,4.74707534025
2030,sc01,06-19 08:00:00+02:00,PV_Sevilla,9.1159558341
2030,sc01,06-19 08:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,06-19 08:00:00+02:00,CCGT_4,0.0
2030,sc01,06-19 08:00:00+02:00,OCGT_2,0.0
2030,sc01,06-19 08:00:00+02:00,Nuclear,48.99382864645365
