Period,Scenario,LoadLevel,Unit,MW
2030,sc01,02-23 08:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-23 08:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-23 08:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-23 13:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-23 13:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-23 13:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-23 13:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-23 13:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-23 13:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-23 19:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-23 19:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-23 19:00:00+01:00,Wind_Bilbo,14.239896922000215
2030,sc01,02-23 19:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-23 19:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-23 19:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-25 19:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-25 19:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-25 19:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-25 19:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-25 19:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-25 19:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-25 21:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-25 21:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-25 21:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-25 21:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-25 21:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-25 21:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-27 17:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-27 17:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-27 17:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-27 17:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-27 17:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-27 17:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-28 08:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-28 08:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-28 08:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-28 08:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-28 08:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-28 08:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-28 13:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-28 13:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-28 13:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,02-28 13:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-28 13:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-28 13:00:00+01:00,PV_Sevilla,0.0
2030,sc01,02-28 22:00:00+01:00,PV_Malaga,0.0
2030,sc01,02-28 22:00:00+01:00,PV_Cadiz,0.0
2030,sc01,02-28 22:00:00+01:00,Wind_Bilbo,50.80081917700001
2030,sc01,02-28 22:00:00+01:00,Wind_Gijon,0.0
2030,sc01,02-28 22:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,02-28 22:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-01 07:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-01 07:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-01 07:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-01 07:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-01 07:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-01 07:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-04 00:00:00+01:00,PV_Malaga,158.2814390070001
2030,sc01,03-04 00:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-04 00:00:00+01:00,Wind_Bilbo,318.3847419
2030,sc01,03-04 00:00:00+01:00,Wind_Gijon,101.1765965
2030,sc01,03-04 00:00:00+01:00,Wind_Acoruna,126.3335565
2030,sc01,03-04 00:00:00+01:00,PV_Sevilla,7.748084884
2030,sc01,03-04 03:00:00+01:00,PV_Malaga,241.68826980500003
2030,sc01,03-04 03:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-04 03:00:00+01:00,Wind_Bilbo,270.7567566
2030,sc01,03-04 03:00:00+01:00,Wind_Gijon,177.9378677
2030,sc01,03-04 03:00:00+01:00,Wind_Acoruna,274.6200621
2030,sc01,03-04 03:00:00+01:00,PV_Sevilla,3.272897925
2030,sc01,03-05 10:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-05 10:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-05 10:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-05 10:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-05 10:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-05 10:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-06 12:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-06 12:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-06 12:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-06 12:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-06 12:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-06 12:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-06 16:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-06 16:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-06 16:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-06 16:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-06 16:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-06 16:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-08 10:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-08 10:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-08 10:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-08 10:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-08 10:00:00+01:00,Wind_Acoruna,98.17912054100003
2030,sc01,03-08 10:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-09 13:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-09 13:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-09 13:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-09 13:00:00+01:00,Wind_Gijon,135.9460649
2030,sc01,03-09 13:00:00+01:00,Wind_Acoruna,107.294032057
2030,sc01,03-09 13:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-10 16:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-10 16:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-10 16:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-10 16:00:00+01:00,Wind_Gijon,22.482980033999734
2030,sc01,03-10 16:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-10 16:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-10 21:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-10 21:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-10 21:00:00+01:00,Wind_Bilbo,123.75668170000002
2030,sc01,03-10 21:00:00+01:00,Wind_Gijon,168.35622840600004
2030,sc01,03-10 21:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-10 21:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-11 09:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-11 09:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-11 09:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-11 09:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-11 09:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-11 09:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-12 07:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-12 07:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-12 07:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-12 07:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-12 07:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-12 07:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-13 03:00:00+01:00,PV_Malaga,37.01186716800004
2030,sc01,03-13 03:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-13 03:00:00+01:00,Wind_Bilbo,329.8064848
2030,sc01,03-13 03:00:00+01:00,Wind_Gijon,195.2586875
2030,sc01,03-13 03:00:00+01:00,Wind_Acoruna,235.43295960000003
2030,sc01,03-13 03:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-13 12:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-13 12:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-13 12:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-13 12:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-13 12:00:00+01:00,Wind_Acoruna,47.66763179400002
2030,sc01,03-13 12:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-14 02:00:00+01:00,PV_Malaga,58.69837793599997
2030,sc01,03-14 02:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-14 02:00:00+01:00,Wind_Bilbo,181.1775192
2030,sc01,03-14 02:00:00+01:00,Wind_Gijon,246.7737454
2030,sc01,03-14 02:00:00+01:00,Wind_Acoruna,198.2519312
2030,sc01,03-14 02:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-15 13:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-15 13:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-15 13:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-15 13:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-15 13:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-15 13:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-18 14:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-18 14:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-18 14:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-18 14:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-18 14:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-18 14:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-19 15:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-19 15:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-19 15:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-19 15:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-19 15:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-19 15:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-20 07:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-20 07:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-20 07:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-20 07:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-20 07:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-20 07:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-20 12:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-20 12:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-20 12:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-20 12:00:00+01:00,Wind_Gijon,90.06767197599969
2030,sc01,03-20 12:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-20 12:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-20 23:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-20 23:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-20 23:00:00+01:00,Wind_Bilbo,230.75627180000004
2030,sc01,03-20 23:00:00+01:00,Wind_Gijon,345.20202
2030,sc01,03-20 23:00:00+01:00,Wind_Acoruna,0.9071258910000601
2030,sc01,03-20 23:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-21 06:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-21 06:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-21 06:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-21 06:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-21 06:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-21 06:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-22 13:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-22 13:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-22 13:00:00+01:00,Wind_Bilbo,1.5625686110001744
2030,sc01,03-22 13:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-22 13:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-22 13:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-22 23:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-22 23:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-22 23:00:00+01:00,Wind_Bilbo,71.08596283
2030,sc01,03-22 23:00:00+01:00,Wind_Gijon,214.6886845
2030,sc01,03-22 23:00:00+01:00,Wind_Acoruna,131.48744921899996
2030,sc01,03-22 23:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-23 15:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-23 15:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-23 15:00:00+01:00,Wind_Bilbo,84.89739578
2030,sc01,03-23 15:00:00+01:00,Wind_Gijon,136.39346610000004
2030,sc01,03-23 15:00:00+01:00,Wind_Acoruna,85.37584501700005
2030,sc01,03-23 15:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-24 12:00:00+01:00,PV_Malaga,125.63130503200004
2030,sc01,03-24 12:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-24 12:00:00+01:00,Wind_Bilbo,185.3326536
2030,sc01,03-24 12:00:00+01:00,Wind_Gijon,18.47128009
2030,sc01,03-24 12:00:00+01:00,Wind_Acoruna,266.3211441
2030,sc01,03-24 12:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-24 22:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-24 22:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-24 22:00:00+01:00,Wind_Bilbo,58.00606764
2030,sc01,03-24 22:00:00+01:00,Wind_Gijon,103.861004
2030,sc01,03-24 22:00:00+01:00,Wind_Acoruna,195.66833410199993
2030,sc01,03-24 22:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-25 11:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-25 11:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-25 11:00:00+01:00,Wind_Bilbo,18.985513971000152
2030,sc01,03-25 11:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-25 11:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-25 11:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-25 17:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-25 17:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-25 17:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-25 17:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-25 17:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-25 17:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-26 01:00:00+01:00,PV_Malaga,107.22517700699996
2030,sc01,03-26 01:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-26 01:00:00+01:00,Wind_Bilbo,357.01968960000005
2030,sc01,03-26 01:00:00+01:00,Wind_Gijon,306.9811705
2030,sc01,03-26 01:00:00+01:00,Wind_Acoruna,259.33393290000004
2030,sc01,03-26 01:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-26 10:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-26 10:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-26 10:00:00+01:00,Wind_Bilbo,150.13137131700006
2030,sc01,03-26 10:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-26 10:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-26 10:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-29 16:00:00+01:00,PV_Malaga,0.0
2030,sc01,03-29 16:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-29 16:00:00+01:00,Wind_Bilbo,0.0
2030,sc01,03-29 16:00:00+01:00,Wind_Gijon,0.0
2030,sc01,03-29 16:00:00+01:00,Wind_Acoruna,0.0
2030,sc01,03-29 16:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-30 01:00:00+01:00,PV_Malaga,189.6698671680001
2030,sc01,03-30 01:00:00+01:00,PV_Cadiz,0.0
2030,sc01,03-30 01:00:00+01:00,Wind_Bilbo,17.35207572
2030,sc01,03-30 01:00:00+01:00,Wind_Gijon,214.49694110000002
2030,sc01,03-30 01:00:00+01:00,Wind_Acoruna,105.3909008
2030,sc01,03-30 01:00:00+01:00,PV_Sevilla,0.0
2030,sc01,03-31 03:00:00+02:00,PV_Malaga,0.0
2030,sc01,03-31 03:00:00+02:00,PV_Cadiz,0.0
2030,sc01,03-31 03:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,03-31 03:00:00+02:00,Wind_Gijon,0.0
2030,sc01,03-31 03:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,03-31 03:00:00+02:00,PV_Sevilla,0.0
2030,sc01,03-31 17:00:00+02:00,PV_Malaga,0.0
2030,sc01,03-31 17:00:00+02:00,PV_Cadiz,0.0
2030,sc01,03-31 17:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,03-31 17:00:00+02:00,Wind_Gijon,0.0
2030,sc01,03-31 17:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,03-31 17:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-02 08:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-02 08:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-02 08:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,04-02 08:00:00+02:00,Wind_Gijon,0.0
2030,sc01,04-02 08:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-02 08:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-03 05:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-03 05:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-03 05:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,04-03 05:00:00+02:00,Wind_Gijon,0.0
2030,sc01,04-03 05:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-03 05:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-03 11:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-03 11:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-03 11:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,04-03 11:00:00+02:00,Wind_Gijon,0.0
2030,sc01,04-03 11:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-03 11:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-03 19:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-03 19:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-03 19:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,04-03 19:00:00+02:00,Wind_Gijon,0.0
2030,sc01,04-03 19:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-03 19:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-03 23:00:00+02:00,PV_Malaga,58.67811629099995
2030,sc01,04-03 23:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-03 23:00:00+02:00,Wind_Bilbo,246.24536470000004
2030,sc01,04-03 23:00:00+02:00,Wind_Gijon,172.6329672
2030,sc01,04-03 23:00:00+02:00,Wind_Acoruna,121.14366280000002
2030,sc01,04-03 23:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-04 18:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-04 18:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-04 18:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,04-04 18:00:00+02:00,Wind_Gijon,0.0
2030,sc01,04-04 18:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-04 18:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-08 11:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-08 11:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-08 11:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,04-08 11:00:00+02:00,Wind_Gijon,0.0
2030,sc01,04-08 11:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-08 11:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-12 02:00:00+02:00,PV_Malaga,108.08188401000007
2030,sc01,04-12 02:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-12 02:00:00+02:00,Wind_Bilbo,40.75153028
2030,sc01,04-12 02:00:00+02:00,Wind_Gijon,47.93584799
2030,sc01,04-12 02:00:00+02:00,Wind_Acoruna,47.11204461
2030,sc01,04-12 02:00:00+02:00,PV_Sevilla,31.393102549999995
2030,sc01,04-12 19:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-12 19:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-12 19:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,04-12 19:00:00+02:00,Wind_Gijon,0.0
2030,sc01,04-12 19:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-12 19:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-13 14:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-13 14:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-13 14:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,04-13 14:00:00+02:00,Wind_Gijon,60.40635399199995
2030,sc01,04-13 14:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-13 14:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-14 19:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-14 19:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-14 19:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,04-14 19:00:00+02:00,Wind_Gijon,0.0
2030,sc01,04-14 19:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-14 19:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-17 02:00:00+02:00,PV_Malaga,166.2063397930001
2030,sc01,04-17 02:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-17 02:00:00+02:00,Wind_Bilbo,256.5356625
2030,sc01,04-17 02:00:00+02:00,Wind_Gijon,17.95996438
2030,sc01,04-17 02:00:00+02:00,Wind_Acoruna,176.79687260000003
2030,sc01,04-17 02:00:00+02:00,PV_Sevilla,39.47515661
2030,sc01,04-19 16:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-19 16:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-19 16:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,04-19 16:00:00+02:00,Wind_Gijon,0.0
2030,sc01,04-19 16:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-19 16:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-20 02:00:00+02:00,PV_Malaga,400.0
2030,sc01,04-20 02:00:00+02:00,PV_Cadiz,86.64517688700002
2030,sc01,04-20 02:00:00+02:00,Wind_Bilbo,275.097214
2030,sc01,04-20 02:00:00+02:00,Wind_Gijon,155.9512921
2030,sc01,04-20 02:00:00+02:00,Wind_Acoruna,7.772002619
2030,sc01,04-20 02:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-20 15:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-20 15:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-20 15:00:00+02:00,Wind_Bilbo,106.93881995400014
2030,sc01,04-20 15:00:00+02:00,Wind_Gijon,109.03807560000001
2030,sc01,04-20 15:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-20 15:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-20 17:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-20 17:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-20 17:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,04-20 17:00:00+02:00,Wind_Gijon,0.0
2030,sc01,04-20 17:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-20 17:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-21 11:00:00+02:00,PV_Malaga,276.78070566899993
2030,sc01,04-21 11:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-21 11:00:00+02:00,Wind_Bilbo,153.6424378
2030,sc01,04-21 11:00:00+02:00,Wind_Gijon,228.4942087
2030,sc01,04-21 11:00:00+02:00,Wind_Acoruna,15.74941295
2030,sc01,04-21 11:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-22 08:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-22 08:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-22 08:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,04-22 08:00:00+02:00,Wind_Gijon,139.579034586
2030,sc01,04-22 08:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-22 08:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-22 18:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-22 18:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-22 18:00:00+02:00,Wind_Bilbo,85.222417328
2030,sc01,04-22 18:00:00+02:00,Wind_Gijon,0.0
2030,sc01,04-22 18:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-22 18:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-23 13:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-23 13:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-23 13:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,04-23 13:00:00+02:00,Wind_Gijon,0.0
2030,sc01,04-23 13:00:00+02:00,Wind_Acoruna,36.35192602999998
2030,sc01,04-23 13:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-23 19:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-23 19:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-23 19:00:00+02:00,Wind_Bilbo,0.0
2030,sc01,04-23 19:00:00+02:00,Wind_Gijon,0.0
2030,sc01,04-23 19:00:00+02:00,Wind_Acoruna,13.274622520000001
2030,sc01,04-23 19:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-24 11:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-24 11:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-24 11:00:00+02:00,Wind_Bilbo,163.41335683999975
2030,sc01,04-24 11:00:00+02:00,Wind_Gijon,87.05149994
2030,sc01,04-24 11:00:00+02:00,Wind_Acoruna,30.10159702900006
2030,sc01,04-24 11:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-25 13:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-25 13:00:00+02:00,PV_Cadiz,0.0
2030,sc01,04-25 13:00:00+02:00,Wind_Bilbo,94.36225922699998
2030,sc01,04-25 13:00:00+02:00,Wind_Gijon,46.529729780000004
2030,sc01,04-25 13:00:00+02:00,Wind_Acoruna,0.0
2030,sc01,04-25 13:00:00+02:00,PV_Sevilla,0.0
2030,sc01,04-26 13:00:00+02:00,PV_Malaga,0.0
2030,sc01,04-26 13:00:00+02:00,PV_Cadiz,0.0
