LoadLevel,Node_1_Node_6_cac1,Node_1_Node_6_cac2,Node_1_Node_6_cac3,Node_1_Node_6_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_3_eac1,Node_2_Node_6_cac1,Node_2_Node_6_cac2,Node_2_Node_6_cac3,Node_2_Node_6_eac1,Node_3_Node_4_cac1,Node_3_Node_4_cac2,Node_3_Node_4_cac3,Node_3_Node_4_eac1,Node_3_Node_6_cac1,Node_3_Node_6_cac2,Node_3_Node_6_cac3,Node_3_Node_6_eac1,Node_4_Node_5_cac1,Node_4_Node_5_cac2,Node_4_Node_5_cac3,Node_4_Node_5_eac1,Node_4_Node_6_cac1,Node_4_Node_6_cac3,Node_4_Node_6_eac1,Node_4_Node_9_cac1,Node_4_Node_9_cac2,Node_4_Node_9_cac3,Node_4_Node_9_eac1,Node_6_Node_7_cac1,Node_6_Node_7_cac2,Node_6_Node_7_cac3,Node_6_Node_7_eac1,Node_6_Node_8_cac1,Node_6_Node_8_cac2,Node_6_Node_8_cac3,Node_6_Node_8_eac1,Node_7_Node_8_cac1,Node_7_Node_8_cac2,Node_7_Node_8_cac3,Node_7_Node_8_eac1,Node_8_Node_9_cac1,Node_8_Node_9_cac2,Node_8_Node_9_cac3,Node_8_Node_9_eac1
01-02 23:00:00+01:00,0.3,0.6,0.1386839013600003,-0.3,0.3,0.6,1.1132439626999997,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.0416179564899996,1.2,-0.3,0.3,0.6,-0.9046439627,0.3,-0.3,0.90371517007,-0.0375000000000002,-0.3,-0.0299038035985713,1.2,-0.1285714285714286,0.3,0.6,1.0730650155000003,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.0184597523299998,0.3
01-03 00:00:00+01:00,-0.3,0.0464682459300002,1.2,-0.3,0.243783201,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.6569804011699998,-0.3,0.3,0.6,-0.931183201,0.3,-0.3,0.9606639521599998,-0.0375000000000002,0.3,-0.6,1.1573794781114286,-0.1285714285714286,0.1620069996000001,0.6,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.58319895006,-1.2,0.3
01-03 01:00:00+01:00,-0.3,0.6,0.5538084456499992,-0.3,0.3,0.5777609980000001,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.0778878309900001,1.2,-0.3,0.3,0.6,-0.3988181408571427,-0.2571428571428573,-0.3,1.0138329748700003,-0.0375000000000002,-0.3,-0.0544932162985712,1.2,-0.1285714285714286,0.3,0.6,1.0516829175000002,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.5847475623700001,-1.2,0.3
01-03 02:00:00+01:00,-0.3,0.6,0.4942784162500004,-0.3,0.3,0.6,1.2,0.3,-0.3,-0.5982685332000001,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.0778552444599997,1.2,-0.3,0.3,0.6,-0.4187886096571427,-0.2571428571428573,-0.3,1.05668627242,-0.0375000000000002,0.2359376007514289,-0.6,1.2,-0.1285714285714286,0.3,0.6,1.0433618888500005,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.5859957166699999,-1.2,0.3
01-03 03:00:00+01:00,0.1828664786799998,-0.6,1.2,-0.3,0.3,0.6,1.2,0.3,-0.3,-0.5943640562999999,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.05783932395,1.2,-0.3,0.3,0.6,-0.9854359437,0.3,-0.3,1.0770812958700005,-0.0375000000000002,-0.3,-0.0686166277985712,1.2,-0.1285714285714286,0.1394016901100003,0.6,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.0134102535199998,0.3
01-03 04:00:00+01:00,0.3,-0.6,1.0852088248600005,-0.3,0.3,0.6,1.2,0.3,-0.3,-0.5962206338000001,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.64419656103,-0.3,0.3,0.6,-0.9899793662,0.3,-0.3,1.08683072327,-0.0375000000000002,-0.3,-0.0707936843985711,1.2,-0.1285714285714286,0.1375085974200002,0.6,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.0131262896099999,0.3
01-03 05:00:00+01:00,0.3,-0.6,1.0877290427300006,-0.3,0.3,0.6,1.2,0.3,-0.3,-0.6,-1.1908348413,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.6392275264600003,-0.3,0.3,0.6,-0.9889651587,0.3,-0.3,1.0846544030600005,-0.0375000000000002,0.3,-0.6,1.1296922900114288,-0.1285714285714286,0.3,0.6,1.0379311838600005,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.58681032242,-1.2,0.3
01-03 06:00:00+01:00,-0.3,0.6,0.5133095075100007,-0.3,0.3,0.6,1.2,0.3,-0.3,-0.5964300326000002,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.0377616612299996,1.2,-0.3,0.3,0.6,-0.9825699674,0.3,-0.3,1.0709313883299991,-0.0375000000000002,0.2327566525414289,-0.6,1.2,-0.1285714285714286,0.3,0.4405958469300003,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.58641062296,-1.2,0.3
01-03 07:00:00+01:00,0.3,-0.6,1.1661210441599998,-0.3,0.3,0.5829948198999998,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.6219272898899997,-0.3,0.3,0.6,-0.6251376770428573,-0.0428571428571427,0.3,0.86525555101,-0.0374999999999999,-0.3,-0.6,1.014140577361429,0.1714285714285713,0.3,0.6,0.6950688250299997,0.3,-0.3,-0.6,-1.2,0.1199999999999995,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.4054996762399996,0.3
01-03 08:00:00+01:00,0.3,-0.6,0.9038698541899997,-0.3,0.3,0.5747797281999999,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.6149430162300003,-0.3,0.3,0.6,-0.9537797282,0.3,0.0435523334099998,1.2,-0.0374999999999999,-0.3,-0.6,0.9121519754614288,0.1714285714285713,-0.2930082201,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.1199999999999995,0.3,0.6,1.2,-0.3,0.1046112330099995,0.6,-1.2,0.3
01-03 09:00:00+01:00,0.3,-0.6,0.7325214149100001,-0.3,0.3,0.6,1.1402808825,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,1.1785610295800002,-0.3,0.3,0.6,-0.9304808825,0.3,-0.3,1.16235689365,-0.0375000000000002,-0.3,-0.245483994278571,1.2,-0.1285714285714286,0.3,0.2730996323000004,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.5831550551499999,-1.2,0.3
01-03 10:00:00+01:00,-0.1986690833600002,-0.6,1.2,-0.3,0.3,0.4721493127999999,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,1.10327419827,-0.3,0.3,0.6,-0.3496064556571425,-0.2571428571428573,-0.3,1.16703290045,-0.0375000000000002,-0.3,-0.2897126171785714,1.2,-0.1285714285714286,-0.0798122136999997,0.6,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.0183281679499998,0.3
01-03 11:00:00+01:00,-0.3,0.6,-0.5536213668859999,0.3,0.3,0.1346255570220255,1.2,0.3,-0.3,-0.6,-1.2,0.1126463902779743,-0.3,-0.6,1.133073288043376,-0.3,0.3,0.6,1.2,-0.0749024064813505,0.3,0.6,-0.5200752857043883,-0.0867966615956116,0.3,1.2,0.1313231951389872,-0.3,-0.6,-1.2,-0.0867966615956116,0.3,0.6,1.2,-0.2142653245599999,-0.2807982143003915,-0.6,1.2,-0.3,0.3,0.6,1.2,-0.05360201316,0.3,0.6,1.2,-0.0527207307603919
01-03 12:00:00+01:00,-0.3,-0.6,0.6404187325999999,0.3,0.3,0.6,0.7437937821598701,0.3,-0.3,-0.6,-1.2,0.1215020418401298,-0.3,-0.6,1.1403417249331167,-0.3,0.3,0.6,1.2,-0.0689986387732466,0.3,0.6,-0.5485795680130516,-0.0679162559869483,0.3,1.2,0.1357510209200649,-0.3,-0.6,-1.2,-0.0679162559869483,0.3,0.6,1.2,-0.2185893039999997,-0.3,-0.5556389314230527,1.2,-0.3,0.3,0.6,1.2,-0.0471160439999999,0.3,0.6,1.2,-0.0204739864230525
01-03 13:00:00+01:00,0.3,-0.6,0.0372281886750001,0.3,-0.1601699056985061,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.1269351877985059,-0.3,-0.6,1.1331341827791548,-0.3,0.3,0.6,1.2,-0.0653765414676624,0.3,0.6,-0.9187652821,0.3,0.3,1.2,0.1384675938992529,-0.3,-0.6,-1.2,-0.0740579410200981,0.3,0.6,1.2,-0.212887547,-0.3,0.6,0.0311970699250974,-0.3,0.3,0.6,1.2,-0.0556686794999999,0.3,0.6,1.2,-0.0420487794449027
01-03 14:00:00+01:00,-0.3,0.6,0.1104392002800005,-0.3,-0.3,0.5610057353000001,1.2,0.3,-0.3,-0.6,-1.2,0.3,-0.3,-0.6,0.8397733578500002,-0.3,0.3,0.6,1.2,0.0499999999999998,0.3,0.6,-0.6238057352999999,0.0,-0.3,-1.2,0.2249999999999999,-0.3,-0.6,1.05444958335,0.3,0.0469744453900002,0.6,1.2,-0.3,-0.3,-0.6,-1.2,-0.1200000000000001,-0.3,0.4666935017900001,1.2,0.3,-0.27056863975,0.6,-1.2,0.3
01-03 15:00:00+01:00,0.3,-0.6,0.8905950085800007,-0.3,0.3,0.6,1.0939919979,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.0825760024500001,1.2,-0.3,0.3,0.6,-0.9349919979,0.3,-0.3,1.12643699547,-0.0375000000000002,-0.3,-0.2020455703985711,1.2,-0.1285714285714286,-0.0051799990999994,0.6,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.5834369998700001,-1.2,0.3
01-03 16:00:00+01:00,0.3,-0.6,1.1637815080700007,-0.3,0.2075830134000001,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.0709864843700002,1.2,-0.3,0.3,0.6,-0.9421830134,0.3,0.3,0.8578677162399992,-0.0374999999999999,-0.3,-0.6,0.978508734631429,0.1714285714285713,-0.2581762556000001,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.1199999999999995,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.4038864383399996,0.3
01-03 17:00:00+01:00,-0.3,0.6,0.75727385207,-0.3,0.2073018210000002,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.0686478754899998,1.2,-0.3,0.3,0.6,-0.3791589638571426,-0.2571428571428573,-0.3,0.9716476576099996,-0.0375000000000002,0.2549268059614289,-0.6,1.2,-0.1285714285714286,0.3,0.6,1.0598742412000004,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.5835188638099998,-1.2,0.3
01-03 18:00:00+01:00,-0.3,0.6,0.8871629153599996,-0.3,-0.0502247175999999,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.2654550526699998,1.2,0.3,-0.3,-0.1378505565399997,1.2,-0.15,0.3,0.6,-0.3013752824,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6677471899699998,0.0,0.3,0.6,1.2,0.1997707862799999,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0753438205800001,-0.3,-0.6,0.9566797757300004,0.3
01-03 19:00:00+01:00,0.3,-0.2537316944000007,1.2,-0.3,0.3,0.6,0.8367585708999996,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.3052659237599996,1.2,0.3,0.1113524089600003,-0.6,1.2,-0.15,0.3,0.6,-0.2847585709,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6798635419599997,0.0,0.3,0.6,1.2,0.2025402381599999,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.07118964276,-0.3,-0.6,0.9514870534400004,0.3
01-03 20:00:00+01:00,-0.3,0.6,0.9850557873000004,-0.3,0.3,0.6,0.8346631907999991,0.300000000000001,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.9208277719500002,0.3,-0.3,0.6,0.3758126173200005,-0.1500000000000005,0.3,0.6,-0.2782631907999999,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6845997566500002,0.0,0.3,0.6,1.2,0.2036228015199999,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0695657977200001,-0.3,-0.6,0.94945724715,0.3
01-03 21:00:00+01:00,0.3,-0.2031712891800003,1.2,-0.3,-0.0543455287999998,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.92611949617,0.3,0.3,-0.6,0.9651440535600002,-0.15,0.3,0.6,-0.2760544711999999,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.68621028147,0.0,0.3,0.6,1.2,0.20399092148,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0690136177799999,-0.3,-0.6,0.94876702223,0.3
01-03 22:00:00+01:00,-0.3,0.6,0.9480617770699996,-0.3,0.3,0.2617509472,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.2961800224200001,1.2,0.3,-0.3,-0.1923372506899996,1.2,-0.15,0.3,0.6,-0.2885509471999998,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6770982677200001,0.0,0.3,0.6,1.2,0.2019081754800001,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0721377367799999,-0.3,-0.6,0.95267217098,0.3
01-03 23:00:00+01:00,-0.3,0.2716663274300009,1.2,-0.3,0.3,0.6,1.1015252116999996,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.1950794136500001,-0.6,1.2,-0.3,0.3,0.6,-0.9093252117,0.3,-0.3,0.9137603501299998,-0.0375000000000002,0.2678530979414289,-0.6,1.2,-0.1285714285714286,0.1711144951000004,0.6,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.58183282573,-1.2,0.3
01-04 00:00:00+01:00,0.3,0.6,0.1725982459599999,-0.3,0.2225942778999999,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,1.1203933242200004,-0.3,0.3,0.6,-0.3776514207571426,-0.2571428571428573,-0.3,0.9684127213699998,-0.0375000000000002,-0.3,-0.0443508295985711,1.2,-0.1285714285714286,0.1605023842000001,0.6,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.5834246423699999,-1.2,0.3
01-04 01:00:00+01:00,0.3,-0.5382770866100004,1.2,-0.3,0.2537205136000001,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.5585072658700001,-0.3,0.3,0.6,-0.4027776564571426,-0.2571428571428573,-0.3,1.0223294355000008,-0.0375000000000002,-0.3,-0.0563904842285715,1.2,-0.1285714285714286,0.1500331193000003,0.6,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.5849950321000003,-1.2,0.3
01-04 02:00:00+01:00,-0.3,-0.0217270285899995,1.2,-0.3,0.3,0.5836897301,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,1.1876046851199995,-0.3,0.3,0.6,-0.9786897301,0.3,-0.3,1.06260504588,-0.0375000000000002,0.2346159328914288,-0.6,1.2,-0.1285714285714286,0.1422126124500004,0.6,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.58616810813,-1.2,0.3
01-04 03:00:00+01:00,-0.3,0.6,0.5504070565700008,-0.3,0.3,0.591878263,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.58249130684,-0.3,0.3,0.6,-0.990078263,0.3,-0.3,1.0870429393299992,-0.0375000000000002,0.3,-0.6,1.129158927541429,-0.1285714285714286,0.3,0.4374673904100005,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.0131201085600001,0.3
01-04 04:00:00+01:00,0.3,-0.6,1.15902247063,-0.3,0.3,0.6,1.1741329303,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.25692175202,-0.6,1.2,-0.3,0.3,0.6,-0.9959329303,0.3,-0.3,1.0996060796300002,-0.0375000000000002,0.2263535661414286,-0.6,1.2,-0.1285714285714286,0.3,0.6,1.0350279457100002,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.0127541918599998,0.3
01-04 05:00:00+01:00,0.3,-0.6,1.1958683777000003,-0.3,0.3,0.5406385532000001,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.0767550212700003,1.2,-0.3,0.3,0.6,-0.9948385532,0.3,-0.3,1.09725772869,-0.0375000000000002,-0.3,-0.0731220448185711,1.2,-0.1285714285714286,0.3,0.4354839361800001,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.5871774095699999,-1.2,0.3
01-04 06:00:00+01:00,0.3,-0.5648842719099993,1.2,-0.3,0.3,0.6,1.1102822822999994,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.1942959960199995,-0.6,1.2,-0.3,0.3,0.6,-0.9912822823,0.3,-0.3,1.0896265641499998,-0.0375000000000002,-0.3,-0.0714179983785711,1.2,-0.1285714285714286,0.1369657157000003,0.6,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.0130448573499999,0.3
01-04 07:00:00+01:00,-0.3,0.6,0.6635542826499998,-0.3,0.1926912534999998,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.1842397957500001,-0.6,1.2,-0.3,0.3,0.6,-0.6408341106428572,-0.0428571428571427,-0.0050625185300006,1.2,-0.0374999999999999,-0.3,-0.6,1.010619369601429,0.1714285714285713,0.3,0.0889286443699997,1.2,0.3,-0.3,-0.6,-1.2,0.1199999999999995,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.4064807033399995,0.3
01-04 08:00:00+01:00,0.3,-0.6,1.0353216416499995,-0.3,0.3,0.6,1.1022562112999996,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.0917344201600003,1.2,-0.3,0.3,0.6,-0.9768562113,0.3,0.0294706200599995,1.2,-0.0374999999999999,-0.3,-0.6,0.964694494011429,0.1714285714285713,-0.3,0.59897657864,1.2,0.3,-0.3,-0.6,-1.2,0.1199999999999995,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.4060535131999996,0.3
01-04 09:00:00+01:00,-0.3,-0.3915507056199996,1.2,-0.3,0.3,0.5024401736999998,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.1980135359899998,-0.6,1.2,-0.3,0.3,0.6,-0.9598401737,0.3,-0.3,1.16535703936,-0.0375000000000002,0.1004480120114288,-0.6,1.2,-0.1285714285714286,0.3,0.6,0.8620665943000001,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.58499001086,-1.2,0.3
01-04 10:00:00+01:00,0.3,-0.6,0.7128739579800003,-0.3,0.1722679488,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.1446792736099998,-0.6,1.2,-0.3,0.3,0.6,-0.9384679488,0.3,0.3,0.6062958068000004,-0.0375000000000002,0.3,-0.6,0.9238888697714284,-0.1285714285714286,-0.0894283119999997,0.6,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.5836542468000002,-1.2,0.3
01-04 11:00:00+01:00,0.3,-0.6,0.65250785398,-0.3,0.1375272974999998,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,-0.1963848195900002,1.2,-0.3,0.3,0.6,-0.3769844403571427,-0.2571428571428573,0.3,0.6453814924900001,-0.0375000000000002,-0.3,0.6,0.2775687651814287,-0.1285714285714286,0.3,0.1795802927000002,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.58338295609,-1.2,0.3
01-04 12:00:00+01:00,-0.3,-0.6,0.653318059204,0.3,0.3,0.6,0.6963961700635846,0.3,-0.3,-0.6,-1.2,0.0943380389364152,-0.3,-0.6,1.0582265122659733,-0.3,0.3,0.6,1.2,-0.0871079740423896,0.3,0.6,-0.5436153833977656,-0.0967188256022343,0.3,1.2,0.1221690194682076,-0.3,-0.6,-1.2,-0.0967188256022343,0.3,0.6,1.2,-0.22240236816,-0.3,0.6,0.0061642480462331,-0.3,0.3,0.6,1.2,-0.0413964477600001,0.3,0.6,1.2,-0.0514613116537678
01-04 13:00:00+01:00,0.3,-0.6,0.6618003228199998,-0.3,0.3,0.407941459,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,-0.3,0.6,0.3998983688299999,-0.3,0.3,0.6,-0.938141459,0.3,-0.2488047859099995,1.2,-0.0375000000000002,-0.0215546872185715,-0.6,1.2,-0.1285714285714286,-0.1152922745999996,0.6,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.0163661588099996,0.3
01-04 14:00:00+01:00,0.3,-0.6,0.7513562744800002,-0.3,0.3,0.6,1.0198476862999997,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.1306556340099999,-0.6,1.2,-0.3,0.3,0.6,-0.9384476863,0.3,0.3,0.6098523267900002,-0.0375000000000002,-0.3,-0.2797014211185714,1.2,-0.1285714285714286,-0.0762198692999998,0.6,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.0163470196099997,0.3
01-04 15:00:00+01:00,-0.0178841602000006,-0.6,1.2,-0.3,0.3,0.6,1.0524668702000002,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,1.07331134857,-0.3,0.3,0.6,-0.3935240130571427,-0.2571428571428573,-0.3,1.16407265899,-0.0375000000000002,0.0864435532814286,-0.6,1.2,-0.1285714285714286,0.3,0.6,0.8858888041000001,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.01558332061,0.3
01-04 16:00:00+01:00,-0.3,0.6,0.5214637225199998,-0.3,0.3,0.4982150836999998,1.2,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,1.1198842643199998,-0.3,0.3,0.6,-0.6151579408428572,-0.0428571428571427,0.3,0.8954407004299998,-0.0374999999999999,-0.3,-0.6,0.9673225343414288,0.1714285714285713,0.3,0.0324270484999997,1.2,0.3,-0.3,-0.6,-1.2,0.1199999999999995,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.4048759427299997,0.3
01-04 17:00:00+01:00,-0.3,0.1379257434099994,1.2,-0.3,0.3,0.6,1.1064952015999998,0.3,-0.3,-0.6,-1.2,-0.2249999999999999,0.3,0.6,1.2,-0.3,0.3,-0.6,1.1055444018599998,-0.3,0.3,0.6,-0.3947523444571426,-0.2571428571428573,-0.3,1.0051084535000003,-0.0375000000000002,-0.3,-0.0525450222285713,1.2,-0.1285714285714286,0.1533769993000004,0.6,1.2,-0.0500000000000003,-0.3,-0.6,-1.2,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.0155065498999997,0.3
01-04 18:00:00+01:00,-0.3,0.6,0.9010329194599996,-0.3,-0.0656696417000001,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.8229168499499997,0.3,0.1394019014000003,-0.6,1.2,-0.15,0.3,0.6,-0.3191303583,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6548007804499998,0.0,0.3,0.6,1.2,0.1968116069599999,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0797825895600001,-0.3,-0.6,0.9622282369500004,0.3
01-04 19:00:00+01:00,0.3,0.6,0.4196640662200006,-0.3,-0.1268342317000001,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,0.3,0.6,1.2,-0.1799999999999998,-0.3,-0.6,1.0780267296899997,-0.15,0.3,0.6,-0.9003657682999999,0.3,0.3,1.2,0.0,0.3,0.5501935756666666,-1.2,0.2704160381333334,0.3,0.6,1.2,0.1492302652933334,-0.3,-0.6,-1.2,0.1985824533866665,0.3,0.6,1.2,0.0243826687933332,-0.3,-0.6,0.8042379827000004,0.3
01-04 20:00:00+01:00,0.3,-0.1012966111999995,1.2,-0.3,0.3,0.1218637811999986,1.2,0.300000000000001,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.8920763574499999,0.3,-0.3,-0.3438352793799997,1.2,-0.1500000000000005,0.3,0.6,-0.2902637811999999,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.67584932615,0.0,0.3,0.6,1.2,0.20162270312,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0725659453199999,-0.3,-0.6,0.95320743165,0.3
01-04 21:00:00+01:00,-0.3,0.6,1.1322639545400002,-0.3,0.3,0.102851949699999,1.2,0.300000000000001,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.9040838706500004,0.3,-0.3,-0.3748899293399996,1.2,-0.1500000000000005,0.3,0.6,-0.2852519496999999,-0.3,0.3,1.2,-0.3,-0.3,-0.6,0.6795037867500004,0.0,0.3,0.6,1.2,0.2024580084000001,-0.3,-0.6,-1.2,0.3,0.3,0.6,1.2,0.0713129873999999,-0.3,-0.6,0.9516412342499996,0.3
