LoadLevel,Node_1_Node_6_cac1,Node_1_Node_6_cac2,Node_1_Node_6_cac3,Node_1_Node_6_eac1,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_3_eac1,Node_2_Node_6_cac1,Node_2_Node_6_cac2,Node_2_Node_6_cac3,Node_2_Node_6_eac1,Node_3_Node_4_cac1,Node_3_Node_4_cac2,Node_3_Node_4_cac3,Node_3_Node_4_eac1,Node_3_Node_6_cac1,Node_3_Node_6_cac2,Node_3_Node_6_cac3,Node_3_Node_6_eac1,Node_4_Node_5_cac1,Node_4_Node_5_cac2,Node_4_Node_5_cac3,Node_4_Node_5_eac1,Node_4_Node_6_cac1,Node_4_Node_6_cac2,Node_4_Node_6_cac3,Node_4_Node_6_eac1,Node_4_Node_9_cac1,Node_4_Node_9_cac2,Node_4_Node_9_cac3,Node_4_Node_9_eac1,Node_6_Node_7_cac1,Node_6_Node_7_cac2,Node_6_Node_7_cac3,Node_6_Node_7_eac1,Node_6_Node_8_cac1,Node_6_Node_8_cac2,Node_6_Node_8_cac3,Node_6_Node_8_eac1,Node_7_Node_8_cac1,Node_7_Node_8_cac2,Node_7_Node_8_cac3,Node_7_Node_8_eac1,Node_8_Node_9_cac1,Node_8_Node_9_cac2,Node_8_Node_9_eac1
07-19 21:00:00+02:00,0.3,0.6,0.559684533,-0.3,-0.2918977312000008,0.6,1.2,0.300000000000001,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.62978694,0.3,0.3,-0.6,1.0359323736000008,-0.1500000000000005,0.3,0.6,-0.2977022687999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.174042612,0.0,0.3,0.6,1.2,0.2003829552,-0.3,0.2444680409999997,-1.2,0.3,0.3,0.6,1.2,0.0744255672000001,0.3,0.6,0.3
07-19 22:00:00+02:00,-0.3,0.6,1.1001606717799997,-0.3,0.3,0.0280219885000001,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.6082875240000001,0.3,0.1870714625800001,-0.6,1.2,-0.15,0.3,0.6,-0.3080219884999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.1783424952000001,0.0,0.3,0.6,1.2,0.19866300192,-0.3,-0.6,-0.3587568713999998,0.3,0.3,0.6,1.2,0.0770054971199999,0.3,0.6,0.3
07-19 23:00:00+02:00,0.3,0.6,0.4090297437700003,-0.3,-0.2415088600000002,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,0.2664767916999999,-0.6,1.2,0.3,0.2618962049599999,-0.6,1.2,-0.15,0.3,0.6,-0.3280911399999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.1867046417,0.0,0.3,0.6,1.2,0.19531814332,-0.3,0.23497151873,-1.2,0.3,0.3,0.6,1.2,0.0820227850200001,0.3,0.6,0.3
07-20 00:00:00+02:00,-0.3,0.3329499755399998,1.2,-0.3,-0.2123876862999999,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,0.2266410130999999,-0.6,1.2,0.3,-0.3,0.0224400195500006,1.2,-0.15,0.3,0.6,-0.3472123137,-0.3,0.3,0.6,1.2,-0.3,0.3,-0.6,-0.7946717973999999,0.0,0.3,0.6,1.2,0.19213128104,-0.3,0.2289961519500002,-1.2,0.3,0.3,0.6,1.2,0.0868030784399999,0.3,0.6,0.3
07-20 01:00:00+02:00,-0.3,0.2892638619600002,1.2,-0.3,0.3,0.6,0.7052212032,0.3,-0.3,-0.6,-1.2,0.0,0.19828915999,-0.6,1.2,0.3,-0.3,0.05506891042,1.2,-0.15,0.3,0.6,-0.3608212032,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.2003421680099999,0.0,0.3,0.6,1.2,0.1898631327959999,-0.3,-0.6,-0.3752566260059997,0.3,0.3,0.6,1.2,0.0902053008060001,0.3,0.6,0.3
07-20 02:00:00+02:00,-0.3,0.6,0.8785320101499996,-0.3,0.3,0.6,0.7081151975,0.3,-0.3,-0.6,-1.2,0.0,0.1864266718700001,-0.6,1.2,0.3,-0.3,0.0611743918799999,1.2,-0.15,0.3,0.6,-0.3665151975,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.2027146656299999,0.0,0.3,0.6,1.2,0.1889141337480001,-0.3,-0.6,-0.3770359992179999,0.3,0.3,0.6,1.2,0.091628799378,0.3,0.6,0.3
07-20 03:00:00+02:00,-0.3,0.2685046392999999,1.2,-0.3,0.3,0.6,0.7126757810999997,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.4802587893799999,0.3,-0.3,0.0687962885699998,1.2,-0.15,0.3,0.6,-0.3694757811,-0.3,0.3,0.6,1.2,-0.3,0.3,-0.20394824212,-1.2,0.0,0.3,0.6,1.2,0.188420703152,-0.3,-0.6,-0.3779611815920001,0.3,0.3,0.6,1.2,0.0923689452720001,0.3,0.6,0.3
07-20 04:00:00+02:00,-0.3,0.6,0.8803634069400001,-0.3,0.3,0.6,0.7136705460000001,0.3,-0.3,-0.6,-1.2,0.0,0.3,-0.6,1.0881863625199997,0.3000000000000005,-0.3,0.0600292744700001,1.2,-0.15,0.3,0.6,-0.365670546,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.3976372725199998,-1.2,0.0,0.3,0.6,1.2,0.1890549090079999,-0.3,-0.6,-0.3767720456079998,0.3,0.3,0.6,1.2,0.0914176364880001,0.3,0.6,0.3
07-20 05:00:00+02:00,0.3,-0.2415732820099996,1.2,-0.3,0.3,0.6,0.695371884799999,0.300000000000001,-0.3,-0.6,-1.2,0.0,0.3,-0.6,1.1272752399999997,0.3,0.2944586256000006,-0.6,1.2,-0.1500000000000005,0.3,0.6,-0.3453718848,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.4028950479999998,-1.2,0.0,0.3,0.6,1.2,0.1917980192,-0.3,-0.6,-0.3713887139999999,0.3,0.3,0.6,1.2,0.0873029711999999,0.3,0.6,0.3
07-20 06:00:00+02:00,-0.3,0.6,0.9956479744600008,-0.3,0.3,0.0662404985999999,1.2,0.3,-0.3,-0.6,-1.2,0.0,0.3,-0.6,1.1515322946000002,0.3,0.2318816204299994,-0.6,1.2,-0.15,0.3,0.6,-0.3214404985999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.2127335410999999,0.0,0.3,0.6,1.2,0.1868265835599999,-0.3,0.2226498441799997,-1.2,0.3,0.3,0.6,1.2,0.0947601246600001,0.3,0.6,0.3
07-20 07:00:00+02:00,0.3,-0.2514883391799999,1.2,-0.3,-0.2651167165000002,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,-0.0477068405999999,1.2,0.3,-0.3,-0.1067293286399999,1.2,-0.15,0.3,0.6,-0.2920832835,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.2609013681,0.0,0.3,0.6,1.2,0.17027945276,-0.3,0.19966397392,-1.2,0.3,0.3,0.6,1.2,0.1195808208599999,0.3,0.6,0.3
07-20 08:00:00+02:00,-0.3,0.22031661708,1.2,-0.3,0.3,0.6,0.6158789865999987,0.300000000000001,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.5180187779999998,0.3,-0.3,-0.0948932936399994,1.2,-0.1500000000000005,0.3,0.6,-0.2762789865999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.2784837555999998,-1.2,0.0,0.3,0.6,1.2,0.14699350224,-0.3,-0.6,-0.4342771832999998,0.3,0.3,0.6,1.2,0.15450974664,0.3,0.6,0.3
07-20 09:00:00+02:00,0.3,-0.4852664257799997,1.2,-0.3,-0.3,0.6,1.182921966081817,0.3,-0.3,-0.6,-1.2,0.0177836156181822,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.9706504859563624,-0.1381442562545451,0.3,0.6,-0.8615055816999999,0.3,0.3,0.6,1.2,0.0838918078090909,-0.3,-0.6,-0.3480491716090907,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.6,-0.7127162454509091,0.3,0.3,0.6,1.0101606590999996,0.3,0.3,0.6,-0.0237114874909091
07-20 10:00:00+02:00,-0.3,0.0305550073700006,1.2,-0.3,-0.3,0.6,1.165604084163636,0.3,-0.3,-0.6,-1.2,0.0288992986363636,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.9414884488727268,-0.1307338009090912,0.3,0.6,-0.5517033828,0.0,0.3,0.6,1.2,0.0894496493181817,-0.3,0.2300559886818179,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.7660402691118184,0.3,0.3,0.6,1.0492764095000002,0.3,0.3,0.6,-0.0385323981818179
07-20 11:00:00+02:00,0.2831694580500004,-0.6,1.2,-0.3,-0.3,0.5667262475090907,1.2,0.3,-0.3,-0.6,-1.2,0.0300812704909091,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.944939986851818,-0.1299458196727274,0.3,0.6,-0.841607518,0.3,0.3,0.6,1.2,0.0900406352454545,-0.3,0.2126385614545453,-1.2,0.3,0.3,0.6,1.2,0.0499999999999992,-0.3,-0.1887786297345444,-1.2,0.3,0.1710697991999992,0.6,1.2,0.3,0.3,0.6,-0.0401083606545454
07-20 12:00:00+02:00,0.26761011367,-0.6,1.2,-0.3,-0.3,0.5888506891181812,1.2,0.3,-0.3,-0.6,-1.2,0.0207775905818189,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.9882703420136354,-0.1361482729454543,0.3,0.6,-0.8332282796999999,0.3,0.3,0.6,1.2,0.085388795290909,-0.3,-0.6,-0.396674995790909,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.177958671489091,-1.2,0.3,0.3,0.6,1.0731784498999997,0.3,0.3,0.6,-0.0277034541090909
07-20 13:00:00+02:00,-0.3,0.6,0.5467582363500003,-0.3,0.3,0.6,0.6092439128181815,0.3,-0.3,-0.6,-1.2,0.0188340597818184,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.033034201723636,-0.1374439601454545,0.3,0.6,-0.5372779725999999,0.0,0.3,0.6,1.2,0.0844170298909091,-0.3,-0.6,-0.388953742190909,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.1677077748990907,-1.2,0.3,0.3,0.4652658218999997,1.2,0.3,0.3,0.6,-0.0251120797090909
07-20 14:00:00+02:00,-0.3,0.6,0.5754846418400001,-0.3,0.3,0.0383155684090904,1.2,0.3,-0.3,-0.6,-1.2,0.0083035966909094,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.0911496981218176,-0.1444642688727272,0.3,0.6,-0.8422191651,0.3,0.3,0.6,1.2,0.0791517983454546,-0.3,0.2245468101545454,-1.2,0.3,0.3,0.6,1.2,0.0499999999999992,-0.3,-0.128834812174545,-1.2,0.3,0.3,0.6,1.0401246520999996,0.3,0.3,0.6,-0.0110714622545455
07-20 15:00:00+02:00,0.3,-0.5127005116799996,1.2,-0.3,0.3,0.6,0.6718332695363627,0.3,-0.3,-0.6,-1.2,-0.0187439128363628,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.1616441042172714,-0.1624959418909089,0.3,0.6,-0.5406893567,0.0,0.3,0.6,1.2,0.0656280435818181,-0.3,0.2355208842181818,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.6,-0.6480384330081821,0.3,0.3,0.6,0.9954872320000006,0.3,0.3,0.6,0.0249918837818182
07-20 16:00:00+02:00,0.3,-0.3317321314200003,1.2,-0.3,-0.2088827568181821,0.6,1.2,0.3,-0.3,-0.6,-1.2,-0.0511770261818179,0.3,0.6,1.2,-0.3,-0.3,0.6,0.0086252967963633,-0.1841180174545455,0.3,0.6,-0.841140217,0.3,0.3,0.6,1.2,0.0494114869090909,-0.3,-0.6,-0.3475111253090907,0.3,0.3,0.6,1.2,0.0499999999999992,-0.3,-0.6,-0.5466103190509085,0.3,0.0372750903999994,0.6,1.2,0.3,0.3,0.6,0.0682360349090906
07-20 17:00:00+02:00,-0.3,0.4558657687000008,1.2,-0.3,0.3,0.0120022723,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.0643619327000002,1.2,0.3,0.1357073849800001,-0.6,1.2,-0.15,0.3,0.6,-0.2500022722999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.2189676134999999,0.0,0.3,0.6,1.2,0.1792129546,-0.3,-0.6,-0.3843057101199996,0.3,0.3,0.6,1.2,0.1061805680999999,0.3,0.6,0.3
07-20 18:00:00+02:00,0.3,0.6,0.6035641288000009,-0.3,-0.3,0.6,1.1931472913999996,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.0949764762999998,1.2,0.3,0.0836286969899997,-0.6,1.2,-0.15,0.3,0.6,-0.2583472914,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.1744447046999999,0.0,0.3,0.6,1.2,0.19862211812,-0.3,-0.6,-0.3557135285299997,0.3,0.3,0.6,1.2,0.07706682282,0.3,0.6,0.3
07-20 19:00:00+02:00,0.3,0.6,0.6527599420499997,-0.3,-0.3,0.5933513989000002,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.0988512522999999,1.2,0.3,0.0689920464200005,-0.6,1.2,-0.15,0.3,0.6,-0.2645513988999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.1602297495,0.0,0.3,0.6,1.2,0.2057481001999999,-0.3,-0.6,-0.34541231213,0.3,0.3,0.6,1.2,0.0663778497,0.3,0.6,0.3
07-20 20:00:00+02:00,0.3,0.0755474073000002,1.2,-0.3,-0.3,0.5930775613,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.7019217472999999,0.3,-0.3,0.6,0.3482020742199998,-0.15,0.3,0.6,-0.2630775613,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.1596156504999999,0.0,0.3,0.6,1.2,0.2061537397999999,-0.3,-0.6,-0.34471173788,0.3,0.3,0.6,1.2,0.0657693903000001,0.3,0.6,0.3
07-20 21:00:00+02:00,0.3,0.6,0.7020096150299997,-0.3,-0.3,0.5860037871,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.7074921102999998,0.3,0.0239123079800003,-0.6,1.2,-0.15,0.3,0.6,-0.2604037871,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.4414984220999999,-1.2,0.0,0.3,0.6,1.2,0.2065993688399999,-0.3,0.25612381657,-1.2,0.3,0.3,0.6,1.2,0.0651009467400001,0.3,0.6,0.3
07-20 22:00:00+02:00,0.3,0.0262790539800005,1.2,-0.3,0.3,0.6,0.6031990021,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.662502079,0.3,-0.3,-0.2179032432099998,1.2,-0.15,0.3,0.6,-0.2819990020999998,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.1674995842,0.0,0.3,0.6,1.2,0.2030001663200001,-0.3,-0.6,-0.3506246881499997,0.3,0.3,0.6,1.2,0.0704997505199999,0.3,0.6,0.3
07-20 23:00:00+02:00,-0.3,0.5527909058900006,1.2,-0.3,-0.2790316075999998,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.6221491824999998,0.3,0.1398472753000001,-0.6,1.2,-0.15,0.3,0.6,-0.3013683923999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.4244298365,-1.2,0.0,0.3,0.6,1.2,0.1997719346000001,-0.3,-0.6,-0.3566776226199998,0.3,0.3,0.6,1.2,0.0753420980999999,0.3,0.6,0.3
07-21 00:00:00+02:00,-0.3,0.6,1.0685603715100005,-0.3,-0.2573871684,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,0.2803899341,-0.6,1.2,0.3,0.3,-0.6,1.10779170277,-0.15,0.3,0.6,-0.3214128316,-0.3,0.3,0.6,1.2,-0.3,0.3,-0.1839220131999999,-1.2,0.0,0.3,0.6,1.2,0.1964311947199999,-0.3,0.2370584900999998,-1.2,0.3,0.3,0.6,1.2,0.0803532079200001,0.3,0.6,0.3
07-21 01:00:00+02:00,0.3,0.6,0.3971646176299999,-0.3,0.3,0.0616210172000001,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,-0.0517104525000002,1.2,0.3,0.3,-0.6,1.1666683059000005,-0.15,0.3,0.6,-0.3368210171999999,-0.3,0.3,0.6,1.2,-0.3,0.3,-0.6,-0.7903420905,0.0,0.3,0.6,1.2,0.1938631638000001,-0.3,0.2322434321299998,-1.2,0.3,0.3,0.6,1.2,0.0842052542999999,0.3,0.6,0.3
07-21 02:00:00+02:00,0.3,0.6,0.3546271282300013,-0.3,0.3,0.072534860699999,1.2,0.300000000000001,-0.3,-0.6,-1.2,0.0,0.3,-0.6,1.1322190401000003,0.3,-0.3,0.0029382973899998,1.2,-0.1500000000000005,0.3,0.6,-0.3445348606999998,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.1935561919999999,0.0,0.3,0.6,1.2,0.1925775232,-0.3,0.2298328560000001,-1.2,0.3,0.3,0.6,1.2,0.0861337152,0.3,0.6,0.3
07-21 03:00:00+02:00,0.3,-0.2692504909500005,1.2,-0.3,-0.2213352638000008,0.6,1.2,0.300000000000001,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.5269484661999999,0.3,-0.3,0.6,0.624760392710001,-0.1500000000000005,0.3,0.6,-0.3470647361999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.4053896931999999,-1.2,0.0,0.3,0.6,1.2,0.19215587728,-0.3,0.2290422698999998,-1.2,0.3,0.3,0.6,1.2,0.08676618408,0.3,0.6,0.3
07-21 04:00:00+02:00,-0.3,0.3247900738699998,1.2,-0.3,0.3,0.6,0.6788762895,0.3,-0.3,-0.6,-1.2,0.0,0.2298410635,-0.6,1.2,0.3,-0.3,0.6,0.6318479409100002,-0.15,0.3,0.6,-0.3456762894999998,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.4059682126999998,-1.2,0.0,0.3,0.6,1.2,0.1923872850799999,-0.3,-0.6,-0.37052384047,0.3,0.3,0.6,1.2,0.0864190723800001,0.3,0.6,0.3
07-21 05:00:00+02:00,0.3,0.6,0.3692318132200005,-0.3,-0.2336262925,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,0.2543547759999999,-0.6,1.2,0.3,0.3,-0.6,1.1946145494199996,-0.15,0.3,0.6,-0.3323737074999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.1916890447999999,0.0,0.3,0.6,1.2,0.1939643820799999,-0.3,0.2326732163999999,-1.2,0.3,0.3,0.6,1.2,0.0840534268800001,0.3,0.6,0.3
07-21 06:00:00+02:00,0.3,-0.2053404081499997,1.2,-0.3,-0.2562177456999999,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,-0.0217130297999997,1.2,0.3,-0.3,0.6,0.5441923264899999,-0.15,0.3,0.6,-0.3089822543,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.2067426059999999,0.0,0.3,0.6,1.2,0.1895429576,-0.3,-0.6,-0.3724969544899998,0.3,0.3,0.6,1.2,0.0906855636,0.3,0.6,0.3
07-21 07:00:00+02:00,0.3,0.6,0.3242845489400008,-0.3,-0.2726177351000002,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,0.2700536148,-0.6,1.2,0.3,-0.3,-0.0771076390900001,1.2,-0.15,0.3,0.6,-0.2829822649,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.341690723,-1.2,0.0,0.3,0.6,1.2,0.1703562891999999,-0.3,-0.6,-0.3996519577499997,0.3,0.3,0.6,1.2,0.1194655662000001,0.3,0.6,0.3
07-21 08:00:00+02:00,-0.3,0.1922027517600004,1.2,-0.3,0.3,0.6,0.6274518406181813,0.3,-0.3,-0.6,-1.2,-0.0056986718181816,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.0805431499536355,-0.1537991145454544,0.3,0.6,-0.5669531688,0.0,0.3,0.6,1.2,0.0721506640909091,-0.3,-0.6,-0.3272287160909088,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.0324168309590912,-1.2,0.3,0.3,0.360830487,1.2,0.3,0.3,0.6,0.0075982290909089
07-21 09:00:00+02:00,0.3,0.6,0.0785810904700001,-0.3,0.3,0.6,0.6012234211727272,0.3,-0.3,-0.6,-1.2,0.010738156527273,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.0319915797745451,-0.1428412289818181,0.3,0.6,-0.5539615777,0.0,0.3,0.6,1.2,0.0803690782636363,-0.3,0.2429002179363634,-1.2,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.1073074647463637,-1.2,0.3,0.1146173241000005,0.6,1.2,0.3,0.3,0.6,-0.0143175420363634
07-21 10:00:00+02:00,0.3,0.6,0.0089459254100003,-0.3,-0.3,0.6,1.1771271359818176,0.3,-0.3,-0.6,-1.2,0.0232738670181822,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.9821447251363626,-0.1344840886545451,0.3,0.6,-0.845601003,0.3,0.3,0.6,1.2,0.0866369335090909,-0.3,-0.6,-0.3773019285090908,0.3,0.3,0.6,1.2,0.0499999999999998,0.1371843634190909,-0.6,-1.2,0.3,0.3,0.4539337511999998,1.2,0.3,0.3,0.6,-0.0310318226909091
07-21 11:00:00+02:00,-0.3,0.6,0.5837770370400002,-0.3,-0.3,0.5683030054272727,1.2,0.3,-0.3,-0.6,-1.2,0.0222749546727271,0.3,0.6,1.2,-0.3,-0.3,-0.6,0.9732160289954546,-0.135150030218182,0.3,0.6,-0.5337779600999999,0.0,0.3,0.6,1.2,0.0861374773363635,-0.3,0.2034924561636361,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.1806185454736362,-1.2,0.3,0.3,0.6,1.0738074833999998,0.3,0.3,0.6,-0.0296999395636362
07-21 12:00:00+02:00,0.3,-0.6,1.14907825218,-0.3,-0.3,0.6,1.1754700391999993,0.3,-0.3,-0.6,-1.2,0.0186830064000007,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.0101068758699994,-0.1375446623999998,0.3,0.6,-0.5273530456,0.0,0.3,0.6,1.2,0.0843415032,-0.3,-0.6,-0.4054197604999998,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.1807506762499999,-1.2,0.3,0.3,0.6,1.0791304357,0.3,0.3,0.6,-0.0249106752000001
07-21 13:00:00+02:00,0.3,-0.6,1.1350373111700007,-0.3,-0.3,0.6,1.1960281055090909,0.3,-0.3,-0.6,-1.2,0.0169657870909091,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.0473498962218175,-0.1386894752727274,0.3,0.6,-0.5317938925999999,0.0,0.3,0.6,1.2,0.0834828935454545,-0.3,-0.6,-0.3971597391454544,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.1705889563445458,-1.2,0.3,0.1709807886000002,0.6,1.2,0.3,0.3,0.6,-0.0226210494545455
07-21 14:00:00+02:00,-0.3,0.6,0.5670782360900002,-0.3,0.3,0.0299606680545453,1.2,0.3,-0.3,-0.6,-1.2,0.0075277661454544,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.098190229660909,-0.1449814892363637,0.3,0.6,-0.5378884342,0.0,0.3,0.6,1.2,0.0787638830727273,-0.3,-0.6,-0.3822831593727271,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,-0.1329252295672733,-1.2,0.3,0.1455201809000005,0.6,1.2,0.3,0.3,0.6,-0.0100370215272728
07-21 15:00:00+02:00,-0.3,0.6,0.6671757022800002,-0.3,0.3,0.0738240795272722,1.2,0.3,-0.3,-0.6,-1.2,-0.0174673293272723,0.3,0.6,1.2,-0.3,-0.3,-0.6,1.168395090775454,-0.1616448862181815,0.3,0.6,-0.5383567502,0.0,0.3,0.6,1.2,0.0662663353363637,-0.3,-0.6,-0.3690050850363633,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,-0.0566228370536366,-1.2,0.3,0.3,0.6,1.0025153126000002,0.3,0.3,0.6,0.0232897724363633
07-21 16:00:00+02:00,0.3,-0.3853462255099999,1.2,-0.3,0.3,0.1291710358090906,1.2,0.3,-0.3,-0.6,-1.2,-0.0506919649090907,0.3,0.6,1.2,-0.3,0.3,-0.6,0.6535788575618182,-0.1837946432727273,0.3,0.6,-0.8388790708999999,0.3,0.3,0.6,1.2,0.0496540175454545,-0.3,-0.6,-0.3515222327454546,0.3,0.3,0.6,1.2,0.0500000000000003,-0.3,0.0478263984154542,-1.2,0.3,0.0423329462000005,0.6,1.2,0.3,0.3,0.6,0.0675892865454545
07-21 17:00:00+02:00,0.3,-0.2342953576699997,1.2,-0.3,0.3,0.1761344215727268,1.2,0.3,-0.3,-0.6,-1.2,-0.079920179672727,0.3,0.6,1.2,-0.3,-0.3,0.6,0.1303169150045449,-0.203280119781818,0.3,0.6,-0.8454142418999999,0.3,0.3,0.6,1.2,0.0350399101636363,-0.3,0.2739838263363636,-1.2,0.3,0.3,0.6,1.2,0.0499999999999998,-0.3,0.1512659153436367,-1.2,0.3,-0.0225440659000001,0.6,1.2,0.3,0.3,0.6,0.1065602395636363
07-21 18:00:00+02:00,0.3,-0.0900282112000002,1.2,-0.3,-0.2213899787999999,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.1039957891000002,1.2,0.3,-0.3,-0.1186174310300001,1.2,-0.15,0.3,0.6,-0.2542100212,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.4276791578,-1.2,0.0,0.3,0.6,1.2,0.1996316631199999,-0.3,0.2460593683499997,-1.2,0.3,0.3,0.6,1.2,0.07555250532,0.3,0.6,0.3
07-21 19:00:00+02:00,0.3,-0.0180575466700002,1.2,-0.3,-0.2494812192999999,0.6,1.2,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.7072525402000001,0.3,0.1430860372800002,-0.6,1.2,-0.15,0.3,0.6,-0.2605187807,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.4414505079999998,-1.2,0.0,0.3,0.6,1.2,0.2064202031999999,-0.3,0.25584788101,-1.2,0.3,0.3,0.6,1.2,0.0653696952,0.3,0.6,0.3
07-21 20:00:00+02:00,0.3,0.0047797802600004,1.2,-0.3,0.3,0.6,0.6452234386999998,0.3,-0.3,-0.6,-1.2,0.0,-0.3,0.109117836,1.2,0.3,0.12177617582,-0.6,1.2,-0.15,0.3,0.6,-0.2596234387,-0.3,0.3,0.6,1.2,-0.3,-0.3,-0.6,-0.1581764327999999,0.0,0.3,0.6,1.2,0.20672942688,-0.3,-0.6,-0.3436323245999997,0.3,0.3,0.6,1.2,0.06490585968,0.3,0.6,0.3
07-21 21:00:00+02:00,0.3,0.0002908586399996,1.2,-0.3,-0.2450746729000011,0.6,1.2,0.300000000000001,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.7064055684999995,0.3,0.1252073131200012,-0.6,1.2,-0.1500000000000005,0.3,0.6,-0.2609253271,-0.3,0.3,0.6,1.2,-0.3,0.3,-0.6,-0.7587188863000001,0.0,0.3,0.6,1.2,0.2065124454799999,-0.3,-0.6,-0.3440391647199998,0.3,0.3,0.6,1.2,0.06523133178,0.3,0.6,0.3
07-21 22:00:00+02:00,-0.3,0.6,1.11683921673,-0.3,0.3,0.0817688081999988,1.2,0.300000000000001,-0.3,-0.6,-1.2,0.0,-0.3,0.6,0.6638149829000002,0.3,-0.3,-0.1079513733399998,1.2,-0.1500000000000005,0.3,0.6,-0.2813688081999999,-0.3,0.3,0.6,1.2,-0.3,-0.3,0.4327629966,-1.2,0.0,0.3,0.6,1.2,0.20310519864,-0.3,-0.6,-0.3504277525499997,0.3,0.3,0.6,1.2,0.07034220204,0.3,0.6,0.3
