LoadLevel,Node_1,Node_2,Node_3,Node_4,Node_5,Node_6,Node_7,Node_8,Node_9,PV_Cadiz,PV_Malaga,PV_Sevilla,Wind_Acoruna,Wind_Bilbo,Wind_Gijon,Node_1_Node_6_cac1,Node_1_Node_6_cac2,Node_1_Node_6_cac3,Node_2_Node_3_cac1,Node_2_Node_3_cac2,Node_2_Node_3_cac3,Node_2_Node_6_cac1,Node_2_Node_6_cac2,Node_2_Node_6_cac3,Node_3_Node_4_cac1,Node_3_Node_4_cac2,Node_3_Node_4_cac3,Node_3_Node_6_cac1,Node_3_Node_6_cac2,Node_3_Node_6_cac3,Node_4_Node_5_cac1,Node_4_Node_5_cac2,Node_4_Node_5_cac3,Node_4_Node_6_cac1,Node_4_Node_6_cac2,Node_4_Node_6_cac3,Node_4_Node_9_cac1,Node_4_Node_9_cac2,Node_4_Node_9_cac3,Node_6_Node_7_cac1,Node_6_Node_7_cac2,Node_6_Node_7_cac3,Node_6_Node_8_cac1,Node_6_Node_8_cac2,Node_6_Node_8_cac3,Node_7_Node_8_cac1,Node_7_Node_8_cac2,Node_7_Node_8_cac3,Node_8_Node_9_cac1,Node_8_Node_9_cac2,Node_8_Node_9_cac3
11-27 07:00:00+01:00,0.001233383313,0.2960119951,0.04933533252,0.1973413301,0.2960119951,0.09867066505,0.1233383312999999,0.0185007497,0.1233383312999999,0.0032,0.0068,0.0028,0.3048,0.3508,0.3448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 08:00:00+01:00,0.001337811202,0.3210746886,0.0535124481,0.2140497924,0.3210746886,0.1070248962,0.1337811202,0.02006716804,0.1337811202,0.0808,0.08,0.0716,0.3028,0.336,0.3243999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 09:00:00+01:00,0.001380360591,0.3312865418,0.05521442363,0.2208576945,0.3312865418,0.1104288473,0.1380360591,0.02070540886,0.1380360591,0.1716,0.168,0.1588,0.3088,0.3068,0.2984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 10:00:00+01:00,0.001385572288,0.332537349,0.0554228915,0.221691566,0.332537349,0.110845783,0.1385572288,0.02078358431,0.1385572288,0.2312,0.2251999999999999,0.2148,0.3092,0.2692,0.2696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 11:00:00+01:00,0.001346657978,0.3231979147,0.05386631911,0.2154652764,0.3231979147,0.1077326382,0.1346657978,0.02019986967,0.1346657978,0.2576,0.2572,0.2472,0.3036,0.2556,0.274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 12:00:00+01:00,0.001331959773,0.3196703454,0.05327839091,0.2131135636,0.3196703454,0.1065567818,0.1331959773,0.01997939659,0.1331959773,0.2668,0.2588,0.2512,0.3152,0.2628,0.266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 13:00:00+01:00,0.001321502886,0.3171606927,0.05286011544,0.2114404618,0.3171606927,0.1057202309,0.1321502886,0.0198225432899999,0.1321502886,0.2552,0.2464,0.2,0.3132,0.2436,0.2271999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 14:00:00+01:00,0.0012702013329999,0.30484832,0.05080805333,0.2032322133,0.30484832,0.1016161067,0.1270201333,0.01905302,0.1270201333,0.2208,0.2088,0.1488,0.314,0.1856,0.1835999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 15:00:00+01:00,0.0012296672019999,0.2951201285,0.04918668809,0.1967467524,0.2951201285,0.09837337618,0.1229667202,0.01844500803,0.1229667202,0.164,0.1444,0.0964,0.3036,0.1384,0.1676,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 16:00:00+01:00,0.001209910119,0.2903784285,0.04839640476,0.193585619,0.2903784285,0.09679280951,0.1209910119,0.01814865178,0.1209910119,0.0792,0.0564,0.0283999999999999,0.3172,0.1288,0.1888,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 17:00:00+01:00,0.001256154017,0.3014769640999999,0.05024616068,0.2009846427,0.3014769640999999,0.1004923214,0.1256154017,0.01884231026,0.1256154017,0.0004,0.0,0.0,0.312,0.1356,0.22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 18:00:00+01:00,0.001383652908,0.3320766979,0.05534611632,0.2213844653,0.3320766979,0.1106922326,0.1383652908,0.02075479362,0.1383652908,0.0,0.0,0.0,0.2928,0.1552,0.2576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 19:00:00+01:00,0.001416199928,0.3398879825999999,0.05664799711,0.2265919884,0.3398879825999999,0.1132959942,0.1416199928,0.02124299891,0.1416199928,0.0,0.0,0.0,0.2804,0.1768,0.2964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 20:00:00+01:00,0.001408868587,0.338128461,0.0563547435,0.225418974,0.338128461,0.112709487,0.1408868587,0.02113302881,0.1408868587,0.0,0.0,0.0,0.2732,0.2176,0.314,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 21:00:00+01:00,0.001382495381,0.3317988915,0.05529981525,0.221199261,0.3317988915,0.1105996305,0.1382495380999999,0.0207374307199999,0.1382495380999999,0.0,0.0,0.0,0.2708,0.2603999999999999,0.3163999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 22:00:00+01:00,0.001293924668,0.3105419204,0.05175698674,0.207027947,0.3105419204,0.1035139735,0.1293924668,0.01940887003,0.1293924668,0.0,0.0,0.0,0.2712,0.2896,0.3192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-27 23:00:00+01:00,0.0011998406269999,0.2879617506,0.04799362509,0.1919745004,0.2879617506,0.09598725019,0.1199840627,0.01799760941,0.1199840627,0.0,0.0,0.0,0.2672,0.2948,0.3203999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 00:00:00+01:00,0.001113789165,0.2673093996999999,0.04455156661,0.1782062665,0.2673093996999999,0.08910313323,0.1113789165,0.01670683748,0.1113789165,0.0,0.0,0.0,0.2488,0.3048,0.3208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 01:00:00+01:00,0.001032348389,0.2477636134,0.04129393557,0.1651757423,0.2477636134,0.08258787114,0.1032348389,0.01548522584,0.1032348389,0.0,0.0,0.0,0.2332,0.3008,0.3168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 02:00:00+01:00,0.0009675860939999,0.2322206626,0.03870344377,0.1548137751,0.2322206626,0.07740688753,0.09675860942,0.0145137914099999,0.09675860942,0.0,0.0,0.0,0.2176,0.296,0.3028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 03:00:00+01:00,0.000933628486,0.2240708366,0.03734513943,0.1493805577,0.2240708366,0.07469027886,0.09336284857,0.01400442729,0.09336284857,0.0,0.0,0.0,0.1996,0.2908,0.2716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 04:00:00+01:00,0.0009203637489999,0.2208872997,0.03681454995,0.1472581998,0.2208872997,0.07362909989,0.09203637487,0.01380545623,0.09203637487,0.0,0.0,0.0,0.1792,0.2652,0.2412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 05:00:00+01:00,0.000915891262,0.219813903,0.0366356505,0.146542602,0.219813903,0.073271301,0.09158912625,0.01373836894,0.09158912625,0.0,0.0,0.0,0.1716,0.2332,0.2084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 06:00:00+01:00,0.000936705628,0.2248093508,0.03746822513,0.1498729005,0.2248093508,0.07493645027,0.09367056283,0.01405058442,0.09367056283,0.0,0.0,0.0,0.1316,0.1976,0.1688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 07:00:00+01:00,0.000996366735,0.2391280165,0.03985466942,0.1594186776999999,0.2391280165,0.0797093388299999,0.09963667354,0.01494550103,0.09963667354,0.0036,0.0056,0.0012,0.1412,0.1656,0.1148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 08:00:00+01:00,0.0010509279869999,0.252222717,0.0420371195,0.168148478,0.252222717,0.08407423899,0.1050927987,0.01576391981,0.1050927987,0.06,0.0756,0.0252,0.1608,0.1396,0.0924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 09:00:00+01:00,0.00115106076,0.2762545824,0.04604243039,0.1841697216,0.2762545824,0.09208486079,0.115106076,0.0172659114,0.115106076,0.1244,0.1631999999999999,0.0632,0.1608,0.13,0.0932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 10:00:00+01:00,0.001210212891,0.2904510939,0.04840851565,0.1936340626,0.2904510939,0.09681703131,0.1210212891,0.01815319337,0.1210212891,0.2112,0.1992,0.1544,0.1816,0.1244,0.0872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 11:00:00+01:00,0.001192179794,0.2861231505,0.04768719176,0.1907487669999999,0.2861231505,0.09537438352,0.1192179794,0.01788269691,0.1192179794,0.2732,0.2036,0.2576,0.2296,0.1135999999999999,0.0908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 12:00:00+01:00,0.001168257463,0.280381791,0.0467302985,0.186921194,0.280381791,0.093460597,0.1168257463,0.01752386194,0.1168257463,0.284,0.2504,0.2768,0.2612,0.128,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 13:00:00+01:00,0.00116346931,0.2792326344,0.04653877241,0.1861550896,0.2792326344,0.09307754481,0.116346931,0.01745203965,0.116346931,0.27,0.2728,0.2484,0.2668,0.1244,0.1044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 14:00:00+01:00,0.001130985104,0.2714364249,0.04523940414,0.1809576166,0.2714364249,0.09047880829,0.1130985103999999,0.01696477655,0.1130985103999999,0.2328,0.2396,0.1988,0.258,0.0984,0.1044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 15:00:00+01:00,0.001081600247,0.2595840593,0.04326400988,0.1730560395,0.2595840593,0.08652801976,0.1081600247,0.01622400371,0.1081600247,0.1748,0.17,0.1432,0.2396,0.074,0.0932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 16:00:00+01:00,0.001051396903,0.2523352568,0.04205587613,0.1682235044999999,0.2523352568,0.0841117522699999,0.1051396903,0.01577095355,0.1051396903,0.0864,0.0692,0.0732,0.2192,0.0748,0.0868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 17:00:00+01:00,0.001072825995,0.2574782387,0.04291303979,0.1716521592,0.2574782387,0.08582607958,0.1072825995,0.01609238992,0.1072825995,0.0,0.0,0.0,0.1796,0.0912,0.0815999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 18:00:00+01:00,0.001205843792,0.28940251,0.04823375167,0.1929350067,0.28940251,0.09646750334,0.1205843792,0.01808765688,0.1205843792,0.0,0.0,0.0,0.1311999999999999,0.1084,0.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 19:00:00+01:00,0.001243703433,0.2984888239,0.04974813732,0.1989925493,0.2984888239,0.09949627465,0.1243703433,0.0186555515,0.1243703433,0.0,0.0,0.0,0.1096,0.1284,0.0744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 20:00:00+01:00,0.001257514949,0.3018035878,0.05030059796,0.2012023918,0.3018035878,0.1006011959,0.1257514949,0.01886272423,0.1257514949,0.0,0.0,0.0,0.0884,0.1728,0.082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 21:00:00+01:00,0.001256994598,0.3016787034,0.05027978391,0.2011191356,0.3016787034,0.1005595678,0.1256994598,0.0188549189599999,0.1256994598,0.0,0.0,0.0,0.0852,0.184,0.0916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 22:00:00+01:00,0.001196159928,0.2870783827,0.04784639711,0.1913855885,0.2870783827,0.09569279423,0.1196159928,0.0179423989199999,0.1196159928,0.0,0.0,0.0,0.0756,0.178,0.0952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-28 23:00:00+01:00,0.001120368303,0.2688883928,0.04481473213,0.1792589285,0.2688883928,0.08962946427,0.1120368303,0.01680552455,0.1120368303,0.0,0.0,0.0,0.058,0.1604,0.0972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 00:00:00+01:00,0.001034285463,0.248228511,0.0413714185,0.165485674,0.248228511,0.082742837,0.1034285463,0.01551428194,0.1034285463,0.0,0.0,0.0,0.0332,0.1515999999999999,0.0884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 01:00:00+01:00,0.000950846887,0.2282032528,0.03803387546,0.1521355018,0.2282032528,0.07606775092,0.09508468866,0.0142627033,0.09508468866,0.0,0.0,0.0,0.0272,0.1472,0.0732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 02:00:00+01:00,0.000893452708,0.2144286499,0.03573810831,0.1429524333,0.2144286499,0.0714762166299999,0.08934527079,0.01340179062,0.08934527079,0.0,0.0,0.0,0.0283999999999999,0.1444,0.0724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 03:00:00+01:00,0.000857602647,0.2058246352,0.03430410587,0.1372164235,0.2058246352,0.06860821173,0.08576026467,0.0128640397,0.08576026467,0.0,0.0,0.0,0.028,0.1396,0.0756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 04:00:00+01:00,0.000844824421,0.2027578609999999,0.03379297684,0.1351719074,0.2027578609999999,0.06758595368,0.0844824421,0.01267236632,0.0844824421,0.0,0.0,0.0,0.0184,0.1412,0.0708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 05:00:00+01:00,0.000845405458,0.2028973099,0.03381621831,0.1352648732,0.2028973099,0.06763243662,0.08454054578,0.01268108187,0.08454054578,0.0,0.0,0.0,0.0088,0.1288,0.0604,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 06:00:00+01:00,0.000863811304,0.207314713,0.03455245216,0.1382098086,0.207314713,0.06910490432,0.0863811304,0.01295716956,0.0863811304,0.0,0.0,0.0,0.0048,0.1135999999999999,0.0472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 07:00:00+01:00,0.000891136863,0.213872847,0.03564547451,0.1425818979999999,0.213872847,0.07129094901,0.08911368627,0.01336705294,0.08911368627,0.0032,0.0068,0.0012,0.0104,0.098,0.0304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 08:00:00+01:00,0.000905788666,0.2173892798999999,0.03623154665,0.1449261866,0.2173892798999999,0.07246309331,0.09057886664,0.01358683,0.09057886664,0.0852,0.0856,0.0532,0.0232,0.0748,0.0192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 09:00:00+01:00,0.000980917274,0.2354201458,0.03923669097,0.1569467639,0.2354201458,0.07847338194,0.09809172742,0.01471375911,0.09809172742,0.1776,0.1856,0.1296,0.0232,0.0548,0.0144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 10:00:00+01:00,0.001044928202,0.2507827685,0.04179712809,0.1671885123,0.2507827685,0.0835942561699999,0.1044928202,0.01567392303,0.1044928202,0.2384,0.2472,0.1684,0.0192,0.0448,0.014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 11:00:00+01:00,0.001047198606,0.2513276655,0.04188794426,0.1675517769999999,0.2513276655,0.08377588851,0.1047198606,0.0157079790999999,0.1047198606,0.2704,0.2796,0.152,0.0268,0.038,0.0136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 12:00:00+01:00,0.001034554645,0.2482931146999999,0.04138218579,0.1655287431,0.2482931146999999,0.08276437157,0.1034554645,0.01551831967,0.1034554645,0.2744,0.2828,0.1348,0.038,0.0332,0.0092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 13:00:00+01:00,0.001047587239,0.2514209374,0.04190348957,0.1676139583,0.2514209374,0.08380697913,0.1047587239,0.01571380859,0.1047587239,0.2544,0.256,0.134,0.048,0.0243999999999999,0.0036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 14:00:00+01:00,0.001046841268,0.2512419044,0.04187365073,0.1674946028999999,0.2512419044,0.0837473014499999,0.1046841268,0.01570261902,0.1046841268,0.2132,0.2056,0.1388,0.0416,0.0132,0.0004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 15:00:00+01:00,0.00098896343,0.2373512231,0.03955853719,0.1582341488,0.2373512231,0.07911707438,0.09889634298,0.01483445145,0.09889634298,0.1132,0.1216,0.1196,0.042,0.0036,0.0012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 16:00:00+01:00,0.000963150202,0.2311560484,0.03852600807,0.1541040323,0.2311560484,0.07705201615,0.09631502019,0.01444725303,0.09631502019,0.0352,0.0412,0.0452,0.0648,0.018,0.0156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 17:00:00+01:00,0.001003766953,0.2409040688,0.04015067813,0.1606027125,0.2409040688,0.08030135627,0.1003766953,0.0150565043,0.1003766953,0.0,0.0,0.0,0.1092,0.0428,0.0372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 18:00:00+01:00,0.001139555615,0.2734933477,0.04558222462,0.1823288985,0.2734933477,0.09116444924,0.1139555615,0.01709333423,0.1139555615,0.0,0.0,0.0,0.17,0.0704,0.056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 19:00:00+01:00,0.001199762179,0.2879429230999999,0.04799048718,0.1919619487,0.2879429230999999,0.09598097435,0.1199762179,0.0179964326899999,0.1199762179,0.0,0.0,0.0,0.2108,0.094,0.0756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 20:00:00+01:00,0.0012488620669999,0.299726896,0.04995448267,0.1998179307,0.299726896,0.09990896535,0.1248862067,0.018732931,0.1248862067,0.0,0.0,0.0,0.2271999999999999,0.114,0.1104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 21:00:00+01:00,0.001255041265,0.3012099036,0.05020165059,0.2008066024,0.3012099036,0.1004033012,0.1255041265,0.01882561897,0.1255041265,0.0,0.0,0.0,0.2732,0.1408,0.1456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 22:00:00+01:00,0.001210699541,0.2905678899,0.04842798165,0.1937119266,0.2905678899,0.0968559633,0.1210699541,0.01816049312,0.1210699541,0.0,0.0,0.0,0.3116,0.1712,0.1788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-29 23:00:00+01:00,0.001114419204,0.2674606089999999,0.04457676817,0.1783070726999999,0.2674606089999999,0.0891535363299999,0.1114419204,0.01671628806,0.1114419204,0.0,0.0,0.0,0.3376,0.1992,0.2028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-30 00:00:00+01:00,0.0010103554379999,0.2424853052,0.04041421753,0.1616568701,0.2424853052,0.08082843506,0.1010355438,0.01515533157,0.1010355438,0.0,0.0,0.0,0.3496,0.224,0.2176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-30 01:00:00+01:00,0.000939360187,0.2254464449,0.0375744074899999,0.15029763,0.2254464449,0.0751488149799999,0.09393601873,0.01409040281,0.09393601873,0.0,0.0,0.0,0.3692,0.2396,0.2452,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-30 02:00:00+01:00,0.000895668462,0.2149604309,0.03582673848,0.1433069539,0.2149604309,0.07165347696,0.0895668462,0.01343502693,0.0895668462,0.0,0.0,0.0,0.3628,0.252,0.2472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-30 03:00:00+01:00,0.000884687314,0.2123249554,0.03538749257,0.1415499703,0.2123249554,0.07077498515,0.08846873143,0.01327030972,0.08846873143,0.0,0.0,0.0,0.35,0.2748,0.2472,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-30 04:00:00+01:00,0.000882885035,0.2118924083,0.03531540139,0.1412616056,0.2118924083,0.07063080278,0.08828850347,0.01324327552,0.08828850347,0.0,0.0,0.0,0.3444,0.2976,0.254,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-30 05:00:00+01:00,0.00091194732,0.2188673569,0.03647789281,0.1459115712,0.2188673569,0.07295578562,0.09119473203,0.0136792098,0.09119473203,0.0,0.0,0.0,0.3332,0.31,0.2643999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-30 06:00:00+01:00,0.001028596727,0.2468632144,0.04114386907,0.1645754763,0.2468632144,0.08228773813,0.1028596727,0.0154289509,0.1028596727,0.0,0.0,0.0,0.3004,0.3124,0.2563999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-30 07:00:00+01:00,0.00122584075,0.2942017799,0.04903362999,0.1961345199,0.2942017799,0.09806725997,0.122584075,0.0183876112399999,0.122584075,0.002,0.0032,0.002,0.2816,0.3152,0.226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-30 08:00:00+01:00,0.001363596153,0.3272630767,0.0545438461199999,0.2181753845,0.3272630767,0.1090876922,0.1363596153,0.02045394229,0.1363596153,0.0596,0.0588,0.0736,0.2568,0.3212,0.2132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
11-30 09:00:00+01:00,0.001414292035,0.3394300885,0.05657168142,0.2262867257,0.3394300885,0.1131433628,0.1414292035,0.02121438053,0.1414292035,0.1488,0.1444,0.1704,0.2532,0.3368,0.1984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
