LoadLevel,BrownLignite,CCGT_1,CCGT_2,CCGT_3,CCGT_4,DomesticCoal_Anthracite,FuelOilGas,ImportedCoal_Bituminous,ImportedCoal_SubBituminous,Nuclear,OCGT_1,OCGT_2,OCGT_3,PV_Cadiz,PV_Malaga,PV_Sevilla,Wind_Acoruna,Wind_Bilbo,Wind_Gijon
01-06 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0828408817830001,0.0,0.0,0.0,0.2488,0.2464,0.246,0.1072,0.0276,0.0776
01-06 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1911212837809987,0.0,0.0,0.0,0.1812,0.178,0.1788,0.1204,0.0396,0.0896
01-06 16:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3877859172730011,0.0,0.0,0.0,0.0795999999999999,0.0732,0.0772,0.1692,0.0524,0.112
01-06 17:00:00+01:00,0.0,0.0,0.1819877520599992,0.0,0.0,0.0,0.0,0.0,0.0,0.38859403872,0.0,0.0,0.0,0.0,0.0,0.0,0.2124,0.0564,0.1308
01-06 18:00:00+01:00,0.0,0.0,0.294638559170001,0.0,0.0,0.0,0.0,0.0,0.0,0.369917783138,0.0,0.0,0.0,0.0,0.0,0.0,0.2312,0.0564,0.1388
01-06 19:00:00+01:00,0.0,0.0,0.3628583655399997,0.0,0.0,0.0,0.0,0.0,0.0,0.395988162426,0.0,0.0,0.0,0.0,0.0,0.0,0.2052,0.0536,0.142
01-06 20:00:00+01:00,0.0,0.0,0.4067490087299998,0.0,0.0,0.0,0.0,0.0,0.0,0.4064307169319999,0.0,0.0,0.0,0.0,0.0,0.0,0.1948,0.0484,0.1448
01-06 21:00:00+01:00,0.0,0.0,0.4487253611062847,0.0128582602837151,0.0,0.0,0.0,0.0,0.0,0.421271814451,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0384,0.1348
01-06 22:00:00+01:00,0.0,0.0,0.4602177287441836,0.0080762763358178,0.0,0.0,0.0,0.0,0.0,0.429650468034,0.0,0.0,0.0,0.0,0.0,0.0,0.1716,0.0327999999999999,0.118
01-06 23:00:00+01:00,0.0,0.0,0.3883789158900004,0.0,0.0,0.0,0.0,0.0,0.0,0.439963465555,0.0,0.0,0.0,0.0,0.0,0.0,0.1611999999999999,0.0396,0.1064
01-07 00:00:00+01:00,0.0,0.0,0.2694655806799998,0.0,0.0,0.0,0.0,0.0,0.0,0.4274529903389999,0.0,0.0,0.0,0.0,0.0,0.0,0.1736,0.0496,0.1076
01-07 01:00:00+01:00,0.0,0.0,0.1590016380400007,0.0,0.0,0.0,0.0,0.0,0.0,0.422560206808,0.0,0.0,0.0,0.0,0.0,0.0,0.1784,0.0567999999999999,0.1204
01-07 02:00:00+01:00,0.0,0.0,0.0774907609399999,0.0,0.0,0.0,0.0,0.0,0.0,0.4356979392419999,0.0,0.0,0.0,0.0,0.0,0.0,0.1651999999999999,0.068,0.13
01-07 03:00:00+01:00,0.0,0.0,0.0445794549900006,0.0,0.0,0.0,0.0,0.0,0.0,0.4308732096969999,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0776,0.1291999999999999
01-07 04:00:00+01:00,0.0,0.0,0.0387409731299993,0.0,0.0,0.0,0.0,0.0,0.0,0.426472554844,0.0,0.0,0.0,0.0,0.0,0.0,0.1744,0.084,0.128
01-07 05:00:00+01:00,0.0,0.0,0.0510551346400006,0.0,0.0,0.0,0.0,0.0,0.0,0.4192979027019999,0.0,0.0,0.0,0.0,0.0,0.0,0.1816,0.0936,0.1308
01-07 06:00:00+01:00,0.0,0.0,0.1443629522700099,0.0,0.0,0.0,0.0,0.0,0.0,0.4182096030279999,0.0,0.0,0.0,0.0,0.0,0.0,0.1828,0.1064,0.1336
01-07 07:00:00+01:00,0.0,0.0,0.2924135362599988,0.0,0.0,0.0,0.0,0.0,0.0,0.423587295935,0.0,0.0,0.0,0.0032,0.0096,0.0028,0.1776,0.1088,0.1408
01-07 08:00:00+01:00,0.0,0.0,0.0562549104900012,0.0,0.0,0.0,0.0,0.0,0.0,0.4089532719869999,0.0,0.0,0.0,0.1232,0.1356,0.1248,0.1924,0.1028,0.152
01-07 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295814806631999,0.0,0.0,0.0,0.2128,0.2176,0.2152,0.1824,0.0908,0.1515999999999999
01-07 10:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483224226529941,0.0,0.0,0.0,0.2704,0.2708,0.272,0.204,0.0716,0.1744
01-07 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065280983217999,0.0,0.0,0.0,0.3008,0.2972,0.3008,0.2064,0.062,0.184
01-07 12:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316182932080006,0.0,0.0,0.0,0.3072,0.3011999999999999,0.3056,0.2004,0.062,0.1884
01-07 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0828348728259999,0.0,0.0,0.0,0.2916,0.2828,0.2888,0.1936,0.0584,0.1888
01-07 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1774577312880004,0.0,0.0,0.0,0.252,0.2404,0.2484,0.1828,0.054,0.1872
01-07 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3404979832939968,0.0,0.0,0.0,0.184,0.1692,0.18,0.192,0.0524,0.1884
01-07 16:00:00+01:00,0.0,0.0,0.2140214956299984,0.0,0.0,0.0,0.0,0.0,0.0,0.3665496891099999,0.0,0.0,0.0,0.082,0.0636,0.0772,0.2348,0.0508,0.2044
01-07 17:00:00+01:00,0.0,0.0,0.399764165993878,0.0348033986161214,0.0,0.0,0.0,0.0,0.0,0.3425749218569999,0.0,0.0,0.0,0.0,0.0,0.0,0.2588,0.0532,0.2228
01-07 18:00:00+01:00,0.0,0.0,0.4442773784408179,0.0764022754691821,0.0,0.0,0.0,0.0,0.0,0.3466937138149999,0.0,0.0,0.0,0.0,0.0,0.0,0.2548,0.05,0.2271999999999999
01-07 19:00:00+01:00,0.0,0.0,0.4782457913516821,0.1011570849183174,0.0,0.0,0.0,0.0,0.0,0.3347610923489999,0.0,0.0,0.0,0.0,0.0,0.0,0.2668,0.0452,0.2228
01-07 20:00:00+01:00,0.0,0.0,0.4939428518789476,0.1063819442310516,0.0,0.0,0.0,0.0,0.0,0.3299715983619999,0.0,0.0,0.0,0.0,0.0,0.0,0.2716,0.0407999999999999,0.214
01-07 21:00:00+01:00,0.0,0.0,0.4972743480002337,0.0977288080797662,0.0,0.0,0.0,0.0,0.0,0.342337691369,0.0,0.0,0.0,0.0,0.0,0.0,0.2592,0.0416,0.1936
01-07 22:00:00+01:00,0.0,0.0,0.468102384848831,0.0597208769411681,0.0,0.0,0.0,0.0,0.0,0.3570218003559999,0.0,0.0,0.0,0.0,0.0,0.0,0.2444,0.0432,0.174
01-07 23:00:00+01:00,0.0,0.0,0.4337879711144859,0.017663406375514,0.0,0.0,0.0,0.0,0.0,0.374097756976,0.0,0.0,0.0,0.0,0.0,0.0,0.2271999999999999,0.0412,0.1611999999999999
01-08 00:00:00+01:00,0.0,0.0,0.3462878854499994,0.0,0.0,0.0,0.0,0.0,0.0,0.3891650132159999,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.0372,0.1524
01-08 01:00:00+01:00,0.0,0.0,0.2614056865600016,0.0,0.0,0.0,0.0,0.0,0.0,0.395857851986,0.0,0.0,0.0,0.0,0.0,0.0,0.2052,0.0308,0.1392
01-08 02:00:00+01:00,0.0,0.0,0.23009886908,0.0,0.0,0.0,0.0,0.0,0.0,0.397400306532,0.0,0.0,0.0,0.0,0.0,0.0,0.2036,0.0256,0.1196
01-08 03:00:00+01:00,0.0,0.0,0.2203990396200003,0.0,0.0,0.0,0.0,0.0,0.0,0.398574768246,0.0,0.0,0.0,0.0,0.0,0.0,0.2024,0.0232,0.1068
01-08 04:00:00+01:00,0.0,0.0,0.2209956600399997,0.0,0.0,0.0,0.0,0.0,0.0,0.390567995549,0.0,0.0,0.0,0.0,0.0,0.0,0.2104,0.0203999999999999,0.1024
01-08 05:00:00+01:00,0.0,0.0,0.2522853373100001,0.0,0.0,0.0,0.0,0.0,0.0,0.383390651628,0.0,0.0,0.0,0.0,0.0,0.0,0.2176,0.0172,0.0964
01-08 06:00:00+01:00,0.0,0.0,0.3589391429400006,0.0,0.0,0.0,0.0,0.0,0.0,0.373890604249,0.0,0.0,0.0,0.0,0.0,0.0,0.2271999999999999,0.014,0.0904
01-08 07:00:00+01:00,0.0,0.0343937071599433,0.5,0.0191658781900551,0.0,0.0,0.0,0.0,0.0,0.3616962715449999,0.0,0.0,0.0,0.002,0.0064,0.002,0.2396,0.0104,0.0784
01-08 08:00:00+01:00,0.0,0.0,0.3722623177099999,0.0,0.0,0.0,0.0,0.0,0.0,0.37826266982,0.0,0.0,0.0,0.1036,0.1144,0.1108,0.2231999999999999,0.0072,0.0668
01-08 09:00:00+01:00,0.0,0.0,0.1540741233199974,0.0,0.0,0.0,0.0,0.0,0.0,0.382306495406,0.0,0.0,0.0,0.194,0.1996,0.202,0.2192,0.0044,0.0532
01-08 10:00:00+01:00,0.0,0.013199623341667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3855269410613319,0.0,0.0,0.0,0.2532,0.2583999999999999,0.2588,0.2152,0.0024,0.0472
01-08 11:00:00+01:00,0.0,0.0055179634354172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2870716507555854,0.0,0.0,0.0,0.2852,0.2872,0.2884,0.2188,0.0032,0.042
01-08 12:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244417530868999,0.0,0.0,0.0,0.2932,0.2888,0.2948,0.2152,0.0112,0.038
01-08 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673063575829997,0.0,0.0,0.0,0.278,0.2732,0.2784,0.2204,0.0216,0.034
01-08 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3305238739979989,0.0,0.0,0.0,0.238,0.2316,0.2388,0.222,0.0356,0.0292
01-08 15:00:00+01:00,0.0,0.0,0.1336059017300019,0.0,0.0,0.0,0.0,0.0,0.0,0.3745659944239999,0.0,0.0,0.0,0.1696,0.16,0.17,0.2268,0.0476,0.0232
01-08 16:00:00+01:00,0.0,0.0,0.4116038104100015,0.0,0.0,0.0,0.0,0.0,0.0,0.3649463997419999,0.0,0.0,0.0,0.0696,0.0567999999999999,0.0684,0.2364,0.0652,0.018
01-08 17:00:00+01:00,0.0,0.0551263344810115,0.5,0.0620590432089885,0.0,0.0,0.0,0.0,0.0,0.362178483507,0.0,0.0,0.0,0.0,0.0,0.0,0.2392,0.0828,0.0132
01-08 18:00:00+01:00,0.0,0.1044557219031174,0.5,0.0999660277068822,0.0,0.0,0.0,0.0,0.0,0.377506424149,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.0932,0.0096
01-08 19:00:00+01:00,0.0,0.1296467894314335,0.5,0.1212643280385675,0.0,0.0,0.0,0.0,0.0,0.38757674982,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.1012,0.0068
01-08 20:00:00+01:00,0.0,0.1134763013481472,0.5,0.1272534854718537,0.0,0.0,0.0,0.0,0.0,0.3987862990299999,0.0,0.0,0.0,0.0,0.0,0.0,0.2028,0.1176,0.0076
01-08 21:00:00+01:00,0.0,0.0573321102968814,0.5,0.1241587773131176,0.0,0.0,0.0,0.0,0.0,0.414354137262,0.0,0.0,0.0,0.0,0.0,0.0,0.1872,0.1468,0.014
01-08 22:00:00+01:00,0.0,0.0,0.4582504194938083,0.0898903708561913,0.0,0.0,0.0,0.0,0.0,0.42783583781,0.0,0.0,0.0,0.0,0.0,0.0,0.1736,0.1828,0.0243999999999999
01-08 23:00:00+01:00,0.0,0.0,0.3765249012114946,0.0395499185585051,0.0,0.0,0.0,0.0,0.0,0.4424996936319999,0.0,0.0,0.0,0.0,0.0,0.0,0.1588,0.204,0.0352
01-09 00:00:00+01:00,0.0,0.0,0.2850580389500007,0.0,0.0,0.0,0.0,0.0,0.0,0.4467727774759999,0.0,0.0,0.0,0.0,0.0,0.0,0.1544,0.2176,0.0407999999999999
01-09 01:00:00+01:00,0.0,0.0,0.1601592520500007,0.0,0.0,0.0,0.0,0.0,0.0,0.449463137694,0.0,0.0,0.0,0.0,0.0,0.0,0.1515999999999999,0.2292,0.0472
01-09 02:00:00+01:00,0.0,0.0,0.1031110664700004,0.0,0.0,0.0,0.0,0.0,0.0,0.4630095498119999,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.2271999999999999,0.054
01-09 03:00:00+01:00,0.0,0.0,0.0701489822400008,0.0,0.0,0.0,0.0,0.0,0.0,0.4637810758789999,0.0,0.0,0.0,0.0,0.0,0.0,0.1372,0.2284,0.058
01-09 04:00:00+01:00,0.0,0.0,0.065621142839999,0.0,0.0,0.0,0.0,0.0,0.0,0.4569768421979999,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.238,0.0487999999999999
01-09 05:00:00+01:00,0.0,0.0,0.0988927956400018,0.0,0.0,0.0,0.0,0.0,0.0,0.439798249021,0.0,0.0,0.0,0.0,0.0,0.0,0.1611999999999999,0.246,0.0283999999999999
01-09 06:00:00+01:00,0.0,0.0,0.222158553260001,0.0,0.0,0.0,0.0,0.0,0.0,0.4210996497979999,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.2352,0.0148
01-09 07:00:00+01:00,0.0,0.0,0.3609542261102325,0.0310008048297654,0.0,0.0,0.0,0.0,0.0,0.408094632695,0.0,0.0,0.0,0.0028,0.0092,0.0024,0.1931999999999999,0.2208,0.0243999999999999
01-09 08:00:00+01:00,0.0,0.0,0.1941269241900001,0.0,0.0,0.0,0.0,0.0,0.0,0.407863029829,0.0,0.0,0.0,0.1108,0.1304,0.1124,0.1936,0.1888,0.0388
01-09 09:00:00+01:00,0.0,0.0,0.0090714969699998,0.0,0.0,0.0,0.0,0.0,0.0,0.429908940812,0.0,0.0,0.0,0.2008,0.2128,0.2036,0.1716,0.152,0.0308
01-09 10:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592494199939951,0.0,0.0,0.0,0.2588,0.2652,0.2596,0.2088,0.1591999999999999,0.0168
01-09 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1041695680899992,0.0,0.0,0.0,0.2908,0.2912,0.288,0.2264,0.1835999999999999,0.0112
01-09 12:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041904057546001,0.0,0.0,0.0,0.298,0.2948,0.2932,0.2188,0.2012,0.0163999999999999
01-09 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058016485165,0.0,0.0,0.0,0.2824,0.2772,0.2764,0.2312,0.1972,0.0272
01-09 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1093181923100002,0.0,0.0,0.0,0.2428,0.2364,0.2368,0.2563999999999999,0.1844,0.0316
01-09 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2619109493609985,0.0,0.0,0.0,0.1752,0.1676,0.1704,0.2728,0.1816,0.0332
01-09 16:00:00+01:00,0.0,0.0,0.2107140982000019,0.0,0.0,0.0,0.0,0.0,0.0,0.3252913116979999,0.0,0.0,0.0,0.0752,0.0648,0.0708,0.276,0.1856,0.042
01-09 17:00:00+01:00,0.0,0.0,0.3744975113871964,0.040347004472804,0.0,0.0,0.0,0.0,0.0,0.316513257845,0.0,0.0,0.0,0.0,0.0,0.0,0.2848,0.1911999999999999,0.0592
01-09 18:00:00+01:00,0.0,0.0,0.3992163855676162,0.0842608543123832,0.0,0.0,0.0,0.0,0.0,0.3142436425029999,0.0,0.0,0.0,0.0,0.0,0.0,0.2872,0.2032,0.0744
01-09 19:00:00+01:00,0.0,0.0,0.3976874649392993,0.104878417220701,0.0,0.0,0.0,0.0,0.0,0.316712062425,0.0,0.0,0.0,0.0,0.0,0.0,0.2848,0.212,0.0968
01-09 20:00:00+01:00,0.0,0.0,0.3986782775316823,0.1041821695983175,0.0,0.0,0.0,0.0,0.0,0.3031146400639999,0.0,0.0,0.0,0.0,0.0,0.0,0.2984,0.204,0.1064
01-09 21:00:00+01:00,0.0,0.0,0.3992066099003495,0.0974475039796501,0.0,0.0,0.0,0.0,0.0,0.294289325325,0.0,0.0,0.0,0.0,0.0,0.0,0.3072,0.2052,0.0928
01-09 22:00:00+01:00,0.0,0.0,0.3717791323476391,0.07011219636236,0.0,0.0,0.0,0.0,0.0,0.305408287522,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.2096,0.0836
01-09 23:00:00+01:00,0.0,0.0,0.3256931189423836,0.0295384628276176,0.0,0.0,0.0,0.0,0.0,0.324501811676,0.0,0.0,0.0,0.0,0.0,0.0,0.2768,0.2024,0.0992
01-10 00:00:00+01:00,0.0,0.0,0.2583186582099996,0.0,0.0,0.0,0.0,0.0,0.0,0.342001147342,0.0,0.0,0.0,0.0,0.0,0.0,0.2592,0.2004,0.1124
01-10 01:00:00+01:00,0.0,0.0,0.1277877167500008,0.0,0.0,0.0,0.0,0.0,0.0,0.3494881925299999,0.0,0.0,0.0,0.0,0.0,0.0,0.2516,0.2092,0.124
01-10 02:00:00+01:00,0.0,0.0,0.0454011078999998,0.0,0.0,0.0,0.0,0.0,0.0,0.3342135395979999,0.0,0.0,0.0,0.0,0.0,0.0,0.2668,0.216,0.1268
01-10 03:00:00+01:00,0.0,4.321199992551872e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322972308136,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.2108,0.1372
01-10 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2610133713899984,0.0,0.0,0.0,0.0,0.0,0.0,0.2872,0.2092,0.1668
01-10 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2347886438940027,0.0,0.0,0.0,0.0,0.0,0.0,0.3011999999999999,0.2024,0.1828
01-10 06:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2419023331959969,0.0,0.0,0.0,0.0,0.0,0.0,0.3168,0.1916,0.1936
01-10 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589726519320001,0.0,0.0,0.0,0.0032,0.0092,0.0028,0.3223999999999999,0.1888,0.2208
01-10 08:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1115999999999999,0.1224,0.1164,0.2918327274129985,0.1844,0.2388
01-10 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,0.2112,0.2076,0.1096785899959995,0.204,0.2332
01-10 10:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2592,0.2688,0.2652,0.0095140872489986,0.2068,0.236
01-10 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2904,0.2952,0.2952,0.0,0.124596769831007,0.2284
01-10 12:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2976,0.2988,0.3011999999999999,0.0,0.083803264893008,0.2144
01-10 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828,0.2804,0.2852,0.0,0.1179979054360032,0.2188
01-10 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2432,0.2376,0.246,0.0503589335720006,0.1631999999999999,0.2188
01-10 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1752,0.1651999999999999,0.178,0.2061139441049972,0.1556,0.214
01-10 16:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1711698750009999,0.0,0.0,0.0,0.0764,0.0608,0.0768,0.3208,0.1468,0.216
01-10 17:00:00+01:00,0.0,0.0,0.12900796235,0.0,0.0,0.0,0.0,0.0,0.0,0.278725136372,0.0,0.0,0.0,0.0,0.0,0.0,0.3223999999999999,0.1432,0.2248
01-10 18:00:00+01:00,0.0,0.0,0.2647923276900013,0.0,0.0,0.0,0.0,0.0,0.0,0.2812598535069999,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.1412,0.22
01-10 19:00:00+01:00,0.0,0.0,0.3114723355962611,0.0240841141137387,0.0,0.0,0.0,0.0,0.0,0.284936539387,0.0,0.0,0.0,0.0,0.0,0.0,0.3163999999999999,0.1416,0.2052
01-10 20:00:00+01:00,0.0,0.0,0.3306839206718456,0.0370593678981545,0.0,0.0,0.0,0.0,0.0,0.2937623718209999,0.0,0.0,0.0,0.0,0.0,0.0,0.3076,0.1508,0.1828
01-10 21:00:00+01:00,0.0,0.0,0.3305064486098365,0.0407728589901639,0.0,0.0,0.0,0.0,0.0,0.302963917425,0.0,0.0,0.0,0.0,0.0,0.0,0.2984,0.1672,0.164
01-10 22:00:00+01:00,0.0,0.0,0.2997496300661212,0.0233986442338788,0.0,0.0,0.0,0.0,0.0,0.31250931738,0.0,0.0,0.0,0.0,0.0,0.0,0.2888,0.1876,0.1515999999999999
01-10 23:00:00+01:00,0.0,0.0,0.2426315834400001,0.0,0.0,0.0,0.0,0.0,0.0,0.319621981111,0.0,0.0,0.0,0.0,0.0,0.0,0.2816,0.2052,0.1436
01-11 00:00:00+01:00,0.0,0.0,0.1386597984200004,0.0,0.0,0.0,0.0,0.0,0.0,0.323515753639,0.0,0.0,0.0,0.0,0.0,0.0,0.2776,0.2128,0.1364
01-11 01:00:00+01:00,0.0,0.0,0.0523843632200003,0.0,0.0,0.0,0.0,0.0,0.0,0.3322137275519999,0.0,0.0,0.0,0.0,0.0,0.0,0.2688,0.2024,0.1336
01-11 02:00:00+01:00,0.0,0.0,0.0081716436100008,0.0,0.0,0.0,0.0,0.0,0.0,0.3421396632239999,0.0,0.0,0.0,0.0,0.0,0.0,0.2588,0.1828,0.1252
01-11 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3453606682159978,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.1624,0.11
01-11 04:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3512632141019986,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.158,0.0984
01-11 05:00:00+01:00,0.0,0.0,0.0067636201299988,0.0,0.0,0.0,0.0,0.0,0.0,0.3648811934559999,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.158,0.0944
01-11 06:00:00+01:00,0.0,0.0,0.0200687111300009,0.0,0.0,0.0,0.0,0.0,0.0,0.373693608934,0.0,0.0,0.0,0.0,0.0,0.0,0.2271999999999999,0.1552,0.096
01-11 07:00:00+01:00,0.0,0.0,0.0449987081900017,0.0,0.0,0.0,0.0,0.0,0.0,0.38092738329,0.0,0.0,0.0,0.0028,0.0072,0.004,0.22,0.1456,0.0996
01-11 08:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375640644249976,0.0,0.0,0.0,0.1084,0.1156,0.1304,0.2068,0.1244,0.1036
01-11 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1936,0.2208,0.1443633690239995,0.12,0.1088
01-11 10:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2588,0.2368,0.2764,0.0812001498129987,0.112,0.1044
01-11 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908,0.2603999999999999,0.3051999999999999,0.0410358872059996,0.1056,0.0944
01-11 12:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2976,0.2632,0.3104,0.0283666786539997,0.1,0.0795999999999999
01-11 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.2556,0.2936,0.0944282633099993,0.0892,0.0668
01-11 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218941024409995,0.0,0.0,0.0,0.2432,0.2104,0.2536,0.2208,0.0728,0.0556
01-11 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2035157145309966,0.0,0.0,0.0,0.1764,0.1404,0.1848,0.2092,0.0576,0.0468
01-11 16:00:00+01:00,0.0,0.0,0.0879063981500008,0.0,0.0,0.0,0.0,0.0,0.0,0.3910136475879999,0.0,0.0,0.0,0.0768,0.05,0.0815999999999999,0.21,0.0496,0.0424
01-11 17:00:00+01:00,0.0,0.0,0.3170277154599993,0.0,0.0,0.0,0.0,0.0,0.0,0.381035310477,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0508,0.0416
01-11 18:00:00+01:00,0.0,0.0,0.4603432111000004,0.0,0.0,0.0,0.0,0.0,0.0,0.390777787909,0.0,0.0,0.0,0.0,0.0,0.0,0.2104,0.0484,0.0396
01-11 19:00:00+01:00,0.0,0.0396858454757575,0.5,0.0289726686642411,0.0,0.0,0.0,0.0,0.0,0.39968742655,0.0,0.0,0.0,0.0,0.0,0.0,0.2016,0.0452,0.0324
01-11 20:00:00+01:00,0.0,0.0699408537852816,0.5,0.0404656868347187,0.0,0.0,0.0,0.0,0.0,0.4209322537969999,0.0,0.0,0.0,0.0,0.0,0.0,0.1804,0.04,0.0288
01-11 21:00:00+01:00,0.0,0.0803710979750829,0.5,0.0429975538449149,0.0,0.0,0.0,0.0,0.0,0.430943902928,0.0,0.0,0.0,0.0,0.0,0.0,0.1704,0.0364,0.028
01-11 22:00:00+01:00,0.0,0.058527167067247,0.5,0.0297284353027524,0.0,0.0,0.0,0.0,0.0,0.4408950416359999,0.0,0.0,0.0,0.0,0.0,0.0,0.1604,0.0384,0.0252
01-11 23:00:00+01:00,0.0,0.0087277473299997,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4512036182019999,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0448,0.02
01-12 00:00:00+01:00,0.0,0.0,0.393620367100001,0.0,0.0,0.0,0.0,0.0,0.0,0.461883508069,0.0,0.0,0.0,0.0,0.0,0.0,0.1392,0.0492,0.0136
01-12 01:00:00+01:00,0.0,0.0,0.3033100196599998,0.0,0.0,0.0,0.0,0.0,0.0,0.4701896513019999,0.0,0.0,0.0,0.0,0.0,0.0,0.1308,0.0504,0.0112
01-12 02:00:00+01:00,0.0,0.0,0.243300399680001,0.0,0.0,0.0,0.0,0.0,0.0,0.4965326157949999,0.0,0.0,0.0,0.0,0.0,0.0,0.1044,0.056,0.01
