LoadLevel,vTotalCCost,vTotalECost,vTotalGCost,vTotalRCost
01-13 17:00:00+01:00,0.0,0.0,0.0383217128958856,0.2137917720000004
01-13 18:00:00+01:00,0.0,0.0,0.0422806319183793,0.49138348
01-13 19:00:00+01:00,0.0,0.0,0.0453230085807354,0.6962221099999999
01-13 20:00:00+01:00,0.0,0.0,0.045600182928293,0.7072746089999998
01-13 21:00:00+01:00,0.0,0.0,0.0444712627389431,0.6441243889999998
01-13 22:00:00+01:00,0.0,0.0,0.0397635662444084,0.368324512
01-13 23:00:00+01:00,0.0,0.0,0.0348281412272821,0.0444506530000005
01-14 00:00:00+01:00,0.0,0.0,0.02983560851647,0.0
01-14 01:00:00+01:00,0.0,0.0,0.0257142621006899,0.0
01-14 02:00:00+01:00,0.0,0.0,0.0236538205820998,0.0
01-14 03:00:00+01:00,0.0,0.0,0.0228801341559898,0.0
01-14 04:00:00+01:00,0.0,0.0,0.0225551211190647,0.0
01-14 05:00:00+01:00,0.0,0.0,0.0237364851999599,0.0
01-14 06:00:00+01:00,0.0,0.0,0.0289422445591501,0.0
01-14 07:00:00+01:00,0.0,0.0,0.0380148066475457,0.0844300310000001
01-14 08:00:00+01:00,0.0,0.0,0.0265778003128198,0.4513625370000002
01-14 09:00:00+01:00,0.0,0.0,0.0168764281520398,0.5297392710000004
01-14 10:00:00+01:00,0.0,0.0,0.0093474306779849,0.5925562719999999
01-14 11:00:00+01:00,0.0,0.0,0.0052341231252298,0.5521035699999999
01-14 12:00:00+01:00,0.0,0.0,0.0038897468289148,0.4875339960000002
01-14 13:00:00+01:00,0.0,0.0,0.0061404791713199,0.4555157960000006
01-14 14:00:00+01:00,0.0,0.0,0.0105118823840399,0.3196418110000004
01-14 15:00:00+01:00,0.0,0.0,0.0201833928013798,0.2409480870000002
01-14 16:00:00+01:00,0.0,0.0,0.034805580928455,0.2183301200000004
01-14 17:00:00+01:00,0.0,0.0,0.0465003025426849,0.2704651940000002
01-14 18:00:00+01:00,0.0,0.0,0.0507755139407421,0.5190977390000001
01-14 19:00:00+01:00,0.0,0.0,0.0538427307228603,0.6938099810000004
01-14 20:00:00+01:00,0.0,0.0,0.0539948047985688,0.7031278270000002
01-14 21:00:00+01:00,0.0,0.0,0.0527294050850167,0.6513678960000002
01-14 22:00:00+01:00,0.0,0.0,0.047551264162635,0.3668583219999999
01-14 23:00:00+01:00,0.0,0.0,0.0417894480972186,0.0374741680000001
01-15 00:00:00+01:00,0.0,0.0,0.0357387855379449,0.0
01-15 01:00:00+01:00,0.0,0.0,0.03110282497166,0.0
01-15 02:00:00+01:00,0.0,0.0,0.0275723490889349,0.0
01-15 03:00:00+01:00,0.0,0.0,0.0266298629712351,0.0
01-15 04:00:00+01:00,0.0,0.0,0.0257553956438551,0.0
01-15 05:00:00+01:00,0.0,0.0,0.02683048643445,0.0
01-15 06:00:00+01:00,0.0,0.0,0.031198439153345,0.0
01-15 07:00:00+01:00,0.0,0.0,0.040806028564487,0.0723258449999997
01-15 08:00:00+01:00,0.0,0.0,0.0420749375731891,0.420071327
01-15 09:00:00+01:00,0.0,0.0,0.03826718960626,0.5261275339999999
01-15 10:00:00+01:00,0.0,0.0,0.033657880671665,0.5787963810000002
01-15 11:00:00+01:00,0.0,0.0,0.0303711259361599,0.5418435260000004
01-15 12:00:00+01:00,0.0,0.0,0.030805813232305,0.487667826
01-15 13:00:00+01:00,0.0,0.0,0.0335296854023901,0.4519557300000004
01-15 14:00:00+01:00,0.0,0.0,0.03607000665206,0.3392444060000005
01-15 15:00:00+01:00,0.0,0.0,0.0403386926265499,0.2805923480000005
01-15 16:00:00+01:00,0.0,0.0,0.045323401277187,0.2946531720000001
01-15 17:00:00+01:00,0.0,0.0,0.0483517161921653,0.3468567130000005
01-15 18:00:00+01:00,0.0,0.0,0.0511010311459752,0.548016408
01-15 19:00:00+01:00,0.0,0.0,0.0529409032713813,0.6938319460000003
01-15 20:00:00+01:00,0.0,0.0,0.0521073701082442,0.6846758349999998
01-15 21:00:00+01:00,0.0,0.0,0.0498281462593498,0.5998886050000002
01-15 22:00:00+01:00,0.0,0.0,0.0448246227380746,0.3587552360000001
01-15 23:00:00+01:00,0.0,0.0,0.0379868576312565,0.0523152570000001
01-16 00:00:00+01:00,0.0,0.0,0.0303834516969849,0.0
01-16 01:00:00+01:00,0.0,0.0,0.0233592942444298,0.0
01-16 02:00:00+01:00,0.0,0.0,0.0186835381249647,0.0
01-16 03:00:00+01:00,0.0,0.0,0.016465814190435,0.0
01-16 04:00:00+01:00,0.0,0.0,0.0160829222370147,0.0
01-16 05:00:00+01:00,0.0,0.0,0.0168638967323248,0.0
01-16 06:00:00+01:00,0.0,0.0,0.0210096812593949,0.0
01-16 07:00:00+01:00,0.0,0.0,0.0279143394163813,0.0547130680000002
01-16 08:00:00+01:00,0.0,0.0,0.025415238920205,0.4007880270000002
01-16 09:00:00+01:00,0.0,0.0,0.0194871353898598,0.5023704470000001
01-16 10:00:00+01:00,0.0,0.0,0.0126910611926099,0.579366677
01-16 11:00:00+01:00,0.0,0.0,0.0026739019774499,0.570848256
01-16 12:00:00+01:00,0.0,0.0,0.0017979334487099,0.5082464019999999
01-16 13:00:00+01:00,0.0,0.0,0.0024845137847399,0.4670682140000004
01-16 14:00:00+01:00,0.0,0.0,0.0069498604878599,0.3482540070000001
01-16 15:00:00+01:00,0.0,0.0,0.0194777135537549,0.2779881719999999
01-16 16:00:00+01:00,0.0,0.0,0.034981813399345,0.2442973120000002
01-16 17:00:00+01:00,0.0,0.0,0.0419062424710034,0.2743369400000001
