,Network_Existing_Generation_Full,Network_Line_In_N_101_N_102_cac1,Network_Line_In_N_101_N_103_cac1,Network_Line_In_N_101_N_105_cac1,Network_Line_In_N_102_N_104_cac1,Network_Line_In_N_102_N_106_cac1,Network_Line_In_N_103_N_109_cac1,Network_Line_In_N_103_N_124_cac1,Network_Line_In_N_104_N_109_cac1,Network_Line_In_N_105_N_110_cac1,Network_Line_In_N_106_N_108_cac1,Network_Line_In_N_106_N_110_cac1,Network_Line_In_N_108_N_109_cac1,Network_Line_In_N_108_N_110_cac1,Network_Line_In_N_109_N_111_cac1,Network_Line_In_N_110_N_111_cac1,Network_Line_In_N_111_N_113_cac1,Network_Line_In_N_111_N_114_cac1,Network_Line_In_N_112_N_123_cac1,Network_Line_In_N_113_N_123_cac1,Network_Line_In_N_114_N_116_cac1,Network_Line_In_N_115_N_116_cac1,Network_Line_In_N_115_N_121_cac1,Network_Line_In_N_115_N_121_cac2,Network_Line_In_N_115_N_124_cac1,Network_Line_In_N_116_N_117_cac1,Network_Line_In_N_116_N_119_cac1,Network_Line_In_N_117_N_118_cac1,Network_Line_In_N_117_N_122_cac1,Network_Line_In_N_118_N_121_cac1,Network_Line_In_N_118_N_121_cac2,Network_Line_In_N_119_N_120_cac1,Network_Line_In_N_119_N_120_cac2,Network_Line_In_N_120_N_123_cac2,Network_Line_In_N_121_N_122_cac1
48,0.01732327,0.017568331,0.016866727,0.017711382,0.01748361,0.01711477,0.017031275,0.016342534,0.017830407,0.017159019,0.015688766,0.015501682,0.015812287,0.017285746,0.016584024,0.016436446,0.016107889,0.01764562,0.016720232,0.017753176,0.016652755,0.01687523,0.016145647,0.0155535955,0.016203415,0.016557837,0.01731585,0.017477747,0.017830294,0.01621396,0.015887782,0.018076584,0.01831879,0.01779427,0.015585756
49,0.016583169,0.016852537,0.016370248,0.01700838,0.01675111,0.016400509,0.016269507,0.015540884,0.017090715,0.01643595,0.015055702,0.0147886975,0.015297923,0.016716346,0.015827496,0.015798356,0.015771516,0.01698486,0.015890636,0.017053064,0.015898583,0.016168308,0.015404278,0.014903876,0.015441105,0.015832799,0.01660519,0.016842816,0.01732729,0.015610987,0.015259969,0.017323418,0.017600909,0.01702831,0.014754635
50,0.016953545,0.017208394,0.01659659,0.017361475,0.017116822,0.01676447,0.016671255,0.015978742,0.017462807,0.016786974,0.015374349,0.015148336,0.015561916,0.017040651,0.016217634,0.01611002,0.016010897,0.017329656,0.016332395,0.01740277,0.016268373,0.016523648,0.015761523,0.015267665,0.015831951,0.016214188,0.016955134,0.017146397,0.017617907,0.0158608,0.01556071,0.017710224,0.017959457,0.017406423,0.0151866125
51,0.018396478,0.018595127,0.017499626,0.01876252,0.018494084,0.018157301,0.018177103,0.017524123,0.018721336,0.018177368,0.017016117,0.016496634,0.016735582,0.018625814,0.01774738,0.01726817,0.016933896,0.018582288,0.018033259,0.018703716,0.017739758,0.01785905,0.017090786,0.016573949,0.017300263,0.01748288,0.018387076,0.018463366,0.018677702,0.017302366,0.016740298,0.018995836,0.019269936,0.018749537,0.016781498
52,0.022018386,0.021909878,0.021858571,0.022044068,0.021899803,0.021732628,0.02193452,0.02157,0.020577742,0.021673296,0.020939123,0.020103654,0.02061822,0.020877674,0.021125665,0.021039253,0.020777937,0.022090977,0.021635259,0.020088892,0.020405827,0.021320375,0.019767027,0.018857103,0.021178562,0.01985454,0.022178719,0.022257034,0.02118842,0.020917654,0.020307444,0.02190523,0.02273229,0.021127421,0.021227822
53,0.02766911,0.027522368,0.02707002,0.027632346,0.027855866,0.027519595,0.027880117,0.02774718,0.02751273,0.027370773,0.026767386,0.026190247,0.026012804,0.026561534,0.026896618,0.026700897,0.025750943,0.028223345,0.027085448,0.026985355,0.02726699,0.027432112,0.026356611,0.025437813,0.02699422,0.026939616,0.027950767,0.02776852,0.027796421,0.027057502,0.026579827,0.027635636,0.025504896,0.027369991,0.026406983
54,0.030397367,0.030291134,0.029866127,0.030407265,0.030597812,0.03028396,0.030746387,0.030246574,0.030231616,0.030008636,0.029641505,0.029079953,0.028827555,0.029298268,0.029678382,0.029189179,0.028247768,0.0307961,0.02985798,0.029769395,0.030122608,0.03029961,0.028955942,0.027586026,0.029733555,0.029661369,0.030781817,0.030563654,0.030580161,0.029975647,0.029330797,0.030309075,0.027362656,0.030002112,0.029271822
55,0.029033186,0.029038653,0.028815622,0.029160935,0.029330883,0.028932374,0.02928929,0.028976887,0.028777558,0.028737271,0.028516017,0.02765277,0.027486593,0.027910504,0.028290052,0.028038587,0.026259746,0.029215552,0.027932456,0.028097764,0.02832426,0.028622534,0.02785543,0.027176782,0.028232474,0.028539177,0.029728457,0.029443052,0.029451279,0.028298317,0.028303407,0.028940717,0.026931707,0.028765297,0.028060254
56,0.027145604,0.02698113,0.027344743,0.027149253,0.027226007,0.026782485,0.02733501,0.027503815,0.026889917,0.02676768,0.026772229,0.025795313,0.025935914,0.02590351,0.026442584,0.026322624,0.024356222,0.027346672,0.026261618,0.025652617,0.026503745,0.026381938,0.026011681,0.02544976,0.026660137,0.026737358,0.027469758,0.027699944,0.02739217,0.026526012,0.026305508,0.027299173,0.02687332,0.027355548,0.025630442
57,0.026372628,0.026355019,0.026520357,0.026505508,0.026508793,0.026003584,0.026401795,0.02665222,0.026245086,0.02595014,0.025985073,0.025193715,0.02528064,0.0252383,0.025636695,0.02560863,0.023680534,0.026565775,0.02580315,0.025261195,0.026172586,0.025739318,0.02533639,0.024995405,0.025950892,0.026112916,0.026640143,0.026851455,0.026423011,0.025901347,0.025672682,0.02659667,0.026669672,0.026714033,0.024943005
58,0.025961436,0.02599215,0.026168333,0.026102562,0.026028685,0.025559794,0.025923342,0.026054077,0.02583263,0.025507553,0.025575964,0.024771778,0.024928777,0.024826743,0.025112223,0.02510523,0.023275726,0.026103092,0.025498727,0.02519851,0.025914975,0.025298096,0.0249164,0.024767436,0.025474258,0.025653724,0.026129987,0.02650639,0.026177658,0.025566906,0.025253337,0.026186313,0.02652707,0.026266247,0.024457825
59,0.025478508,0.025510637,0.0257185,0.02558363,0.025454823,0.025041513,0.02536844,0.025467122,0.025359271,0.024986716,0.025104038,0.024182312,0.024403874,0.024289573,0.02459593,0.024534615,0.022831589,0.02560527,0.025110938,0.024874624,0.025612859,0.024894612,0.02448837,0.024353012,0.024915146,0.025081784,0.025699083,0.026006434,0.025788136,0.025042748,0.02465758,0.025638275,0.026163444,0.02559761,0.023834718
60,0.025013184,0.02505207,0.02526164,0.02511977,0.025086008,0.024604833,0.02492641,0.024985071,0.024886686,0.024577715,0.024601595,0.02379042,0.024083668,0.023810573,0.024137292,0.024082419,0.02266744,0.025052503,0.024650622,0.024458164,0.025051247,0.024506785,0.024202283,0.023922546,0.02446355,0.0246176,0.025196051,0.025551097,0.025467468,0.02480124,0.02447492,0.025194094,0.025514603,0.024789372,0.023669107
61,0.02474325,0.02477264,0.024937032,0.024837991,0.024783079,0.024299815,0.02465021,0.024689656,0.024600696,0.02429988,0.024315558,0.023457916,0.023781933,0.02350558,0.023878247,0.023739189,0.02249632,0.024753453,0.024340477,0.02413354,0.024719149,0.024222251,0.023930911,0.023669442,0.024199177,0.024323285,0.024854995,0.02523943,0.025055502,0.024457404,0.024066078,0.024893308,0.025134798,0.024509747,0.023802785
62,0.02441891,0.024483353,0.024416886,0.0245099,0.024410248,0.023969356,0.02433417,0.02422616,0.02427642,0.023951244,0.023964709,0.023401728,0.02340506,0.023124265,0.023612045,0.023264006,0.022260252,0.02441352,0.024004465,0.023824502,0.024021642,0.02384116,0.023690814,0.022871532,0.023935286,0.023984265,0.02448559,0.024859063,0.024599042,0.023940386,0.02347919,0.024489885,0.024563225,0.024788473,0.023758821
63,0.024326019,0.024221735,0.023988595,0.024200108,0.024367355,0.023949709,0.02427892,0.024018418,0.02414808,0.023845071,0.023420991,0.023110032,0.023049386,0.023121227,0.023516279,0.023005398,0.022543816,0.024496786,0.023524746,0.023232464,0.02389868,0.023969656,0.022925934,0.022188695,0.023737622,0.023370955,0.024588749,0.024587166,0.024490241,0.023675475,0.023157174,0.02442026,0.023484059,0.024628323,0.023255344
64,0.027379476,0.028614273,0.026808431,0.02751187,0.027489211,0.027917499,0.028056217,0.027793784,0.027323568,0.027747536,0.02634265,0.027732084,0.025933934,0.026835289,0.027198302,0.026571494,0.025019055,0.027871005,0.026202751,0.02735295,0.027907135,0.027275383,0.027086085,0.027150376,0.02743997,0.02718545,0.028741648,0.02762653,0.027906224,0.026875822,0.026880404,0.027093744,0.022894792,0.027463337,0.025107088
65,0.056687884,0.058139883,0.056066938,0.056546517,0.057051733,0.057173654,0.05708787,0.056762278,0.05617515,0.057254404,0.05517482,0.05718199,0.05333958,0.056537814,0.05725065,0.056277826,0.054994464,0.057445936,0.05646234,0.056998074,0.057295576,0.057015516,0.05615882,0.05592519,0.05696491,0.05607485,0.058740266,0.0571893,0.057384677,0.05664348,0.056661204,0.055260673,0.05436951,0.056227535,0.043928333
66,0.051944196,0.053271472,0.051282413,0.051703677,0.052350126,0.052430607,0.052461237,0.052094154,0.051518217,0.05240141,0.050449155,0.05238253,0.049045406,0.051679865,0.0525285,0.051696636,0.05021189,0.05261235,0.051592745,0.05217945,0.052544355,0.052187078,0.051398367,0.051256582,0.052200846,0.051253513,0.054530285,0.05241193,0.052594088,0.05192233,0.051875368,0.05093757,0.050807998,0.05153103,0.039588906
67,0.040160373,0.041528054,0.039577104,0.040279165,0.040737286,0.040690392,0.041079782,0.040519714,0.040049627,0.040444754,0.03893332,0.04075294,0.03769432,0.039844528,0.040710486,0.039972186,0.037862495,0.04081787,0.039744884,0.040639512,0.040866032,0.04050356,0.039872684,0.040070705,0.04077699,0.039418533,0.043181382,0.040566407,0.040829673,0.04011517,0.038983338,0.03918893,0.03768795,0.039612107,0.027538002
68,0.025966458,0.025955778,0.025500644,0.025916776,0.026013186,0.025694681,0.026082134,0.025881771,0.025888162,0.025542554,0.024841264,0.024520982,0.02481645,0.024893235,0.025030583,0.025006305,0.024330987,0.02623595,0.025343647,0.025295317,0.0257335,0.025618803,0.024866536,0.024012018,0.02525868,0.025306921,0.026095293,0.026174814,0.026117956,0.025324527,0.024922237,0.025921734,0.025222875,0.025985852,0.024914697
69,0.023590587,0.023526438,0.023149887,0.023569826,0.0236331,0.023294553,0.023665076,0.023544075,0.023462571,0.02318845,0.022467606,0.022224894,0.0224135,0.022449657,0.022582732,0.022504635,0.022335941,0.023724426,0.022976326,0.022939514,0.023203574,0.023118466,0.022165397,0.019738154,0.022876011,0.02278387,0.02386537,0.02386116,0.02378224,0.02307169,0.022146018,0.023466177,0.02299914,0.023631876,0.022680555
70,0.02052886,0.019431029,0.020203715,0.019833634,0.0199844,0.01996251,0.020701647,0.019370247,0.018589308,0.020238824,0.01925619,0.018907063,0.019579448,0.018559903,0.019482864,0.019139245,0.018038563,0.01968688,0.020200687,0.018323423,0.0198999,0.019557314,0.018752156,0.018618971,0.019286634,0.019277604,0.01975782,0.020072654,0.02064075,0.018717814,0.018875068,0.020138683,0.020606989,0.019792095,0.019424323
71,0.018260647,0.018612083,0.017805336,0.018608127,0.018355694,0.017698748,0.017918976,0.017138787,0.018651877,0.018103644,0.016610503,0.016497828,0.016827235,0.017961133,0.017510198,0.017115949,0.016363189,0.01834849,0.017763574,0.01842716,0.017735697,0.017911013,0.017263394,0.016590552,0.01702936,0.017590564,0.018171063,0.018515302,0.018500209,0.017293364,0.016870586,0.018691871,0.019156195,0.018434294,0.016526459
72,0.016791195,0.017148303,0.016758563,0.017015845,0.016590005,0.016466603,0.017416328,0.016380206,0.017165828,0.01635826,0.01584129,0.015545303,0.016393963,0.015639152,0.016910398,0.016263109,0.015410483,0.017108139,0.017025381,0.016496316,0.016981274,0.016596267,0.015890442,0.01521897,0.016099261,0.015961304,0.017052025,0.017080352,0.016657554,0.016121581,0.018187497,0.018098233,0.020477733,0.017867269,0.015633373
73,0.025146676,0.02680398,0.02512546,0.02556626,0.02486745,0.025958465,0.025394296,0.025509646,0.025239347,0.025600998,0.023578672,0.025853002,0.023184886,0.025007663,0.025109226,0.024979742,0.023394486,0.025940424,0.024245953,0.025363015,0.026315836,0.025180964,0.025137143,0.025022669,0.02529844,0.024635615,0.026884882,0.025754405,0.025411455,0.02511699,0.031804718,0.023467032,0.02304447,0.024793075,0.015994243
74,0.0318534,0.03348887,0.031761177,0.03222516,0.031938307,0.032672465,0.032221474,0.032649882,0.031963058,0.03254036,0.030463705,0.0328169,0.029379668,0.03218013,0.031949103,0.031967394,0.030254038,0.03264632,0.030881738,0.03233236,0.03292314,0.032151774,0.03176088,0.03157486,0.032184698,0.031479664,0.033766553,0.032520175,0.03208562,0.031486243,0.038467593,0.0307301,0.029842572,0.031402588,0.019178292
75,0.03343291,0.035051577,0.033346765,0.033796884,0.03349383,0.03417658,0.03392508,0.03440933,0.03351655,0.034138553,0.03209067,0.034536473,0.03088248,0.033748336,0.033499792,0.033747047,0.031895965,0.03420361,0.032289296,0.033884607,0.03468713,0.033756204,0.03348346,0.033293806,0.03387043,0.03318932,0.035389006,0.034136474,0.03367579,0.032909416,0.039311342,0.03232027,0.031537376,0.033147506,0.020643743
76,0.032738447,0.03414523,0.032525025,0.03307789,0.032385655,0.033412606,0.033314623,0.033529557,0.032658257,0.033325173,0.031311862,0.03337185,0.030338468,0.032907,0.032581523,0.032145053,0.031030977,0.033088617,0.031586282,0.032559365,0.033997156,0.03234022,0.032338224,0.03258864,0.03261438,0.031998612,0.034046113,0.03334733,0.032983363,0.031801514,0.036593154,0.031088958,0.030257769,0.032151476,0.020243661
77,0.034044802,0.0354307,0.033910163,0.034426942,0.034198813,0.03479795,0.034681596,0.034339264,0.03406716,0.034796298,0.032881506,0.03491406,0.03169387,0.034197286,0.034010097,0.033251986,0.03192035,0.034248345,0.032964677,0.03429962,0.034887657,0.033837028,0.033738248,0.033795886,0.034038924,0.033241145,0.035862766,0.034553036,0.034901798,0.033307552,0.033845603,0.032403924,0.031824812,0.03356374,0.022115018
78,0.038283348,0.040193513,0.03835748,0.038594022,0.038686037,0.039280653,0.039835915,0.039098963,0.038377754,0.03926406,0.037344217,0.03953538,0.036086448,0.03866361,0.038649432,0.038389005,0.036320716,0.038787887,0.037531577,0.03880558,0.039471067,0.03830167,0.038063936,0.03805232,0.03856565,0.03771022,0.0418605,0.039214194,0.039430164,0.03845182,0.03794881,0.03731142,0.03508138,0.037997797,0.025949817
79,0.029099112,0.030698681,0.028792856,0.029296132,0.028965045,0.02983966,0.028853001,0.029426472,0.028548928,0.02932299,0.027560806,0.02901826,0.027082829,0.028473562,0.028878314,0.028493032,0.02672205,0.029436974,0.02787806,0.029150624,0.02955663,0.028912984,0.028856555,0.028686645,0.028912874,0.029273551,0.030521946,0.029748848,0.030164795,0.028872354,0.029010372,0.02871158,0.021638725,0.02825174,0.02544087
80,0.025938105,0.026284456,0.026064914,0.025838971,0.025727246,0.025612494,0.025567234,0.02517698,0.025737237,0.02541567,0.02465271,0.024215342,0.025205009,0.024930572,0.0250549,0.024896016,0.024037186,0.025864637,0.02566977,0.025335917,0.02596767,0.025638679,0.025026184,0.024393199,0.024747917,0.02582449,0.026209164,0.026188498,0.025429005,0.025938336,0.025904547,0.025785947,0.022748336,0.026704833,0.0249491
81,0.025414284,0.02576205,0.02541282,0.025336586,0.02542368,0.02521,0.025031175,0.024580065,0.025319021,0.02490714,0.024057683,0.024072334,0.024810059,0.024155835,0.02422305,0.02436964,0.023399808,0.025278835,0.025201268,0.024816424,0.025368962,0.02512579,0.024523392,0.023745159,0.024473324,0.025177535,0.025548067,0.025679603,0.024973068,0.025574647,0.024959717,0.025630984,0.024038104,0.026176864,0.024503091
82,0.025084114,0.025336778,0.024910469,0.025039975,0.025196556,0.02443548,0.024504904,0.023870237,0.024855712,0.024568157,0.023421282,0.023907207,0.024253486,0.023876455,0.024063962,0.023903048,0.023627508,0.024961084,0.024715481,0.023141962,0.025024675,0.024166478,0.024059309,0.023649532,0.02414312,0.024562739,0.025207888,0.025517154,0.024566688,0.02562504,0.025480775,0.025376108,0.02315471,0.024491923,0.02377388
83,0.024254825,0.023819977,0.023914313,0.024168376,0.023818133,0.02381829,0.023898304,0.023329545,0.023818329,0.023498135,0.022501515,0.02316603,0.023297315,0.023090936,0.023016602,0.023069635,0.021786645,0.023835618,0.024096074,0.02341492,0.021842657,0.023819467,0.0236326,0.023191841,0.023515504,0.023517573,0.024276372,0.02401586,0.023744874,0.022151353,0.020123491,0.023769997,0.023616426,0.023818826,0.023275035
84,0.023436228,0.02346197,0.022433247,0.023046859,0.02338964,0.02362766,0.022097586,0.022162236,0.023466667,0.022698559,0.021833267,0.022363225,0.02259717,0.022503218,0.02132921,0.021193063,0.021012653,0.022500634,0.022625532,0.023142947,0.020770958,0.023569632,0.023041787,0.02190489,0.023104979,0.02241359,0.022698484,0.0236461,0.022538727,0.021516662,0.021088691,0.022600075,0.02170466,0.02240825,0.021960698
85,0.022325458,0.022633417,0.02141575,0.022764446,0.022311738,0.022352636,0.021756168,0.020444257,0.022527475,0.021395791,0.021023165,0.0211025,0.021628628,0.021280374,0.020613138,0.020265196,0.020047273,0.02156806,0.02176328,0.022409149,0.020167138,0.022474196,0.021706121,0.01941138,0.021472625,0.021180902,0.021798499,0.02250908,0.022221277,0.020933818,0.021066103,0.022176374,0.021309182,0.021679698,0.020521045
86,0.02211887,0.022128323,0.02069669,0.022498963,0.022472246,0.02180678,0.020885661,0.019808013,0.022471525,0.021598876,0.021707527,0.019865641,0.021015342,0.02119772,0.02042902,0.020342324,0.01899953,0.02166372,0.021102387,0.021560933,0.019903116,0.022060944,0.020046005,0.019076146,0.019773873,0.020491665,0.021737203,0.021339318,0.022098772,0.020304596,0.020392165,0.022085859,0.021142198,0.020628598,0.020870011
87,0.022287829,0.021525195,0.021417933,0.021931767,0.022542352,0.021789085,0.021932427,0.020946123,0.022302767,0.021842785,0.022272812,0.020164158,0.02110834,0.021832447,0.021298792,0.020663805,0.019777598,0.022581313,0.02150467,0.021387843,0.020450067,0.021920646,0.020531844,0.019348001,0.020640586,0.020811487,0.022265589,0.021449473,0.021686632,0.020391246,0.02057615,0.022854742,0.022364639,0.020038547,0.021464089
88,0.024815714,0.024780964,0.02438656,0.02477472,0.024858922,0.024528624,0.024907429,0.024656586,0.024710923,0.024396345,0.023703786,0.023362419,0.023650296,0.023704616,0.023834439,0.02379322,0.023408215,0.025002362,0.02413723,0.024126517,0.0246861,0.024391837,0.023708656,0.02169286,0.024101794,0.024156911,0.025005385,0.0250603,0.025005078,0.024232801,0.02369126,0.024752272,0.024250261,0.024977524,0.023772214
89,0.044079833,0.04541962,0.04339712,0.043870747,0.044565253,0.044558868,0.044676572,0.044394337,0.043725967,0.044368178,0.04282052,0.04453306,0.042074062,0.04374119,0.04465486,0.043958932,0.04252568,0.044774875,0.043820195,0.044433564,0.044594333,0.044312388,0.043495223,0.043569542,0.04444444,0.043364502,0.046945006,0.044486046,0.044555977,0.04406523,0.04346224,0.043216348,0.043823816,0.043992907,0.031702578
90,0.027982704,0.027838524,0.027334563,0.0279517,0.028140852,0.02787126,0.028225273,0.028056402,0.027779039,0.027673304,0.02708569,0.026445933,0.026424577,0.026858509,0.02718145,0.026952486,0.025930298,0.028533125,0.02743443,0.027342312,0.027457878,0.027727593,0.026528273,0.02559245,0.027247828,0.02724148,0.028209053,0.02807568,0.02804536,0.027428636,0.026921935,0.027981278,0.02599503,0.027552117,0.026740517
91,0.026596181,0.026478926,0.025993595,0.026551535,0.026657661,0.026366472,0.026671188,0.026688863,0.026432667,0.026269102,0.025524644,0.025137298,0.02520179,0.025468023,0.02570242,0.025611317,0.024828074,0.026983429,0.025930507,0.025927369,0.026250524,0.026258007,0.025413193,0.02455777,0.02590737,0.025958251,0.026762784,0.026669467,0.02664736,0.025926158,0.025550757,0.026534788,0.024647323,0.026398612,0.025471896
92,0.024813853,0.024743002,0.024400787,0.02480951,0.024849597,0.024514243,0.02482856,0.024811657,0.024693627,0.024392668,0.023716608,0.023403656,0.023527306,0.02368984,0.023778213,0.023688063,0.02332606,0.024962034,0.024096267,0.024092581,0.024633672,0.024358474,0.023675837,0.021368584,0.024083763,0.024154127,0.024988161,0.025057005,0.024978556,0.024159372,0.023717072,0.0246712,0.023466831,0.024910271,0.023704883
93,0.022299182,0.022212302,0.022104727,0.022317719,0.022322904,0.022003766,0.022208273,0.021928823,0.021042386,0.02193223,0.021221638,0.020502046,0.020876206,0.02114601,0.021408284,0.021265225,0.021050815,0.022598086,0.021878762,0.020609431,0.020442933,0.02178164,0.020001099,0.01895358,0.021313278,0.019816257,0.022535566,0.022536712,0.021732118,0.021346392,0.020622311,0.022164257,0.022973493,0.021565024,0.021439526
94,0.01950466,0.018553892,0.018830182,0.018968182,0.019660298,0.019029977,0.019682132,0.018885348,0.018825721,0.019397004,0.018699046,0.017861899,0.018024065,0.018892989,0.018799117,0.018535081,0.016886506,0.01917602,0.019043881,0.018650372,0.019014176,0.019128496,0.018345473,0.01782431,0.018531665,0.018559802,0.019666424,0.019462015,0.01973143,0.018654466,0.017806157,0.02001872,0.020299006,0.018876372,0.018209396
95,0.018029198,0.018350188,0.017457552,0.0184381,0.018168958,0.017769834,0.017702114,0.016981415,0.018654112,0.017910924,0.01644809,0.016169809,0.016476033,0.017914645,0.017232237,0.01700268,0.016621068,0.018209687,0.017500792,0.018411215,0.017384494,0.01754015,0.016856145,0.016048536,0.016862258,0.017252553,0.018001072,0.018229552,0.018145123,0.016920704,0.01654893,0.018721292,0.019005284,0.018524881,0.01630925
96,0.017315608,0.017573368,0.016983144,0.017693277,0.017470513,0.017073,0.016915064,0.016207028,0.017800355,0.017200325,0.015605332,0.015479378,0.015816666,0.01707571,0.016489182,0.016449146,0.015978776,0.017566498,0.016586822,0.017749421,0.016668687,0.01686144,0.016196173,0.015365005,0.016102694,0.016596545,0.017312476,0.017545918,0.017623693,0.016242234,0.015956167,0.018055255,0.018315103,0.017791448,0.015488002
97,0.017019577,0.017282154,0.016734067,0.017420728,0.017180875,0.016800862,0.016653085,0.015931923,0.017520696,0.016873999,0.015386596,0.015200084,0.015580175,0.01691334,0.016207991,0.01619728,0.01580576,0.017335847,0.016295657,0.01746801,0.016359346,0.016582761,0.01586683,0.015178494,0.015834004,0.01629467,0.01704246,0.017262477,0.01749959,0.015940007,0.015673138,0.017747462,0.018026482,0.017483985,0.015190034
98,0.017258791,0.017516192,0.016922152,0.017642705,0.017416611,0.017024333,0.016876005,0.016157588,0.017749026,0.017131275,0.015573618,0.015427326,0.015750665,0.017060332,0.01643683,0.016404964,0.015946778,0.01752973,0.01653932,0.017695053,0.016606867,0.016808636,0.016126914,0.015347527,0.016060743,0.016530454,0.017264444,0.017483782,0.01759778,0.01617978,0.015891325,0.017998286,0.018259324,0.017733604,0.015437341
99,0.018112315,0.018425897,0.01743533,0.018506877,0.018241389,0.017846052,0.017815527,0.01712373,0.018686527,0.017961994,0.016592037,0.01623546,0.016496647,0.01812585,0.017364372,0.017071355,0.016702399,0.018301,0.01764286,0.018463219,0.017432382,0.017602831,0.016870622,0.016182153,0.016973548,0.017283496,0.01806118,0.01826125,0.018271187,0.016980357,0.016573697,0.018780012,0.0190613,0.018593267,0.016417366
100,0.01971497,0.01878725,0.01894896,0.01928888,0.019638926,0.019160448,0.019987348,0.018902823,0.018625647,0.019441351,0.018799726,0.017979026,0.018301088,0.018902846,0.018805046,0.018306516,0.016099084,0.019056395,0.019277386,0.01857037,0.019154169,0.019148353,0.018456843,0.017850518,0.018646877,0.018880436,0.019816885,0.01955839,0.019912835,0.018824292,0.01804089,0.019999275,0.020527933,0.019069927,0.018406384
101,0.022653611,0.022556894,0.022359986,0.022664927,0.022676922,0.022354513,0.022605132,0.022287257,0.021745302,0.022241488,0.021560175,0.021448098,0.02129323,0.021491379,0.021714428,0.021571217,0.021365887,0.022946322,0.022165814,0.021237183,0.020969536,0.022274047,0.020576505,0.019213334,0.02163219,0.020605905,0.022941671,0.022908004,0.022802506,0.02193216,0.02104418,0.022455247,0.02269998,0.022397876,0.021732531
102,0.02537791,0.025302533,0.024995461,0.025411319,0.025441706,0.025060665,0.025386337,0.025384195,0.02531682,0.024950067,0.024304777,0.02395628,0.024026291,0.024305156,0.024408666,0.024296816,0.023805872,0.02558633,0.024651641,0.024687003,0.025201108,0.024982631,0.024292212,0.022284992,0.024718264,0.0247713,0.025552705,0.025585407,0.025486615,0.024652503,0.024305768,0.025233826,0.023804178,0.025403634,0.02424145
103,0.026248194,0.02611291,0.025955802,0.02623038,0.026406191,0.025880618,0.02626814,0.026289383,0.026166156,0.025857395,0.025657117,0.025022926,0.025049124,0.025088714,0.025493437,0.025197329,0.023656318,0.026527032,0.025320984,0.025239147,0.02563687,0.025715083,0.02550594,0.024892725,0.025978522,0.026118945,0.026736464,0.026547672,0.02647165,0.025387622,0.025159672,0.026083153,0.025059698,0.026533179,0.025288513
104,0.025539877,0.025473885,0.025548523,0.02564376,0.025503302,0.025096564,0.025504202,0.025528356,0.025417574,0.025097413,0.025088351,0.024261711,0.024526387,0.024111623,0.02473851,0.024414577,0.022800675,0.025622653,0.02496938,0.024295572,0.02523279,0.024375424,0.024183156,0.024107432,0.024819423,0.025171446,0.025507899,0.02608526,0.025612094,0.02480419,0.024434168,0.02555176,0.025453348,0.02592289,0.023675974
105,0.02468503,0.024588365,0.024816189,0.024804765,0.024572624,0.024235273,0.02460959,0.024738882,0.024506532,0.024204932,0.024317145,0.023343641,0.023636783,0.02332442,0.023858603,0.02365588,0.022239925,0.02473355,0.02428916,0.024072591,0.024804266,0.023901034,0.023645403,0.023254145,0.024138914,0.024215365,0.024801577,0.024980873,0.024895731,0.024087086,0.02358415,0.024459306,0.025261166,0.024548601,0.023816332
