Period,Scenario,LoadLevel,InitialNode,FinalNode,Circuit,GWh
2030,sc01,01-23 19:00:00+01:00,Node_4,Node_5,cac1,0.6267713997620009
2030,sc01,01-23 19:00:00+01:00,Node_3,Node_4,cac2,0.0
2030,sc01,01-23 19:00:00+01:00,Node_7,Node_8,cac3,0.0
2030,sc01,01-23 19:00:00+01:00,Node_3,Node_6,cac2,0.0
2030,sc01,01-23 19:00:00+01:00,Node_6,Node_7,eac1,0.5776699157534058
2030,sc01,01-23 19:00:00+01:00,Node_6,Node_7,cac1,0.0
2030,sc01,01-23 19:00:00+01:00,Node_4,Node_6,eac1,0.8970446101585913
2030,sc01,01-23 19:00:00+01:00,Node_4,Node_6,cac1,0.0
2030,sc01,01-23 19:00:00+01:00,Node_6,Node_8,cac2,0.0
2030,sc01,01-23 19:00:00+01:00,Node_4,Node_9,cac3,0.0
2030,sc01,01-23 19:00:00+01:00,Node_3,Node_4,cac3,0.0
2030,sc01,01-23 19:00:00+01:00,Node_3,Node_6,cac3,0.0
2030,sc01,01-23 19:00:00+01:00,Node_1,Node_6,cac2,0.8422334013345594
2030,sc01,01-23 19:00:00+01:00,Node_2,Node_6,cac2,0.0
2030,sc01,01-23 19:00:00+01:00,Node_6,Node_8,cac3,0.0
2030,sc01,01-23 19:00:00+01:00,Node_2,Node_3,cac2,0.0
2030,sc01,01-23 19:00:00+01:00,Node_8,Node_9,cac2,0.0
2030,sc01,01-23 19:00:00+01:00,Node_7,Node_8,eac1,0.05536041578507242
2030,sc01,01-23 19:00:00+01:00,Node_7,Node_8,cac1,0.0
2030,sc01,01-23 19:00:00+01:00,Node_1,Node_6,cac3,0.0
2030,sc01,01-23 19:00:00+01:00,Node_2,Node_6,cac3,0.0
2030,sc01,01-23 19:00:00+01:00,Node_4,Node_5,cac2,0.0
2030,sc01,01-23 19:00:00+01:00,Node_2,Node_3,cac3,0.0
2030,sc01,01-23 19:00:00+01:00,Node_8,Node_9,eac1,0.7145062223386339
2030,sc01,01-23 19:00:00+01:00,Node_8,Node_9,cac3,0.0
2030,sc01,01-23 19:00:00+01:00,Node_6,Node_7,cac2,0.0
2030,sc01,01-23 19:00:00+01:00,Node_4,Node_9,eac1,0.1921967223703005
2030,sc01,01-23 19:00:00+01:00,Node_4,Node_9,cac1,0.0
2030,sc01,01-23 19:00:00+01:00,Node_4,Node_6,cac2,0.0
2030,sc01,01-23 19:00:00+01:00,Node_3,Node_4,eac1,0.9999966666777779
2030,sc01,01-23 19:00:00+01:00,Node_3,Node_4,cac1,0.0
2030,sc01,01-23 19:00:00+01:00,Node_4,Node_5,cac3,0.0
2030,sc01,01-23 19:00:00+01:00,Node_3,Node_6,eac1,0.3627289246466404
2030,sc01,01-23 19:00:00+01:00,Node_3,Node_6,cac1,0.0
2030,sc01,01-23 19:00:00+01:00,Node_6,Node_8,eac1,0.737492231532145
2030,sc01,01-23 19:00:00+01:00,Node_6,Node_8,cac1,0.0
2030,sc01,01-23 19:00:00+01:00,Node_6,Node_7,cac3,0.0
2030,sc01,01-23 19:00:00+01:00,Node_4,Node_6,cac3,0.0
2030,sc01,01-23 19:00:00+01:00,Node_1,Node_6,eac1,0.8422319976169029
2030,sc01,01-23 19:00:00+01:00,Node_1,Node_6,cac1,0.8422319976169029
2030,sc01,01-23 19:00:00+01:00,Node_2,Node_6,eac1,0.37614470853549564
2030,sc01,01-23 19:00:00+01:00,Node_2,Node_6,cac1,0.0
2030,sc01,01-23 19:00:00+01:00,Node_7,Node_8,cac2,0.0
2030,sc01,01-23 19:00:00+01:00,Node_2,Node_3,eac1,0.2239315712459531
2030,sc01,01-23 19:00:00+01:00,Node_2,Node_3,cac1,0.0
2030,sc01,01-23 19:00:00+01:00,Node_8,Node_9,cac1,0.0
2030,sc01,01-26 19:00:00+01:00,Node_4,Node_9,cac2,0.0
2030,sc01,01-26 19:00:00+01:00,Node_4,Node_5,eac1,0.630867387608708
2030,sc01,01-26 19:00:00+01:00,Node_4,Node_5,cac1,0.630867387608708
