Period,Scenario,LoadLevel,Technology,GWh
2030,sc01,09-28 23:00:00+02:00,Solar,0.0
2030,sc01,09-28 23:00:00+02:00,CCGT,22.964148487019287
2030,sc01,09-28 23:00:00+02:00,Gas,0.0
2030,sc01,09-28 23:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,10-01 07:00:00+02:00,OCGT,0.0
2030,sc01,10-01 07:00:00+02:00,Wind,0.60420109375
2030,sc01,10-01 07:00:00+02:00,Battery,0.0
2030,sc01,10-01 07:00:00+02:00,Solar,0.1620440125
2030,sc01,10-01 07:00:00+02:00,CCGT,13.789506579669602
2030,sc01,10-01 07:00:00+02:00,Gas,0.0
2030,sc01,10-01 07:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,10-10 10:00:00+02:00,OCGT,0.0
2030,sc01,10-10 10:00:00+02:00,Wind,1.73453925
2030,sc01,10-10 10:00:00+02:00,Battery,0.0
2030,sc01,10-10 10:00:00+02:00,Solar,3.130555875
2030,sc01,10-10 10:00:00+02:00,CCGT,16.076138112949398
2030,sc01,10-10 10:00:00+02:00,Gas,0.0
2030,sc01,10-10 10:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,10-21 17:00:00+02:00,OCGT,0.0
2030,sc01,10-21 17:00:00+02:00,Wind,7.8483421125
2030,sc01,10-21 17:00:00+02:00,Battery,0.0
2030,sc01,10-21 17:00:00+02:00,Solar,1.5169580999999999
2030,sc01,10-21 17:00:00+02:00,CCGT,17.945620959509114
2030,sc01,10-21 17:00:00+02:00,Gas,0.0
2030,sc01,10-21 17:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,10-26 02:00:00+02:00,OCGT,0.0
2030,sc01,10-26 02:00:00+02:00,Wind,5.2787504
2030,sc01,10-26 02:00:00+02:00,Battery,0.0
2030,sc01,10-26 02:00:00+02:00,Solar,0.0
2030,sc01,10-26 02:00:00+02:00,CCGT,16.60998841920123
2030,sc01,10-26 02:00:00+02:00,Gas,0.0
2030,sc01,10-26 02:00:00+02:00,SynchronousCondenser,0.0
2030,sc01,11-01 23:00:00+01:00,OCGT,0.0
2030,sc01,11-01 23:00:00+01:00,Wind,2.7434507187499997
2030,sc01,11-01 23:00:00+01:00,Battery,0.0
2030,sc01,11-01 23:00:00+01:00,Solar,0.0
2030,sc01,11-01 23:00:00+01:00,CCGT,2.0189818397000705
2030,sc01,11-01 23:00:00+01:00,Gas,0.0
2030,sc01,11-01 23:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,11-02 07:00:00+01:00,OCGT,0.0
2030,sc01,11-02 07:00:00+01:00,Wind,12.04805909375
2030,sc01,11-02 07:00:00+01:00,Battery,0.0
2030,sc01,11-02 07:00:00+01:00,Solar,0.00526325
2030,sc01,11-02 07:00:00+01:00,CCGT,15.372652890550368
2030,sc01,11-02 07:00:00+01:00,Gas,0.0
2030,sc01,11-02 07:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,11-03 04:00:00+01:00,OCGT,0.0
2030,sc01,11-03 04:00:00+01:00,Wind,5.81784
2030,sc01,11-03 04:00:00+01:00,Battery,0.0
2030,sc01,11-03 04:00:00+01:00,Solar,0.0
2030,sc01,11-03 04:00:00+01:00,CCGT,7.271043488000001
2030,sc01,11-03 04:00:00+01:00,Gas,0.0
2030,sc01,11-03 04:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,11-18 02:00:00+01:00,OCGT,0.0
2030,sc01,11-18 02:00:00+01:00,Wind,3.6065146687499996
2030,sc01,11-18 02:00:00+01:00,Battery,0.0
2030,sc01,11-18 02:00:00+01:00,Solar,0.0018371250000000002
2030,sc01,11-18 02:00:00+01:00,CCGT,24.272063109088627
2030,sc01,11-18 02:00:00+01:00,Gas,0.0
2030,sc01,11-18 02:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,11-21 02:00:00+01:00,OCGT,0.0
2030,sc01,11-21 02:00:00+01:00,Wind,0.9339078125
2030,sc01,11-21 02:00:00+01:00,Battery,0.0
2030,sc01,11-21 02:00:00+01:00,Solar,9.675e-05
2030,sc01,11-21 02:00:00+01:00,CCGT,0.4146399286999058
2030,sc01,11-21 02:00:00+01:00,Gas,0.0
2030,sc01,11-21 02:00:00+01:00,SynchronousCondenser,0.0
2030,sc01,11-27 19:00:00+01:00,OCGT,0.0
2030,sc01,11-27 19:00:00+01:00,Wind,7.0425
2030,sc01,11-27 19:00:00+01:00,Battery,0.0
