Period,Scenario,LoadLevel,Unit,p.u.
2030,sc01,02-18 23:00:00+01:00,CCGT_2,0.05887333211999918
2030,sc01,02-18 23:00:00+01:00,OCGT_3,0.0
2030,sc01,02-18 23:00:00+01:00,CCGT_3,0.0
2030,sc01,02-19 13:00:00+01:00,OCGT_1,0.0
2030,sc01,02-19 13:00:00+01:00,BrownLignite,0.0
2030,sc01,02-19 13:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-19 13:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-19 13:00:00+01:00,CCGT_4,0.4764546216719097
2030,sc01,02-19 13:00:00+01:00,CCGT_1,0.9578372443819445
2030,sc01,02-19 13:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-19 13:00:00+01:00,Nuclear,1.0
2030,sc01,02-19 13:00:00+01:00,OCGT_2,0.0
2030,sc01,02-19 13:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-19 13:00:00+01:00,CCGT_2,0.0
2030,sc01,02-19 13:00:00+01:00,OCGT_3,0.0
2030,sc01,02-19 13:00:00+01:00,CCGT_3,0.0
2030,sc01,02-19 16:00:00+01:00,OCGT_1,0.0
2030,sc01,02-19 16:00:00+01:00,BrownLignite,0.0
2030,sc01,02-19 16:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-19 16:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-19 16:00:00+01:00,CCGT_4,0.662871099495131
2030,sc01,02-19 16:00:00+01:00,CCGT_1,0.042162755618055436
2030,sc01,02-19 16:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-19 16:00:00+01:00,Nuclear,0.8318003868856557
2030,sc01,02-19 16:00:00+01:00,OCGT_2,0.0
2030,sc01,02-19 16:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-19 16:00:00+01:00,CCGT_2,0.0
2030,sc01,02-19 16:00:00+01:00,OCGT_3,0.0
2030,sc01,02-19 16:00:00+01:00,CCGT_3,0.0
2030,sc01,02-21 08:00:00+01:00,OCGT_1,0.0
2030,sc01,02-21 08:00:00+01:00,BrownLignite,0.0
2030,sc01,02-21 08:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-21 08:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-21 08:00:00+01:00,CCGT_4,0.33712890050486893
2030,sc01,02-21 08:00:00+01:00,CCGT_1,0.0
2030,sc01,02-21 08:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-21 08:00:00+01:00,Nuclear,0.8434972653071536
2030,sc01,02-21 08:00:00+01:00,OCGT_2,0.0
2030,sc01,02-21 08:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-21 08:00:00+01:00,CCGT_2,0.0
2030,sc01,02-21 08:00:00+01:00,OCGT_3,0.0
2030,sc01,02-21 08:00:00+01:00,CCGT_3,0.0
2030,sc01,02-22 21:00:00+01:00,OCGT_1,0.0
2030,sc01,02-22 21:00:00+01:00,BrownLignite,0.0
2030,sc01,02-22 21:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-22 21:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-22 21:00:00+01:00,CCGT_4,0.0
2030,sc01,02-22 21:00:00+01:00,CCGT_1,0.0
2030,sc01,02-22 21:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-22 21:00:00+01:00,Nuclear,0.21520880406039444
2030,sc01,02-22 21:00:00+01:00,OCGT_2,0.0
2030,sc01,02-22 21:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-22 21:00:00+01:00,CCGT_2,0.0
2030,sc01,02-22 21:00:00+01:00,OCGT_3,0.0
2030,sc01,02-22 21:00:00+01:00,CCGT_3,0.0
2030,sc01,02-23 08:00:00+01:00,OCGT_1,0.0
2030,sc01,02-23 08:00:00+01:00,BrownLignite,0.0
2030,sc01,02-23 08:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-23 08:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-23 08:00:00+01:00,CCGT_4,0.0
2030,sc01,02-23 08:00:00+01:00,CCGT_1,0.0
2030,sc01,02-23 08:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-23 08:00:00+01:00,Nuclear,0.21620667326982845
2030,sc01,02-23 08:00:00+01:00,OCGT_2,0.0
2030,sc01,02-23 08:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-23 08:00:00+01:00,CCGT_2,0.0
2030,sc01,02-23 08:00:00+01:00,OCGT_3,0.0
2030,sc01,02-23 08:00:00+01:00,CCGT_3,0.0
2030,sc01,03-03 20:00:00+01:00,OCGT_1,0.0
2030,sc01,03-03 20:00:00+01:00,BrownLignite,0.0
2030,sc01,03-03 20:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-03 20:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-03 20:00:00+01:00,CCGT_4,0.0
2030,sc01,03-03 20:00:00+01:00,CCGT_1,0.0
2030,sc01,03-03 20:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-03 20:00:00+01:00,Nuclear,0.2644904481087847
2030,sc01,03-03 20:00:00+01:00,OCGT_2,0.0
2030,sc01,03-03 20:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-03 20:00:00+01:00,CCGT_2,0.0
2030,sc01,03-03 20:00:00+01:00,OCGT_3,0.0
2030,sc01,03-03 20:00:00+01:00,CCGT_3,0.0
2030,sc01,03-07 02:00:00+01:00,OCGT_1,0.0
2030,sc01,03-07 02:00:00+01:00,BrownLignite,0.0
2030,sc01,03-07 02:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,03-07 02:00:00+01:00,FuelOilGas,0.0
2030,sc01,03-07 02:00:00+01:00,CCGT_4,0.0
2030,sc01,03-07 02:00:00+01:00,CCGT_1,0.0
2030,sc01,03-07 02:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,03-07 02:00:00+01:00,Nuclear,0.4605968092538388
2030,sc01,03-07 02:00:00+01:00,OCGT_2,0.0
2030,sc01,03-07 02:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,03-07 02:00:00+01:00,CCGT_2,0.0
2030,sc01,03-07 02:00:00+01:00,OCGT_3,0.0
2030,sc01,03-07 02:00:00+01:00,CCGT_3,0.0
2030,sc01,03-10 08:00:00+01:00,OCGT_1,0.0
2030,sc01,03-10 08:00:00+01:00,BrownLignite,0.0
