Period,Scenario,LoadLevel,InitialNode,FinalNode,Circuit,p.u.
2030,sc01,06-23 13:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-23 13:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-23 13:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-23 13:00:00+02:00,Node_1,Node_3,eac1,-0.04161654670627968
2030,sc01,06-23 13:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-23 13:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-23 13:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-23 13:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-23 13:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-23 13:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-23 13:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-23 13:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-23 14:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-23 14:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-23 14:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-23 14:00:00+02:00,Node_1,Node_3,eac1,-0.0412074021920148
2030,sc01,06-23 14:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-23 14:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-23 14:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-23 14:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-23 14:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-23 14:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-23 14:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-23 14:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-23 15:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-23 15:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-23 15:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-23 15:00:00+02:00,Node_1,Node_3,eac1,-0.040919588589019895
2030,sc01,06-23 15:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-23 15:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-23 15:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-23 15:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-23 15:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-23 15:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-23 15:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-23 15:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-23 16:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-23 16:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-23 16:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-23 16:00:00+02:00,Node_1,Node_3,eac1,-0.04056011925086267
2030,sc01,06-23 16:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-23 16:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-23 16:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-23 16:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-23 16:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-23 16:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-23 16:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-23 16:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-23 17:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-23 17:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-23 17:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-23 17:00:00+02:00,Node_1,Node_3,eac1,-0.040158356451684085
2030,sc01,06-23 17:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-23 17:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-23 17:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-23 17:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-23 17:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-23 17:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-23 17:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-23 17:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-23 18:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-23 18:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-23 18:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-23 18:00:00+02:00,Node_1,Node_3,eac1,-0.04020127713171462
2030,sc01,06-23 18:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-23 18:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-23 18:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-23 18:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-23 18:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-23 18:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-23 18:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-23 18:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-23 19:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-23 19:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-23 19:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-23 19:00:00+02:00,Node_1,Node_3,eac1,-0.040426561735948496
2030,sc01,06-23 19:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-23 19:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-23 19:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-23 19:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-23 19:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-23 19:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-23 19:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-23 19:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-23 20:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-23 20:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-23 20:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-23 20:00:00+02:00,Node_1,Node_3,eac1,-0.04096214818213184
2030,sc01,06-23 20:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-23 20:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-23 20:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-23 20:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-23 20:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-23 20:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-23 20:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-23 20:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-23 21:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-23 21:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-23 21:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-23 21:00:00+02:00,Node_1,Node_3,eac1,-0.04126491881776673
2030,sc01,06-23 21:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-23 21:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-23 21:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-23 21:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-23 21:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-23 21:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-23 21:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-23 21:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-23 22:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-23 22:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-23 22:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-23 22:00:00+02:00,Node_1,Node_3,eac1,-0.04125935285169646
2030,sc01,06-23 22:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-23 22:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-23 22:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-23 22:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-23 22:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-23 22:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-23 22:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-23 22:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-23 23:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-23 23:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-23 23:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-23 23:00:00+02:00,Node_1,Node_3,eac1,-0.04130291425028787
2030,sc01,06-23 23:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-23 23:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-23 23:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-23 23:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-23 23:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-23 23:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-23 23:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-23 23:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 00:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 00:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 00:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 00:00:00+02:00,Node_1,Node_3,eac1,-0.040798967412911225
2030,sc01,06-29 00:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 00:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 00:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 00:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 00:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 00:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 00:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 00:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 01:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 01:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 01:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 01:00:00+02:00,Node_1,Node_3,eac1,-0.04085553511079354
2030,sc01,06-29 01:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 01:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 01:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 01:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 01:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 01:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 01:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 01:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 02:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 02:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 02:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 02:00:00+02:00,Node_1,Node_3,eac1,-0.040978572222840626
2030,sc01,06-29 02:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 02:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 02:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 02:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 02:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 02:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 02:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 02:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 03:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 03:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 03:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 03:00:00+02:00,Node_1,Node_3,eac1,-0.041031146330901436
2030,sc01,06-29 03:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 03:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 03:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 03:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 03:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 03:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 03:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 03:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 04:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 04:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 04:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 04:00:00+02:00,Node_1,Node_3,eac1,-0.04115093884314547
2030,sc01,06-29 04:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 04:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 04:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 04:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 04:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 04:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 04:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 04:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 05:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 05:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 05:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 05:00:00+02:00,Node_1,Node_3,eac1,-0.041264608238435585
2030,sc01,06-29 05:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 05:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 05:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 05:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 05:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 05:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 05:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 05:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 06:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 06:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 06:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 06:00:00+02:00,Node_1,Node_3,eac1,-0.04150358889721417
2030,sc01,06-29 06:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 06:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 06:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 06:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 06:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 06:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 06:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 06:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 07:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 07:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 07:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 07:00:00+02:00,Node_1,Node_3,eac1,-0.042071722624186236
2030,sc01,06-29 07:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 07:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 07:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 07:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 07:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 07:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 07:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 07:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 08:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 08:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 08:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 08:00:00+02:00,Node_1,Node_3,eac1,-0.04266888503342159
2030,sc01,06-29 08:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 08:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 08:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 08:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 08:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 08:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 08:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 08:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 09:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 09:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 09:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 09:00:00+02:00,Node_1,Node_3,eac1,-0.04295197157149744
2030,sc01,06-29 09:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 09:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 09:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 09:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 09:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 09:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 09:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 09:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 10:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 10:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 10:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 10:00:00+02:00,Node_1,Node_3,eac1,-0.04298038896154566
2030,sc01,06-29 10:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 10:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 10:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 10:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 10:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 10:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 10:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 10:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 11:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 11:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 11:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 11:00:00+02:00,Node_1,Node_3,eac1,-0.042904500958421465
2030,sc01,06-29 11:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 11:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 11:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 11:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 11:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 11:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 11:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 11:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 12:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 12:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 12:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 12:00:00+02:00,Node_1,Node_3,eac1,-0.04272315795036974
2030,sc01,06-29 12:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 12:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 12:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 12:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 12:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 12:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 12:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 12:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 13:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 13:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 13:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 13:00:00+02:00,Node_1,Node_3,eac1,-0.04257894735914647
2030,sc01,06-29 13:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 13:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 13:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 13:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 13:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 13:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 13:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 13:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 14:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 14:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 14:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 14:00:00+02:00,Node_1,Node_3,eac1,-0.04242351560036184
2030,sc01,06-29 14:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 14:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 14:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 14:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 14:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 14:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 14:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 14:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 15:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 15:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 15:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 15:00:00+02:00,Node_1,Node_3,eac1,-0.0421962494594581
2030,sc01,06-29 15:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 15:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 15:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 15:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 15:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 15:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 15:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 15:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 16:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 16:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 16:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 16:00:00+02:00,Node_1,Node_3,eac1,-0.04204795573252795
2030,sc01,06-29 16:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 16:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 16:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 16:00:00+02:00,Node_2,Node_3,cac3,0.0
2030,sc01,06-29 16:00:00+02:00,Node_2,Node_3,cac1,-0.01166935955109949
2030,sc01,06-29 16:00:00+02:00,Node_1,Node_2,eac1,0.0525
2030,sc01,06-29 16:00:00+02:00,Node_2,Node_3,cac2,0.0
2030,sc01,06-29 16:00:00+02:00,Node_1,Node_2,cac3,0.0
2030,sc01,06-29 17:00:00+02:00,Node_1,Node_2,cac1,0.0
2030,sc01,06-29 17:00:00+02:00,Node_1,Node_2,cac2,0.0
2030,sc01,06-29 17:00:00+02:00,Node_1,Node_3,cac3,0.0
2030,sc01,06-29 17:00:00+02:00,Node_1,Node_3,eac1,-0.04193921646164256
2030,sc01,06-29 17:00:00+02:00,Node_1,Node_3,cac1,0.0
2030,sc01,06-29 17:00:00+02:00,Node_1,Node_3,cac2,0.0
2030,sc01,06-29 17:00:00+02:00,Node_2,Node_3,eac1,-0.04667743820439796
2030,sc01,06-29 17:00:00+02:00,Node_2,Node_3,cac3,0.0
