Period,Scenario,LoadLevel,Unit,p.u.
2030,sc01,04-01 14:00:00+02:00,CCGT_2,0.0
2030,sc01,04-01 14:00:00+02:00,PV_Sevilla,1.0
2030,sc01,04-01 14:00:00+02:00,OCGT_2,0.0
2030,sc01,04-01 14:00:00+02:00,CCGT_3,0.0
2030,sc01,04-01 14:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-09 04:00:00+02:00,PV_Malaga,1.0
2030,sc01,04-09 04:00:00+02:00,Nuclear,0.12319677798211799
2030,sc01,04-09 04:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-09 04:00:00+02:00,Wind_Bilbo,1.0
2030,sc01,04-09 04:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-09 04:00:00+02:00,OCGT_1,0.0
2030,sc01,04-09 04:00:00+02:00,Wind_Acoruna,1.0
2030,sc01,04-09 04:00:00+02:00,CCGT_4,0.0
2030,sc01,04-09 04:00:00+02:00,Wind_Gijon,1.0
2030,sc01,04-09 04:00:00+02:00,OCGT_3,0.0
2030,sc01,04-09 04:00:00+02:00,CCGT_1,0.0
2030,sc01,04-09 04:00:00+02:00,BrownLignite,0.0
2030,sc01,04-09 04:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-09 04:00:00+02:00,PV_Cadiz,1.0
2030,sc01,04-09 04:00:00+02:00,CCGT_2,0.0
2030,sc01,04-09 04:00:00+02:00,PV_Sevilla,1.0
2030,sc01,04-09 04:00:00+02:00,OCGT_2,0.0
2030,sc01,04-09 04:00:00+02:00,CCGT_3,0.0
2030,sc01,04-09 04:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-11 05:00:00+02:00,PV_Malaga,1.0
2030,sc01,04-11 05:00:00+02:00,Nuclear,0.8400281161586314
2030,sc01,04-11 05:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-11 05:00:00+02:00,Wind_Bilbo,1.0
2030,sc01,04-11 05:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-11 05:00:00+02:00,OCGT_1,0.0
2030,sc01,04-11 05:00:00+02:00,Wind_Acoruna,1.0
2030,sc01,04-11 05:00:00+02:00,CCGT_4,0.0
2030,sc01,04-11 05:00:00+02:00,Wind_Gijon,1.0
2030,sc01,04-11 05:00:00+02:00,OCGT_3,0.0
2030,sc01,04-11 05:00:00+02:00,CCGT_1,0.0
2030,sc01,04-11 05:00:00+02:00,BrownLignite,0.0
2030,sc01,04-11 05:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-11 05:00:00+02:00,PV_Cadiz,1.0
2030,sc01,04-11 05:00:00+02:00,CCGT_2,0.0
2030,sc01,04-11 05:00:00+02:00,PV_Sevilla,1.0
2030,sc01,04-11 05:00:00+02:00,OCGT_2,0.0
2030,sc01,04-11 05:00:00+02:00,CCGT_3,0.0
2030,sc01,04-11 05:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-11 22:00:00+02:00,PV_Malaga,1.0
2030,sc01,04-11 22:00:00+02:00,Nuclear,1.0
2030,sc01,04-11 22:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-11 22:00:00+02:00,Wind_Bilbo,1.0
2030,sc01,04-11 22:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-11 22:00:00+02:00,OCGT_1,0.0
2030,sc01,04-11 22:00:00+02:00,Wind_Acoruna,1.0
2030,sc01,04-11 22:00:00+02:00,CCGT_4,0.06443426644644454
2030,sc01,04-11 22:00:00+02:00,Wind_Gijon,1.0
2030,sc01,04-11 22:00:00+02:00,OCGT_3,0.0
2030,sc01,04-11 22:00:00+02:00,CCGT_1,0.0
2030,sc01,04-11 22:00:00+02:00,BrownLignite,0.0
2030,sc01,04-11 22:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-11 22:00:00+02:00,PV_Cadiz,1.0
2030,sc01,04-11 22:00:00+02:00,CCGT_2,0.0
2030,sc01,04-11 22:00:00+02:00,PV_Sevilla,1.0
2030,sc01,04-11 22:00:00+02:00,OCGT_2,0.0
2030,sc01,04-11 22:00:00+02:00,CCGT_3,0.0
2030,sc01,04-11 22:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-20 13:00:00+02:00,PV_Malaga,1.0
2030,sc01,04-20 13:00:00+02:00,Nuclear,0.17198879631156236
2030,sc01,04-20 13:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-20 13:00:00+02:00,Wind_Bilbo,1.0
2030,sc01,04-20 13:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-20 13:00:00+02:00,OCGT_1,0.0
2030,sc01,04-20 13:00:00+02:00,Wind_Acoruna,1.0
2030,sc01,04-20 13:00:00+02:00,CCGT_4,0.0
2030,sc01,04-20 13:00:00+02:00,Wind_Gijon,1.0
2030,sc01,04-20 13:00:00+02:00,OCGT_3,0.0
2030,sc01,04-20 13:00:00+02:00,CCGT_1,0.0
2030,sc01,04-20 13:00:00+02:00,BrownLignite,0.0
2030,sc01,04-20 13:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-20 13:00:00+02:00,PV_Cadiz,1.0
2030,sc01,04-20 13:00:00+02:00,CCGT_2,0.0
2030,sc01,04-20 13:00:00+02:00,PV_Sevilla,1.0
2030,sc01,04-20 13:00:00+02:00,OCGT_2,0.0
2030,sc01,04-20 13:00:00+02:00,CCGT_3,0.0
2030,sc01,04-20 13:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-22 07:00:00+02:00,PV_Malaga,1.0
2030,sc01,04-22 07:00:00+02:00,Nuclear,0.9478558726866264
2030,sc01,04-22 07:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-22 07:00:00+02:00,Wind_Bilbo,1.0
2030,sc01,04-22 07:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-22 07:00:00+02:00,OCGT_1,0.0
2030,sc01,04-22 07:00:00+02:00,Wind_Acoruna,1.0
2030,sc01,04-22 07:00:00+02:00,CCGT_4,0.0
2030,sc01,04-22 07:00:00+02:00,Wind_Gijon,1.0
2030,sc01,04-22 07:00:00+02:00,OCGT_3,0.0
2030,sc01,04-22 07:00:00+02:00,CCGT_1,0.0
2030,sc01,04-22 07:00:00+02:00,BrownLignite,0.0
2030,sc01,04-22 07:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-22 07:00:00+02:00,PV_Cadiz,1.0
2030,sc01,04-22 07:00:00+02:00,CCGT_2,0.0
2030,sc01,04-22 07:00:00+02:00,PV_Sevilla,1.0
2030,sc01,04-22 07:00:00+02:00,OCGT_2,0.0
2030,sc01,04-22 07:00:00+02:00,CCGT_3,0.0
2030,sc01,04-22 07:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-26 07:00:00+02:00,PV_Malaga,1.0
2030,sc01,04-26 07:00:00+02:00,Nuclear,0.0
2030,sc01,04-26 07:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-26 07:00:00+02:00,Wind_Bilbo,1.0
2030,sc01,04-26 07:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-26 07:00:00+02:00,OCGT_1,0.0
2030,sc01,04-26 07:00:00+02:00,Wind_Acoruna,1.0
2030,sc01,04-26 07:00:00+02:00,CCGT_4,0.0
2030,sc01,04-26 07:00:00+02:00,Wind_Gijon,1.0
2030,sc01,04-26 07:00:00+02:00,OCGT_3,0.0
2030,sc01,04-26 07:00:00+02:00,CCGT_1,0.0
2030,sc01,04-26 07:00:00+02:00,BrownLignite,0.0
2030,sc01,04-26 07:00:00+02:00,ImportedCoal_SubBituminous,0.0
2030,sc01,04-26 07:00:00+02:00,PV_Cadiz,1.0
2030,sc01,04-26 07:00:00+02:00,CCGT_2,0.0
2030,sc01,04-26 07:00:00+02:00,PV_Sevilla,1.0
2030,sc01,04-26 07:00:00+02:00,OCGT_2,0.0
2030,sc01,04-26 07:00:00+02:00,CCGT_3,0.0
2030,sc01,04-26 07:00:00+02:00,FuelOilGas,0.0
2030,sc01,04-26 14:00:00+02:00,PV_Malaga,1.0
2030,sc01,04-26 14:00:00+02:00,Nuclear,0.0
2030,sc01,04-26 14:00:00+02:00,ImportedCoal_Bituminous,0.0
2030,sc01,04-26 14:00:00+02:00,Wind_Bilbo,1.0
2030,sc01,04-26 14:00:00+02:00,DomesticCoal_Anthracite,0.0
2030,sc01,04-26 14:00:00+02:00,OCGT_1,0.0
2030,sc01,04-26 14:00:00+02:00,Wind_Acoruna,1.0
2030,sc01,04-26 14:00:00+02:00,CCGT_4,0.0
