,Network_Existing_Generation_Full,Network_Line_In_Node_1_Node_6_cac1,Network_Line_In_Node_1_Node_6_cac2,Network_Line_In_Node_1_Node_6_cac3,Network_Line_In_Node_2_Node_3_cac1,Network_Line_In_Node_2_Node_3_cac2,Network_Line_In_Node_2_Node_3_cac3,Network_Line_In_Node_2_Node_6_cac1,Network_Line_In_Node_2_Node_6_cac2,Network_Line_In_Node_2_Node_6_cac3,Network_Line_In_Node_3_Node_4_cac1,Network_Line_In_Node_3_Node_4_cac2,Network_Line_In_Node_3_Node_4_cac3,Network_Line_In_Node_3_Node_6_cac1,Network_Line_In_Node_3_Node_6_cac2,Network_Line_In_Node_3_Node_6_cac3,Network_Line_In_Node_4_Node_5_cac1,Network_Line_In_Node_4_Node_5_cac2,Network_Line_In_Node_4_Node_5_cac3,Network_Line_In_Node_4_Node_6_cac1,Network_Line_In_Node_4_Node_6_cac2,Network_Line_In_Node_4_Node_6_cac3,Network_Line_In_Node_4_Node_9_cac1,Network_Line_In_Node_4_Node_9_cac2,Network_Line_In_Node_4_Node_9_cac3,Network_Line_In_Node_6_Node_7_cac1,Network_Line_In_Node_6_Node_7_cac2,Network_Line_In_Node_6_Node_7_cac3,Network_Line_In_Node_6_Node_8_cac1,Network_Line_In_Node_6_Node_8_cac2,Network_Line_In_Node_6_Node_8_cac3,Network_Line_In_Node_7_Node_8_cac1,Network_Line_In_Node_7_Node_8_cac2,Network_Line_In_Node_7_Node_8_cac3,Network_Line_In_Node_8_Node_9_cac1,Network_Line_In_Node_8_Node_9_cac2,Network_Line_In_Node_8_Node_9_cac3
49,1.5340352,1.5300356,1.5260359,1.5220366,1.5317423,1.5294499,1.5271573,1.5252906,1.5165464,1.5078019,1.533327,1.5326189,1.5319108,1.5268036,1.5195721,1.5123407,0.0703829,0.059726357,0.049057797,1.5361797,1.538324,1.5404683,1.5280701,1.5221051,1.5161402,1.5271295,1.520224,1.5133184,1.5362021,1.5383687,1.5403291,1.5346509,1.5352663,1.5358821,1.5303512,1.5266676,1.5229837
50,1.2158968,1.211851,1.2078053,1.2037593,1.2136735,1.2114503,1.209227,1.2069737,1.1980505,1.1891276,1.2150669,1.2142369,1.2134067,1.2085941,1.201291,1.193988,0.069484234,0.05719234,0.046717636,1.2175127,1.2191287,1.2207624,1.209813,1.2037287,1.197645,1.2088724,1.2018476,1.1948229,1.2179269,1.2199568,1.2219868,1.216616,1.217335,1.218054,1.212208,1.2085191,1.2048303
51,1.0665033,1.0624574,1.0584116,1.0545684,1.0642799,1.0620565,1.0598333,1.0575801,1.0486571,1.0397339,1.0656731,1.0648432,1.0640131,1.0592003,1.0518974,1.0445944,0.06945674,0.057169735,0.04669676,1.0681192,1.069735,1.0726347,1.0604192,1.0543351,1.0482513,1.0594786,1.0524541,1.0454546,1.0685332,1.0705632,1.0725932,1.0672224,1.0679414,1.0686604,1.0628145,1.0591255,1.0554367
52,0.9958903,0.9918445,0.98779863,0.98420817,0.993667,0.9914437,0.9892204,0.9869671,0.9780441,0.9691209,0.99506027,0.9942302,0.99340016,0.98858744,0.9812845,0.97398144,0.07081561,0.058286928,0.047728486,0.9975062,0.9991223,1.002152,0.9898063,0.9837223,0.977716,0.98886573,0.9818411,0.97497195,0.99792033,0.99995023,1.0019802,0.9966094,0.99732834,0.9980476,0.9922015,0.9885127,0.98482376
53,1.0128094,1.0087634,1.0047176,1.0006717,1.0105859,1.0083627,1.0061395,1.0038862,0.994963,0.9860399,1.0119792,1.0111492,1.0103191,1.0055064,0.9982034,0.99090046,0.071938306,0.059209958,0.0485809,1.0144253,1.0160413,1.0186541,1.0067253,1.0006412,0.9945572,1.0057846,0.9987601,0.9917355,1.0148393,1.0168692,1.0188993,1.0135283,1.0142474,1.0149665,1.0091203,1.0054315,1.0017427
54,1.1159462,1.1119004,1.1078547,1.1038088,1.113723,1.1114998,1.1092765,1.1070231,1.0981002,1.089177,1.1151162,1.1142862,1.1134562,1.1086435,1.1013405,1.0940377,0.07403023,0.060929835,0.050169215,1.1175624,1.1191782,1.120794,1.1098624,1.1037782,1.0976944,1.1089216,1.1018971,1.0948726,1.1179762,1.1200062,1.1220362,1.1166655,1.1173843,1.1181036,1.1122576,1.1085685,1.1048797
55,1.3505331,1.3464875,1.3424417,1.3383957,1.3483101,1.3460867,1.3438634,1.3416102,1.3326871,1.3237638,1.3497033,1.3488733,1.3480432,1.3432304,1.3359274,1.3286245,0.07628654,0.0650751,0.053567365,1.3521491,1.3537652,1.355381,1.3444494,1.3383653,1.3322812,1.3435088,1.3364842,1.3294595,1.3525633,1.3545934,1.356623,1.3512526,1.3519714,1.3526905,1.3468446,1.3431556,1.3394667
56,1.5788567,1.5748109,1.5700225,1.5651675,1.5766333,1.5744103,1.5721867,1.5699338,1.5610104,1.5520874,1.5780264,1.5767264,1.5752232,1.5715537,1.564251,1.5569478,0.07290529,0.06991929,0.05755002,1.5804517,1.5823259,1.5844954,1.5727727,1.5666887,1.5606047,1.5718323,1.5647516,1.5572606,1.5802164,1.5806997,1.5811833,1.5795757,1.5802947,1.5810139,1.5751678,1.571479,1.5677902
57,1.9431006,1.9418038,1.9405077,1.939211,1.940029,1.936958,1.9338864,1.9333923,1.9236838,1.9139756,1.9415593,1.9400178,1.9384764,1.9352361,1.9273716,1.9195071,0.06322488,0.07628654,0.06561359,1.9449973,1.9468936,1.9487906,1.9382387,1.9333767,1.9285147,1.9387437,1.9343863,1.9300292,1.9462343,1.9493678,1.9525017,1.9465867,1.9500724,1.9535583,1.9396883,1.936276,1.9328637
58,2.3365788,2.3352828,2.3339858,2.3327882,2.3335078,2.3304365,2.327365,2.3268712,2.3171625,2.307454,2.3350377,2.333496,2.3319547,2.3287148,2.3208504,2.312986,0.068645954,0.07628654,0.07404167,2.338476,2.3403726,2.3422692,2.3317173,2.3268552,2.3219934,2.332222,2.327865,2.3235078,2.3397129,2.3428464,2.3459804,2.3400655,2.343551,2.347037,2.333167,2.3297546,2.326342
59,2.337146,2.3358495,2.3345528,2.3335936,2.3340743,2.3310032,2.3279316,2.3274379,2.3177292,2.3080208,2.3356044,2.334063,2.3325217,2.3292816,2.3214169,2.3135529,0.06922286,0.07628654,0.07526925,2.3390427,2.3409395,2.342836,2.3322842,2.327422,2.3225603,2.3327887,2.3284318,2.3240745,2.3402796,2.343413,2.346547,2.340632,2.3441179,2.3476038,2.3337333,2.3303213,2.326909
60,2.1798925,2.1785958,2.1772993,2.176651,2.176821,2.17375,2.1706781,2.1701837,2.160476,2.1507676,2.1783512,2.1768095,2.1752682,2.172028,2.1641636,2.156299,0.060012765,0.07628654,0.07273974,2.181789,2.1836858,2.1855822,2.1750305,2.1701682,2.1653066,2.1755352,2.1711783,2.1668205,2.183026,2.1861596,2.1892934,2.1833782,2.1868644,2.1903503,2.17648,2.1730676,2.1696553
61,2.1430757,2.1417792,2.1404827,2.1401114,2.1400042,2.136933,2.1338613,2.1333673,2.1236594,2.1139507,2.1415343,2.139993,2.1384516,2.1352115,2.127347,2.1194823,0.06004773,0.07628654,0.072336935,2.1449726,2.1468687,2.1487656,2.1382139,2.1333523,2.1284897,2.1387184,2.1343615,2.1300044,2.1462095,2.149343,2.1524768,2.1465619,2.1500475,2.153534,2.1396637,2.1362512,2.1328387
62,2.0587463,2.0574498,2.0565062,2.0566607,2.055675,2.0526037,2.0495322,2.0490382,2.03933,2.0296216,2.0572052,2.0556633,2.0541222,2.050882,2.0430176,2.035153,0.061680228,0.07628654,0.070932716,2.060643,2.0625398,2.0644362,2.0538843,2.0490227,2.0441604,2.0543892,2.0500326,2.0456753,2.0618804,2.0650136,2.0681472,2.0622327,2.0657184,2.0692046,2.0553339,2.0519216,2.0485094
63,1.8731896,1.8718927,1.8716828,1.871837,1.8701178,1.8670466,1.8639752,1.863481,1.8537726,1.8440645,1.8716478,1.8701063,1.8685648,1.8653247,1.8574605,1.849596,0.06611311,0.07628654,0.068171635,1.875086,1.8769822,1.879263,1.8683271,1.8634654,1.8586036,1.8688322,1.8644751,1.8601178,1.8763229,1.879457,1.8825902,1.8766754,1.8801613,1.883647,1.869777,1.8663647,1.8629526
64,1.756485,1.7517811,1.7507577,1.750912,1.7539798,1.7514752,1.7489702,1.7485998,1.7407148,1.7328296,1.7555089,1.7545328,1.7535568,1.750167,1.743849,1.7375311,0.06931614,0.07628654,0.06564612,1.7596849,1.7628851,1.7662821,1.7513198,1.7461542,1.7409889,1.7494947,1.7437767,1.7394196,1.7576368,1.758789,1.7618921,1.7582661,1.7600476,1.7629489,1.7529272,1.7493695,1.7458119
65,1.8452182,1.8439218,1.8426253,1.842407,1.8421468,1.8390756,1.8365285,1.8361582,1.8282733,1.820388,1.8436768,1.8421353,1.8411151,1.8377253,1.8314077,1.8250896,0.066866726,0.07628654,0.06556017,1.8472434,1.8504435,1.8536437,1.8403565,1.8354944,1.8306324,1.8408612,1.8365041,1.8321468,1.848352,1.8514855,1.8546191,1.8487042,1.8521901,1.8556764,1.8418059,1.8383937,1.8349813
66,2.4194405,2.418144,2.4168475,2.4155512,2.416369,2.413298,2.4102263,2.409732,2.400024,2.3903155,2.4178991,2.4163575,2.4148166,2.411576,2.403712,2.395847,0.118077144,0.07628654,0.0736907,2.421337,2.423234,2.4251306,2.4145784,2.4097166,2.4048543,2.4150834,2.4107265,2.4063692,2.4225743,2.4257078,2.4288416,2.4229264,2.4264123,2.4298985,2.4160283,2.4126158,2.409204
67,2.6898646,2.688568,2.6872714,2.685975,2.6867933,2.683722,2.6806502,2.6801562,2.6704478,2.6607397,2.6883233,2.686782,2.6852403,2.6820002,2.674136,2.6662717,0.37696248,0.07628654,0.07628654,2.6917615,2.6936579,2.6955543,2.6850028,2.680141,2.675279,2.6855073,2.6811504,2.6767936,2.6929982,2.6961317,2.6992657,2.6933506,2.6968367,2.7003567,2.686452,2.68304,2.679628
68,2.801343,2.7999306,2.7985184,2.7971058,2.798445,2.795547,2.7926488,2.7911878,2.7810323,2.770877,2.7994964,2.7976503,2.7958038,2.7933,2.7852569,2.7772136,0.46484578,0.07628654,0.07628654,2.8019176,2.8024917,2.8030663,2.7961833,2.7910235,2.7858634,2.7966883,2.7920332,2.7873778,2.8041346,2.8069255,2.8097172,2.8050876,2.8088324,2.812577,2.7979178,2.7944932,2.791068
69,2.842988,2.8415759,2.8401632,2.8387516,2.8400903,2.8371923,2.8342943,2.8328323,2.8226774,2.8125222,2.8411417,2.8392956,2.837449,2.8349457,2.8269024,2.818859,0.49687785,0.07628654,0.07628654,2.8435628,2.844137,2.8447113,2.8378282,2.8326688,2.827509,2.8383331,2.8336782,2.8290234,2.84578,2.8485706,2.8513627,2.8467333,2.8504777,2.8542225,2.8395636,2.8361385,2.8327136
70,2.6380737,2.636661,2.6352491,2.6338367,2.6351757,2.632278,2.6293795,2.6279182,2.617763,2.6076076,2.6362276,2.634381,2.632535,2.6300306,2.6219876,2.6139445,0.33348668,0.07628654,0.07628654,2.6386483,2.6392229,2.6397972,2.632914,2.6277542,2.6225946,2.6334188,2.6287637,2.624109,2.6408653,2.6436565,2.6464484,2.6418185,2.6455634,2.6493082,2.6346488,2.6312237,2.627799
71,2.2957404,2.2943282,2.2929156,2.2915034,2.2928421,2.2899446,2.2870464,2.285585,2.2754297,2.2652743,2.2938943,2.2920475,2.2902014,2.2876973,2.279654,2.2716112,0.0686278,0.07628654,0.07123805,2.2963147,2.2968898,2.2974641,2.2905807,2.285421,2.280261,2.2910855,2.2864306,2.2817755,2.298532,2.3013234,2.3041146,2.2994852,2.30323,2.3069746,2.2923155,2.2888906,2.2854655
72,1.8872405,1.8823324,1.8774246,1.8725168,1.8850404,1.8827957,1.8804791,1.8785684,1.8698965,1.8612248,1.8857275,1.8842149,1.8827022,1.8806078,1.8739759,1.8673388,0.0666433,0.07628654,0.06532041,1.8881139,1.8888669,1.8895857,1.8815509,1.8758609,1.8701717,1.8797258,1.8722117,1.8646972,1.8877898,1.8883395,1.8888794,1.8894769,1.8917135,1.8939499,1.8836604,1.8800541,1.8763667
73,1.4869988,1.4829528,1.4789068,1.4752117,1.4847752,1.482552,1.4803288,1.4780754,1.4691523,1.460229,1.4861685,1.4853386,1.4845085,1.4796957,1.4723929,1.4650897,0.07628654,0.071682215,0.05899941,1.4886144,1.4902304,1.4918463,1.4809146,1.4748305,1.4687467,1.4799742,1.4729494,1.4659249,1.4890286,1.4910585,1.4930884,1.4877176,1.4884367,1.4891559,1.4833097,1.4796209,1.475932
74,1.1846488,1.1806028,1.1765571,1.1738048,1.1824254,1.1802021,1.1779788,1.1757257,1.1668023,1.1578795,1.1838187,1.1829886,1.1821587,1.177346,1.1700429,1.1627401,0.07628654,0.06731402,0.055408098,1.1862646,1.1878806,1.1894966,1.1785648,1.1724807,1.1663969,1.1776242,1.1705996,1.1635749,1.1866789,1.1887085,1.1907388,1.1853678,1.1860868,1.186806,1.18096,1.1772711,1.1735822
75,1.0037004,0.9996545,0.99672747,0.9944351,1.0014771,0.9992538,0.9970304,0.99477714,0.985854,0.976931,1.0028704,1.0020403,1.0012103,0.99639744,0.9890946,0.9817917,0.07628654,0.066593684,0.054815866,1.0053164,1.0069323,1.0088178,0.99761623,0.9915324,0.9854483,0.99667585,0.9896512,0.98262644,1.0057304,1.0077603,1.0097902,1.0044194,1.0051385,1.0058576,1.0000116,0.99632263,0.9926338
76,0.9116453,0.90923697,0.90694463,0.9046522,0.909422,0.90723336,0.90508515,0.9027223,0.8937991,0.88487595,0.9108153,0.90998524,0.90915525,0.90463704,0.8977447,0.8908524,0.07628654,0.06645603,0.05470269,0.9140312,0.91653293,0.9190348,0.90561837,0.8997074,0.8937964,0.9046208,0.8975962,0.89057153,0.9136753,0.9157955,0.9179285,0.9123644,0.91308355,0.91380256,0.9079565,0.9042676,0.9005787
77,0.9322681,0.92997575,0.9276834,0.9253909,0.93012017,0.92797214,0.925824,0.92310673,0.91394514,0.90478355,0.9314257,0.93058306,0.9297405,0.9253759,0.91848356,0.91159135,0.07628654,0.066633545,0.059060507,0.93477005,0.93727195,0.9397738,0.9263573,0.9204462,0.9145352,0.9252078,0.9181473,0.9110871,0.93440133,0.93653435,0.9386674,0.9326742,0.93308014,0.9334861,0.92852163,0.9247749,0.9210283
78,0.9916331,0.9893408,0.9870483,0.98475605,0.98948514,0.98733705,0.9851891,0.98247164,0.9733101,0.9641486,0.9907906,0.989948,0.98910546,0.9847408,0.97784865,0.97095627,0.07628654,0.06734664,0.06286409,0.99413496,0.99663687,0.9991388,0.98572224,0.97981125,0.97390026,0.9845728,0.9775124,0.970452,0.99376625,0.9958994,0.99803233,0.99203926,0.9924451,0.9928513,0.9878867,0.98414,0.98039335
79,1.1128937,1.1106013,1.1083089,1.1060165,1.1107455,1.1085976,1.1064496,1.1037321,1.0945705,1.085409,1.112051,1.1112084,1.1103659,1.1060014,1.0991092,1.0922167,0.07628654,0.0685053,0.06454463,1.1153955,1.1178973,1.1203991,1.1069826,1.1010718,1.0951607,1.1058334,1.098773,1.0917125,1.1150267,1.11716,1.1192927,1.1132997,1.1137056,1.1141117,1.1091471,1.1054004,1.1016538
80,1.2183269,1.2160345,1.2137421,1.2114497,1.2161788,1.214031,1.2118828,1.2091655,1.2000039,1.1908424,1.2174844,1.2166418,1.2157992,1.2114347,1.2045425,1.1976501,0.07628654,0.06901906,0.06335564,1.2208289,1.2233306,1.2258325,1.212416,1.2065051,1.200594,1.2112666,1.2042062,1.1971458,1.22046,1.2225931,1.2247261,1.2187331,1.219139,1.2195449,1.2145804,1.2108337,1.2070872
81,1.4919082,1.4899601,1.4880121,1.4860638,1.4895867,1.4874387,1.4852905,1.4827172,1.4737941,1.4648709,1.4911276,1.4903468,1.4895662,1.4848424,1.4779502,1.4710579,0.07628654,0.07628654,0.06803746,1.4942366,1.4967384,1.4992403,1.4861013,1.4802945,1.4744878,1.4850029,1.4780976,1.4712051,1.4938678,1.496001,1.4981338,1.4923598,1.4930786,1.4937977,1.4879881,1.4842626,1.4805739
82,1.8263817,1.8239688,1.8240072,1.8240457,1.8241814,1.8219819,1.8197819,1.8177097,1.8090377,1.800366,1.8248688,1.8233562,1.8218436,1.8199044,1.8136983,1.807492,0.06903971,0.07628654,0.07683802,1.8279033,1.8296958,1.8314885,1.8206921,1.8150908,1.8095809,1.8194913,1.8148361,1.810181,1.8269376,1.8297287,1.8325601,1.828618,1.8316356,1.8353802,1.8228017,1.8192216,1.8156419
83,1.897322,1.8973607,1.8973992,1.8974378,1.8944858,1.8916506,1.8888148,1.8869692,1.8770992,1.8681799,1.895465,1.8936085,1.8917518,1.8896188,1.8825248,1.8763186,0.06783846,0.07628654,0.08090626,1.8986295,1.8999369,1.9012444,1.892305,1.8872885,1.8822721,1.8926376,1.8879528,1.8832682,1.9001987,1.9030753,1.9059519,1.9008076,1.9042932,1.907779,1.8938493,1.8903763,1.8869036
84,1.8010398,1.7979513,1.7948625,1.7925899,1.7989182,1.7967968,1.7946748,1.7921207,1.7832019,1.7742825,1.7995145,1.7979887,1.7964631,1.794834,1.7886276,1.7824214,0.07103783,0.079113536,0.08044103,1.8028326,1.8046252,1.808314,1.79553,1.7900201,1.7845104,1.7934886,1.785937,1.7784203,1.8016967,1.8023531,1.8030099,1.8029518,1.8048638,1.8067753,1.7974002,1.7937604,1.7901205
85,1.8287177,1.8258328,1.8250663,1.8252208,1.8262907,1.8238639,1.8214374,1.8205851,1.8124529,1.8043205,1.8277286,1.8267394,1.8257506,1.8228258,1.8169338,1.811042,0.07009628,0.07930438,0.08008715,1.8328369,1.8369561,1.8410754,1.8237318,1.818746,1.8137602,1.8216904,1.8159841,1.8115975,1.8299764,1.8312355,1.8344145,1.8301741,1.8316308,1.8344386,1.8251001,1.8214825,1.817865
86,1.821973,1.8190881,1.8192112,1.8193654,1.819546,1.8171194,1.8146925,1.8138406,1.8057083,1.797576,1.8209839,1.8199948,1.819006,1.8160812,1.8101891,1.8042972,0.06969401,0.076733544,0.07895782,1.8260922,1.8302113,1.8343307,1.8169872,1.8120012,1.8070155,1.8149455,1.810129,1.8057424,1.823232,1.8253404,1.8285592,1.8234295,1.8253564,1.8285834,1.8183554,1.8147378,1.8111202
87,1.6362662,1.6333812,1.6304966,1.6276115,1.6338395,1.6314124,1.6289855,1.6281337,1.6200014,1.611869,1.6352772,1.6342882,1.6332991,1.6303743,1.6244824,1.6185905,0.07384418,0.07628654,0.07372242,1.6403853,1.6445044,1.6486237,1.6312803,1.6262946,1.6213088,1.629239,1.6222116,1.6151843,1.637525,1.6387839,1.6400429,1.6377226,1.6391792,1.6406358,1.6326486,1.629031,1.6254135
88,1.521629,1.5187441,1.5158594,1.5129743,1.5192021,1.5167754,1.5143486,1.5134964,1.5052638,1.495917,1.52064,1.5196508,1.5186619,1.5157372,1.5094731,1.5022312,0.07599764,0.07628654,0.067974,1.5257484,1.5279979,1.5303826,1.5166432,1.5116574,1.5066717,1.5146015,1.5075742,1.5005469,1.522888,1.5241467,1.5254056,1.5230854,1.5241292,1.5242153,1.5180116,1.5143939,1.5106249
89,1.6126846,1.6095992,1.6067146,1.6038299,1.6101794,1.607675,1.6052037,1.6047996,1.5969144,1.5890294,1.6117085,1.6107326,1.6097566,1.6065924,1.6007005,1.5948088,0.07332967,0.07628654,0.06692006,1.6166035,1.6207229,1.624842,1.607519,1.6025126,1.597527,1.6056944,1.5987042,1.5917141,1.6138365,1.6150019,1.616261,1.6144658,1.616247,1.6180284,1.6091268,1.6055692,1.6020116
90,2.141046,2.139634,2.1393502,2.1393883,2.138148,2.1352503,2.1323524,2.130891,2.1207354,2.1105802,2.1392,2.1373534,2.135507,2.1330032,2.12496,2.1169171,0.06104499,0.07628654,0.0794506,2.1416209,2.1421952,2.144081,2.1358864,2.1307266,2.1255665,2.1363914,2.1317363,2.1270812,2.1438377,2.1466289,2.1494203,2.1447906,2.1485355,2.1522803,2.1376214,2.1341965,2.1307712
91,2.447207,2.4464135,2.446452,2.4464908,2.4443088,2.441411,2.4385128,2.4370513,2.426896,2.4167407,2.4453604,2.443514,2.4416678,2.439164,2.4311209,2.423265,0.14513487,0.07628654,0.081718445,2.4477816,2.4489903,2.4502978,2.442047,2.436887,2.4317274,2.4425519,2.4378967,2.4332418,2.4499984,2.4527895,2.4555807,2.4509516,2.4546962,2.458441,2.4437819,2.4403567,2.4369316
92,2.6132538,2.6133077,2.6122417,2.611175,2.6096005,2.6048267,2.6000533,2.6016536,2.5889335,2.5762136,2.6098986,2.6054225,2.600947,2.605518,2.5977821,2.5900464,0.29406914,0.08060152,0.08284507,2.610852,2.6073303,2.60391,2.6062326,2.5980926,2.589951,2.6084394,2.6025047,2.5965695,2.6163583,2.6183422,2.6203263,2.6157556,2.617198,2.6187198,2.6083162,2.6022587,2.596201
93,2.6915712,2.690505,2.6894388,2.6883726,2.6867974,2.6820235,2.67725,2.6788507,2.666131,2.653411,2.6870956,2.68262,2.6781442,2.68408,2.6765885,2.6690972,0.37835324,0.08135493,0.08368708,2.6880493,2.6845272,2.6822832,2.6834302,2.6752894,2.6671484,2.6856365,2.6797016,2.6737669,2.6935554,2.6955392,2.6975236,2.6929832,2.6943948,2.6958072,2.6855133,2.6794558,2.673398
94,2.5599513,2.558885,2.5578191,2.556753,2.555178,2.550404,2.545631,2.5472312,2.534511,2.5217907,2.5554762,2.5510006,2.5465245,2.55246,2.5449688,2.5374773,0.2454274,0.08141742,0.08384697,2.5564294,2.5529075,2.549896,2.5518103,2.54367,2.5355287,2.554017,2.548082,2.5421472,2.561936,2.5639195,2.565904,2.5613637,2.5627754,2.5641873,2.5538936,2.547836,2.541778
95,2.2315023,2.2318387,2.232175,2.2325115,2.2288778,2.2262535,2.2215075,2.2209947,2.2103882,2.1976676,2.2298276,2.2268772,2.2224016,2.2237666,2.2160306,2.2082949,0.067186736,0.081513785,0.084093556,2.2323065,2.2287848,2.2252629,2.226231,2.2195466,2.2114055,2.2269566,2.222411,2.217865,2.234704,2.237905,2.241107,2.2340043,2.2365055,2.239007,2.2275243,2.223546,2.2176552
96,1.7739406,1.7717441,1.7695478,1.7673515,1.7723153,1.7694302,1.7665447,1.7645578,1.755175,1.7457924,1.7729605,1.7719809,1.7710009,1.7676368,1.7605659,1.7532485,0.07361301,0.08159771,0.0798715,1.7758046,1.7776688,1.7794582,1.767668,1.7613958,1.7551233,1.7668047,1.7596691,1.7525333,1.7755703,1.7772,1.7788297,1.7729045,1.774387,1.7756288,1.7687864,1.7636328,1.759644
97,1.3832873,1.380995,1.3787024,1.3764101,1.3811392,1.3789912,1.3768432,1.3741258,1.3649644,1.3558028,1.3824447,1.381602,1.3807595,1.3763949,1.3695027,1.3626103,0.07628654,0.08160996,0.07672181,1.3857893,1.3882909,1.3907927,1.3773763,1.3714653,1.3655543,1.3762269,1.3691665,1.3621063,1.3854202,1.3875533,1.3896865,1.3836933,1.3840992,1.3845052,1.3795407,1.375794,1.3720474
98,1.1332656,1.1309732,1.1286807,1.1263883,1.1311175,1.1289697,1.1268215,1.124104,1.1149426,1.105781,1.132423,1.1315804,1.1307379,1.1263733,1.1194811,1.1125888,0.07628654,0.079740815,0.0744788,1.1357673,1.1382693,1.140771,1.1273545,1.1214437,1.1155326,1.1262052,1.1191448,1.1120843,1.1353986,1.1375318,1.1396646,1.1336716,1.1340775,1.1344836,1.129519,1.1257724,1.1220258
99,1.0016379,0.9993456,0.9970531,0.9947607,0.99948984,0.9973418,0.99519384,0.99247634,0.9833148,0.97415334,1.0007952,0.99995273,0.99911016,0.9947456,0.9878534,0.980961,0.07628654,0.079003185,0.07371225,1.0041397,1.0066416,1.0091435,0.99572694,0.98981595,0.98390496,0.9945775,0.9875172,0.98045677,1.003771,1.0059041,1.008037,1.0020438,1.0024499,1.002856,0.99789125,0.9941447,0.99039805
100,0.9532059,0.95091337,0.94862103,0.94632864,0.95105773,0.94890976,0.94676167,0.9440443,0.93488276,0.9257212,0.95236325,0.9515206,0.950678,0.94631356,0.9394213,0.932529,0.07785357,0.07929387,0.07439082,0.9557076,0.95820946,0.9607113,0.9472949,0.9413838,0.9354728,0.94614536,0.939085,0.93202466,0.95533884,0.9574719,0.9596049,0.9536118,0.9540179,0.9544237,0.9494592,0.9457126,0.941966
101,1.0170693,1.0148032,1.012548,1.0102926,1.0149368,1.0128151,1.0106933,1.0079077,0.99874616,0.9895846,1.0162386,1.0154186,1.0145988,1.010177,1.0032847,0.9963923,0.07917029,0.080343336,0.07527787,1.0195711,1.0220729,1.0245748,1.0111583,1.0052474,0.9993363,1.0100154,1.0029724,0.9959292,1.0192319,1.0214057,1.0235791,1.0174754,1.0178813,1.0182872,1.0133226,1.009576,1.0058293
102,1.2631865,1.2609314,1.258676,1.2564207,1.2610649,1.2589431,1.2568216,1.2540058,1.244825,1.2356442,1.2623667,1.2615467,1.2607269,1.2562903,1.2493939,1.2424974,0.07992549,0.082510285,0.07777813,1.2656914,1.2681962,1.2707009,1.257244,1.2513012,1.2453585,1.2561435,1.2491004,1.2420572,1.2653602,1.2675337,1.2697072,1.26347,1.2637534,1.2640368,1.2593769,1.2555674,1.2517577
103,1.715415,1.7132181,1.7110215,1.7088248,1.7120918,1.7087688,1.7054454,1.7054195,1.6954242,1.6854287,1.7140864,1.7127578,1.7114292,1.7081476,1.7008799,1.6936125,0.08066394,0.082889006,0.08371754,1.7159213,1.716427,1.7169331,1.7089916,1.7025685,1.6961454,1.7082438,1.7010728,1.6939017,1.7169087,1.7184024,1.7198962,1.7152599,1.7151052,1.71495,1.7104794,1.7055434,1.7006077
104,2.1590571,2.1547928,2.1505287,2.146264,2.1543999,2.1497424,2.1450844,2.1464117,2.1337662,2.1211207,2.153947,2.148837,2.1437273,2.1531143,2.147171,2.1412277,0.080460735,0.082100205,0.07461014,2.1537654,2.1484728,2.143181,2.1485536,2.1380494,2.1275456,2.1498737,2.1406903,2.1315064,2.1588922,2.1587265,2.158561,2.1564145,2.1537719,2.151129,2.1508372,2.1426167,2.1343968
105,2.5441651,2.543099,2.5420327,2.5409663,2.5393915,2.534618,2.529844,2.531445,2.518725,2.5060046,2.5396893,2.5352137,2.5307384,2.536674,2.5291827,2.5216913,0.28322893,0.06324955,0.047339484,2.5406432,2.5371213,2.5335994,2.536024,2.527883,2.5197425,2.5382304,2.5322957,2.526361,2.546149,2.5481336,2.5501173,2.5455768,2.546989,2.5484014,2.5381074,2.5320497,2.525992
106,2.8011467,2.8000808,2.7990143,2.7979484,2.7963731,2.7915995,2.786826,2.7884269,2.77576,2.7634869,2.7966712,2.7921956,2.7877939,2.7936559,2.7861643,2.778673,0.49092597,0.05486024,0.045071907,2.7981057,2.7959065,2.7937067,2.7930064,2.7848654,2.7767763,2.7952123,2.7892773,2.7833953,2.8031309,2.8051152,2.8072848,2.8025587,2.8039713,2.8053827,2.7950888,2.7890315,2.7829735
107,2.7256036,2.7246528,2.7237022,2.722752,2.720656,2.715709,2.710762,2.71333,2.7010567,2.6887836,2.7214324,2.7172618,2.7130914,2.7182903,2.7109776,2.7036648,0.43061817,0.054341093,0.04455383,2.723403,2.7212036,2.719004,2.7177603,2.7099168,2.702074,2.7199662,2.7143295,2.708588,2.7279296,2.7302558,2.7325819,2.7267563,2.7279096,2.7290626,2.7195582,2.7135131,2.707468
108,2.5473347,2.5463843,2.5454342,2.5444837,2.5423875,2.5374408,2.5324936,2.5350616,2.5227885,2.5105155,2.543164,2.5389934,2.5348227,2.540022,2.5327094,2.5253963,0.26169485,0.056978233,0.044947766,2.545135,2.5429354,2.5407352,2.5394914,2.5316484,2.5238056,2.541698,2.536061,2.5304244,2.5496612,2.5519876,2.5543141,2.548488,2.5496414,2.5507946,2.5412896,2.535245,2.5291994
