LoadLevel,CCGT_1,CCGT_2,CCGT_3,SolarPV_1,WindFarm_1
07-04 11:00:00+02:00,0.0,-0.012247221033325012,0.0122472210333287,0.0,0.0
07-04 12:00:00+02:00,0.0,-0.014568858899982301,0.0145688588999954,0.0,0.0
07-04 13:00:00+02:00,0.0,-0.015854529016652602,0.0158545290166621,0.0,0.0
07-04 14:00:00+02:00,0.0,-0.01838156539999289,0.0183815653999954,0.0,0.0
07-04 15:00:00+02:00,0.0,-0.0205177975766396,0.0205177975766621,0.0,0.0
07-04 16:00:00+02:00,0.0,-0.023451595376629997,0.0234515953766621,0.0,0.0
07-04 17:00:00+02:00,0.0,-0.025647175643299686,0.0256471756433287,0.0,0.0
07-04 18:00:00+02:00,0.0,-0.028154220703343197,0.0281542207033287,0.0,0.0
07-04 19:00:00+02:00,0.0,-0.030716060736630607,0.0307160607366621,0.0,0.0
07-04 20:00:00+02:00,0.0,-0.032357509486614006,0.0323575094866621,0.0,0.0
07-04 21:00:00+02:00,0.0,-0.02698500148662411,0.0269850014866621,0.0,0.0
07-04 22:00:00+02:00,0.0,-0.018519240106650597,0.0185192401066621,0.0,0.0
07-04 23:00:00+02:00,0.0,-0.0111858229166579,0.0111858229166621,0.0,0.0
07-05 00:00:00+02:00,0.0,-0.0047538407066193,0.0047538407066621,0.0,0.0
07-05 01:00:00+02:00,0.0,-0.0011854720999807111,0.0011854720999954,0.0,0.0
07-05 02:00:00+02:00,0.0,2.7505775435088253e-14,0.0,0.0,0.0
07-05 03:00:00+02:00,0.0,1.5903944827755367e-14,0.0,0.0,0.0
07-05 04:00:00+02:00,0.0,1.8596235662471372e-14,0.0,0.0,0.0
07-05 05:00:00+02:00,0.0,-0.0015356674366140965,0.0015356674366621,0.0,0.0
07-05 06:00:00+02:00,0.0,-0.007042982673354098,0.0070429826733287,0.0,0.0
07-05 07:00:00+02:00,0.0,-0.00974674381666532,0.0097467438166621,0.0,0.0
07-05 08:00:00+02:00,0.0,-0.009992773016646611,0.0099927730166621,0.0,0.0
07-05 09:00:00+02:00,0.0,-0.011255484729990411,0.0112554847299954,0.0,0.0
07-05 10:00:00+02:00,0.0,-0.012417137073312018,0.0124171370733288,0.0,0.0
07-05 11:00:00+02:00,0.0,-0.013754618256695106,0.0137546182566621,0.0,0.0
07-05 12:00:00+02:00,0.0,-0.014949375940008697,0.0149493759399954,0.0,0.0
07-05 13:00:00+02:00,0.0,-0.01762812732331981,0.0176281273233288,0.0,0.0
07-05 14:00:00+02:00,0.0,-0.0208366900399507,0.0208366900399954,0.0,0.0
07-05 15:00:00+02:00,0.0,-0.024281675793316804,0.0242816757933287,0.0,0.0
07-05 16:00:00+02:00,0.0,-0.027114497746653393,0.0271144977466621,0.0,0.0
07-05 17:00:00+02:00,0.0,-0.029193554396658217,0.0291935543966621,0.0,0.0
07-05 18:00:00+02:00,0.0,-0.031943395216683906,0.0319433952166621,0.0,0.0
07-05 19:00:00+02:00,0.0,-0.036197902483337985,0.0361979024833288,0.0,0.0
07-05 20:00:00+02:00,0.0,-0.034079391349967875,0.0340793913499954,0.0,0.0
07-05 21:00:00+02:00,0.0,-0.026735811416620403,0.0267358114166621,0.0,0.0
07-05 22:00:00+02:00,0.0,-0.017786750566695486,0.0177867505666621,0.0,0.0
07-05 23:00:00+02:00,0.0,-0.012035274126656087,0.0120352741266621,0.0,0.0
07-06 00:00:00+02:00,0.0,-0.0075883777666437,0.0075883777666621,0.0,0.0
07-06 01:00:00+02:00,0.0,-0.004654292973344187,0.0046542929733287,0.0,0.0
07-06 02:00:00+02:00,0.0,-0.003109109616655892,0.0031091096166621,0.0,0.0
07-06 03:00:00+02:00,0.0,-0.002951841929999116,0.0029518419299954,0.0,0.0
07-06 04:00:00+02:00,0.0,-0.004181626946668016,0.0041816269466621,0.0,0.0
07-06 05:00:00+02:00,0.0,-0.0059705567166805085,0.0059705567166621,0.0,0.0
07-06 06:00:00+02:00,0.0,-0.008082987999989882,0.0080829879999954,0.0,0.0
07-06 07:00:00+02:00,0.0,-0.008048549796632304,0.0080485497966621,0.0,0.0
07-06 08:00:00+02:00,0.0,-0.00498498715000939,0.0049849871499954,0.0,0.0
07-06 09:00:00+02:00,0.0,-0.0018089023233014978,0.0018089023233287,0.0,0.0
07-06 10:00:00+02:00,0.0,1.5210055437364645e-14,0.0,0.0,0.0
07-06 11:00:00+02:00,0.0,2.8199664825478976e-14,0.0,0.0,0.0
07-06 12:00:00+02:00,0.0,1.4682699500667695e-14,0.0,0.0,0.0
07-06 13:00:00+02:00,0.0,7.521760991835436e-15,0.0,0.0,0.0
07-06 14:00:00+02:00,0.0,-2.1593837828959295e-14,0.0,0.0,0.0
07-06 15:00:00+02:00,0.0,-0.0030167242133271044,0.0030167242133287,0.0,0.0
07-06 16:00:00+02:00,0.0,-0.0069062993332960065,0.0069062993333287,0.0,0.0
07-06 17:00:00+02:00,0.0,-0.012517040733339008,0.0125170407333287,0.0,0.0
07-06 18:00:00+02:00,0.0,-0.018278639796656893,0.0182786397966621,0.0,0.0
07-06 19:00:00+02:00,0.0,-0.02737892374000858,0.0273789237399954,0.0,0.0
07-06 20:00:00+02:00,0.0,-0.0290444889733108,0.0290444889733287,0.0,0.0
07-06 21:00:00+02:00,0.0,-0.0242439734633349,0.0242439734633287,0.0,0.0
07-06 22:00:00+02:00,0.0,-0.015593334983317303,0.0155933349833287,0.0,0.0
07-06 23:00:00+02:00,0.0,-0.009376097453351079,0.0093760974533287,0.0,0.0
07-07 00:00:00+02:00,0.0,-0.005612906716667504,0.0056129067166621,0.0,0.0
07-07 01:00:00+02:00,0.0,-0.004404030499990802,0.0044040304999954,0.0,0.0
07-07 02:00:00+02:00,0.0,-0.003749080083302603,0.0037490800833287,0.0,0.0
07-07 03:00:00+02:00,0.0,-0.003828806446625116,0.0038288064466621,0.0,0.0
07-07 04:00:00+02:00,0.0,-0.004650620343336992,0.0046506203433287,0.0,0.0
07-07 05:00:00+02:00,0.0,-0.007505722869968479,0.0075057228699954,0.0,0.0
07-07 06:00:00+02:00,0.0,-0.00979156331994499,0.0097915633199954,0.0,0.0
07-07 07:00:00+02:00,0.0,-0.008230031183318304,0.0082300311833287,0.0,0.0
07-07 08:00:00+02:00,0.0,-0.006969974443257199,0.0069699744433287,0.0,0.0
07-07 09:00:00+02:00,0.0,-0.006312058329993708,0.0063120583299954,0.0,0.0
07-07 10:00:00+02:00,0.0,-0.0055077750266309955,0.0055077750266621,0.0,0.0
07-07 11:00:00+02:00,0.0,-0.00670590631997911,0.0067059063199954,0.0,0.0
07-07 12:00:00+02:00,0.0,-0.009726556786692403,0.0097265567866621,0.0,0.0
07-07 13:00:00+02:00,0.0,-0.012875613066679115,0.0128756130666621,0.0,0.0
07-07 14:00:00+02:00,0.0,-0.015237909493364898,0.0152379094933288,0.0,0.0
07-07 15:00:00+02:00,0.0,-0.018554697626637418,0.0185546976266621,0.0,0.0
07-07 16:00:00+02:00,0.0,-0.0212982507499824,0.0212982507499954,0.0,0.0
07-07 17:00:00+02:00,0.0,-0.0226971052266271,0.0226971052266621,0.0,0.0
07-07 18:00:00+02:00,0.0,-0.02682681389665259,0.0268268138966621,0.0,0.0
07-07 19:00:00+02:00,0.0,-0.0330884416633519,0.0330884416633287,0.0,0.0
07-07 20:00:00+02:00,0.0,-0.034661542216668506,0.0346615422166621,0.0,0.0
07-07 21:00:00+02:00,0.0,-0.026771435653310915,0.0267714356533287,0.0,0.0
07-07 22:00:00+02:00,0.0,-0.018902167416674998,0.0189021674166621,0.0,0.0
07-07 23:00:00+02:00,0.0,-0.012966209436604315,0.0129662094366621,0.0,0.0
07-08 00:00:00+02:00,0.0,-0.0075182130532968905,0.0075182130533287,0.0,0.0
07-08 01:00:00+02:00,0.0,-0.003725044786609788,0.0037250447866621,0.0,0.0
07-08 02:00:00+02:00,0.0,-0.0011367522033648991,0.0011367522033287,0.0,0.0
07-08 03:00:00+02:00,0.0,3.519406988061746e-14,0.0,0.0,0.0
07-08 04:00:00+02:00,0.0,2.1413426587457707e-14,0.0,0.0,0.0
07-08 05:00:00+02:00,0.0,-2.481348460037225e-14,0.0,0.0,0.0
07-08 06:00:00+02:00,0.0,-0.0009700480366431063,0.0009700480366621,0.0,0.0
07-08 07:00:00+02:00,0.0,-0.0004441318366570912,0.0004441318366621,0.0,0.0
07-08 08:00:00+02:00,0.0,1.2378986724570495e-14,0.0,0.0,0.0
07-08 09:00:00+02:00,0.0,2.350897254643769e-14,0.0,0.0,0.0
07-08 10:00:00+02:00,0.0,3.35009797680641e-14,0.0,0.0,0.0
07-08 11:00:00+02:00,0.0,-2.681188604469753e-14,0.0,0.0,0.0
07-08 12:00:00+02:00,0.0,-0.0005152828832953038,0.0005152828833287,0.0,0.0
07-08 13:00:00+02:00,0.0,-0.0028454353499789975,0.0028454353499954,0.0,0.0
07-08 14:00:00+02:00,0.0,-0.0062625128499269045,0.0062625128499954,0.0,0.0
07-08 15:00:00+02:00,0.0,-0.010442502966678785,0.0104425029666621,0.0,0.0
07-08 16:00:00+02:00,0.0,-0.012921190800012916,0.0129211907999954,0.0,0.0
07-08 17:00:00+02:00,0.0,-0.014296743656634497,0.0142967436566621,0.0,0.0
07-08 18:00:00+02:00,0.0,-0.016620845273364798,0.0166208452733288,0.0,0.0
07-08 19:00:00+02:00,0.0,-0.022224359723301085,0.0222243597233287,0.0,0.0
07-08 20:00:00+02:00,0.0,-0.024829065006640894,0.0248290650066621,0.0,0.0
07-08 21:00:00+02:00,0.0,-0.018985265116690297,0.0189852651166621,0.0,0.0
07-08 22:00:00+02:00,0.0,-0.011676837183272198,0.0116768371833287,0.0,0.0
07-08 23:00:00+02:00,0.0,-0.0052728236200108025,0.0052728236199954,0.0,0.0
07-09 00:00:00+02:00,0.0,-0.0010175569433164972,0.0010175569433287,0.0,0.0
07-09 01:00:00+02:00,0.0,-6.938893903907228e-16,0.0,0.0,0.0
07-09 02:00:00+02:00,0.0,-4.3021142204224816e-15,0.0,0.0,0.0
07-09 03:00:00+02:00,0.0,3.659572644920672e-14,0.0,0.0,0.0
07-09 04:00:00+02:00,0.0,2.0997092953223273e-14,0.0,0.0,0.0
07-09 05:00:00+02:00,0.0,2.8796409701215e-14,0.0,0.0,0.0
07-09 06:00:00+02:00,0.0,-5.967448757360216e-16,0.0,0.0,0.0
07-09 07:00:00+02:00,0.0,1.9997892231060632e-14,0.0,0.0,0.0
07-09 08:00:00+02:00,0.0,-3.5901837058816e-14,0.0,0.0,0.0
07-09 09:00:00+02:00,0.0,4.07035516403198e-14,0.0,0.0,0.0
07-09 10:00:00+02:00,0.0,1.7819079545233762e-14,0.0,0.0,0.0
07-09 11:00:00+02:00,0.0,5.10702591327572e-15,0.0,0.0,0.0
07-09 12:00:00+02:00,0.0,-2.3869795029440866e-15,0.0,0.0,0.0
07-09 13:00:00+02:00,0.0,2.7200464103316335e-14,0.0,0.0,0.0
07-09 14:00:00+02:00,0.0,8.604228440844963e-15,0.0,0.0,0.0
07-09 15:00:00+02:00,0.0,4.191091917959966e-15,0.0,0.0,0.0
07-09 16:00:00+02:00,0.0,-0.0018655521799798014,0.0018655521799954,0.0,0.0
07-09 17:00:00+02:00,0.0,-0.008005814896689306,0.0080058148966621,0.0,0.0
07-09 18:00:00+02:00,0.0,-0.01356306214998379,0.0135630621499954,0.0,0.0
07-09 19:00:00+02:00,0.0,-0.02339431540334841,0.0233943154033288,0.0,0.0
07-09 20:00:00+02:00,0.0,-0.02617372575332849,0.0261737257533287,0.0,0.0
07-09 21:00:00+02:00,0.0,-0.020208232883346805,0.0202082328833287,0.0,0.0
07-09 22:00:00+02:00,0.0,-0.012418459856655822,0.0124184598566621,0.0,0.0
07-09 23:00:00+02:00,0.0,-0.007051985686647111,0.0070519856866621,0.0,0.0
07-10 00:00:00+02:00,0.0,-0.0033885683233405017,0.0033885683233287,0.0,0.0
07-10 01:00:00+02:00,0.0,-0.0011670905633232864,0.0011670905633287,0.0,0.0
07-10 02:00:00+02:00,0.0,-0.0007590513233365903,0.0007590513233287,0.0,0.0
07-10 03:00:00+02:00,0.0,-0.0009427616666310978,0.0009427616666621,0.0,0.0
07-10 04:00:00+02:00,0.0,-0.0019189623932855115,0.0019189623933287,0.0,0.0
07-10 05:00:00+02:00,0.0,-0.005717125379995608,0.0057171253799954,0.0,0.0
07-10 06:00:00+02:00,0.0,-0.008338662156698373,0.0083386621566621,0.0,0.0
07-10 07:00:00+02:00,0.0,-0.006460120856646989,0.0064601208566621,0.0,0.0
07-10 08:00:00+02:00,0.0,-0.0032367225966651036,0.0032367225966621,0.0,0.0
07-10 09:00:00+02:00,0.0,-0.001963829406655404,0.0019638294066621,0.0,0.0
07-10 10:00:00+02:00,0.0,-0.00021269937663920269,0.0002126993766621,0.0,0.0
07-10 11:00:00+02:00,0.0,2.1899149160731213e-14,0.0,0.0,0.0
07-10 12:00:00+02:00,0.0,-2.4702462297909733e-14,0.0,0.0,0.0
07-10 13:00:00+02:00,0.0,-0.0024375114032638145,0.0024375114033288,0.0,0.0
07-10 14:00:00+02:00,0.0,-0.0068668713533262815,0.0068668713533287,0.0,0.0
07-10 15:00:00+02:00,0.0,-0.010706084076644307,0.0107060840766621,0.0,0.0
07-10 16:00:00+02:00,0.0,-0.0127586993999875,0.0127586993999954,0.0,0.0
07-10 17:00:00+02:00,0.0,-0.0157660434166548,0.0157660434166621,0.0,0.0
07-10 18:00:00+02:00,0.0,-0.021612138273344877,0.0216121382733287,0.0,0.0
07-10 19:00:00+02:00,0.0,-0.029664297039985188,0.0296642970399954,0.0,0.0
07-10 20:00:00+02:00,0.0,-0.031031026306666598,0.0310310263066621,0.0,0.0
07-10 21:00:00+02:00,0.0,-0.02399359802329712,0.0239935980233287,0.0,0.0
07-10 22:00:00+02:00,0.0,-0.01523001687998729,0.0152300168799954,0.0,0.0
07-10 23:00:00+02:00,0.0,-0.009087615013303602,0.0090876150133287,0.0,0.0
07-11 00:00:00+02:00,0.0,-0.004912507133328081,0.0049125071333287,0.0,0.0
07-11 01:00:00+02:00,0.0,-0.002169001613283511,0.0021690016133287,0.0,0.0
07-11 02:00:00+02:00,0.0,-0.0011440106399747962,0.0011440106399954,0.0,0.0
07-11 03:00:00+02:00,0.0,-0.002146233633318506,0.0021462336333287,0.0,0.0
07-11 04:00:00+02:00,0.0,-0.004205791050004293,0.0042057910499954,0.0,0.0
07-11 05:00:00+02:00,0.0,-0.008115755840026107,0.0081157558399954,0.0,0.0
07-11 06:00:00+02:00,0.0,-0.011400285416662798,0.0114002854166621,0.0,0.0
07-11 07:00:00+02:00,0.0,-0.009295890593310013,0.0092958905933287,0.0,0.0
07-11 08:00:00+02:00,0.0,-0.003345154846600501,0.0033451548466621,0.0,0.0
07-11 09:00:00+02:00,0.0,-6.42541099888927e-05,6.425410999547077e-05,0.0,0.0
07-11 10:00:00+02:00,0.0,1.3100631690576847e-14,0.0,0.0,0.0
07-11 11:00:00+02:00,0.0,-1.8707257964933888e-14,0.0,0.0,0.0
07-11 12:00:00+02:00,0.0,-2.7200464103316335e-14,0.0,0.0,0.0
07-11 13:00:00+02:00,0.0,-3.469446951953614e-14,0.0,0.0,0.0
07-11 14:00:00+02:00,0.0,1.7208456881689926e-14,0.0,0.0,0.0
07-11 15:00:00+02:00,0.0,-0.002988980163341981,0.0029889801633287,0.0,0.0
07-11 16:00:00+02:00,0.0,-0.004665425119994987,0.0046654251199954,0.0,0.0
07-11 17:00:00+02:00,0.0,-0.007172981820005697,0.0071729818199954,0.0,0.0
07-11 18:00:00+02:00,0.0,-0.011396062866673301,0.0113960628666621,0.0,0.0
07-11 19:00:00+02:00,0.0,-0.0185081223532981,0.0185081223533287,0.0,0.0
07-11 20:00:00+02:00,0.0,-0.02061054608664739,0.0206105460866621,0.0,0.0
07-11 21:00:00+02:00,0.0,-0.014530681416598717,0.0145306814166621,0.0,0.0
07-11 22:00:00+02:00,0.0,-0.007512094313335493,0.0075120943133287,0.0,0.0
07-11 23:00:00+02:00,0.0,-0.0024631670633118996,0.0024631670633288,0.0,0.0
07-12 00:00:00+02:00,0.0,-2.7394753132625738e-14,0.0,0.0,0.0
07-12 01:00:00+02:00,0.0,-4.987676938128516e-14,0.0,0.0,0.0
07-12 02:00:00+02:00,0.0,-3.191891195797325e-15,0.0,0.0,0.0
07-12 03:00:00+02:00,0.0,-2.581268532253489e-14,0.0,0.0,0.0
07-12 04:00:00+02:00,0.0,2.7478019859472624e-14,0.0,0.0,0.0
07-12 05:00:00+02:00,0.0,-1.049160758270773e-14,0.0,0.0,0.0
07-12 06:00:00+02:00,0.0,-0.005544979156585417,0.0055449791566621,0.0,0.0
07-12 07:00:00+02:00,0.0,-0.0070729388833419005,0.0070729388833288,0.0,0.0
07-12 08:00:00+02:00,0.0,-0.005503373973353098,0.0055033739733287,0.0,0.0
07-12 09:00:00+02:00,0.0004119144300068,-0.005644210829957003,0.0052322963999931,0.0,0.0
07-12 10:00:00+02:00,0.0030488186500068,-0.007933281549952709,0.0048844628999931,0.0,0.0
07-12 11:00:00+02:00,0.0039151869000068,-0.008943901599984705,0.0050287146999931,0.0,0.0
07-12 12:00:00+02:00,0.0033064499000068,-0.011084721499977301,0.0077782715999931,0.0,0.0
07-12 13:00:00+02:00,0.0021357931500068,-0.013215625250001112,0.0110798320999931,0.0,0.0
07-12 14:00:00+02:00,0.0,-0.014718292949956885,0.0147182929499954,0.0,0.0
07-12 15:00:00+02:00,0.0,-0.018401568173331384,0.0184015681733287,0.0,0.0
07-12 16:00:00+02:00,0.0,-0.021624742023292898,0.0216247420233288,0.0,0.0
07-12 17:00:00+02:00,0.0,-0.024782153540004487,0.0247821535399954,0.0,0.0
07-12 18:00:00+02:00,0.0,-0.027729616813272906,0.0277296168133287,0.0,0.0
07-12 19:00:00+02:00,0.0,-0.032729749783341505,0.0327297497833287,0.0,0.0
07-12 20:00:00+02:00,0.0,-0.03137328991664429,0.0313732899166621,0.0,0.0
07-12 21:00:00+02:00,0.0,-0.023581286446600375,0.0235812864466621,0.0,0.0
07-12 22:00:00+02:00,0.0,-0.015448908489996721,0.0154489084899954,0.0,0.0
07-12 23:00:00+02:00,0.0,-0.00911892095333261,0.0091189209533287,0.0,0.0
07-13 00:00:00+02:00,0.0,-0.004554480979987896,0.0045544809799954,0.0,0.0
07-13 01:00:00+02:00,0.0,-0.0023384706766262087,0.0023384706766621,0.0,0.0
07-13 02:00:00+02:00,0.0,-0.0005834995433350865,0.0005834995433287,0.0,0.0
07-13 03:00:00+02:00,0.0,-2.2121193765656244e-14,0.0,0.0,0.0
07-13 04:00:00+02:00,0.0,2.3703261575747092e-14,0.0,0.0,0.0
07-13 05:00:00+02:00,0.0,-0.002164420726663119,0.0021644207266621,0.0,0.0
07-13 06:00:00+02:00,0.0,-0.0073772659633070115,0.0073772659633287,0.0,0.0
07-13 07:00:00+02:00,0.0,-0.009684443919988905,0.0096844439199954,0.0,0.0
07-13 08:00:00+02:00,0.0,-0.0096218312066636,0.0096218312066621,0.0,0.0
07-13 09:00:00+02:00,0.0,-0.012244077629963906,0.0122440776299954,0.0,0.0
07-13 10:00:00+02:00,0.0025443325900068,-0.016316298989948602,0.0137719663999931,0.0,0.0
07-13 11:00:00+02:00,0.0023617614000068,-0.01785451930000259,0.0154927578999931,0.0,0.0
07-13 12:00:00+02:00,0.0009397888400068,-0.01894478073998851,0.0180049918999931,0.0,0.0
07-13 13:00:00+02:00,0.0,-0.02083266920002,0.0208326691999954,0.0,0.0
07-13 14:00:00+02:00,0.0,-0.024324181149976004,0.0243241811499954,0.0,0.0
07-13 15:00:00+02:00,0.0,-0.027711241679999887,0.0277112416799954,0.0,0.0
07-13 16:00:00+02:00,0.0,-0.0299609931766176,0.0299609931766621,0.0,0.0
07-13 17:00:00+02:00,0.0,-0.0320322232099709,0.0320322232099954,0.0,0.0
07-13 18:00:00+02:00,0.0,-0.034156195196677785,0.0341561951966621,0.0,0.0
07-13 19:00:00+02:00,0.0,-0.038285753276639994,0.0382857532766621,0.0,0.0
07-13 20:00:00+02:00,0.0,-0.036663318993304606,0.0366633189933287,0.0,0.0
07-13 21:00:00+02:00,0.0,-0.0277729052800105,0.0277729052799954,0.0,0.0
07-13 22:00:00+02:00,0.0,-0.019421361490010697,0.0194213614899954,0.0,0.0
07-13 23:00:00+02:00,0.0,-0.012586281036626595,0.0125862810366621,0.0,0.0
07-14 00:00:00+02:00,0.0,-0.007974351106642297,0.0079743511066621,0.0,0.0
07-14 01:00:00+02:00,0.0,-0.0044494742699666134,0.0044494742699954,0.0,0.0
07-14 02:00:00+02:00,0.0,-0.002188257983298608,0.0021882579833287,0.0,0.0
07-14 03:00:00+02:00,0.0,-0.001642253153298301,0.0016422531533287,0.0,0.0
07-14 04:00:00+02:00,0.0,-0.0024162715232858845,0.0024162715233287,0.0,0.0
07-14 05:00:00+02:00,0.0,-0.007328692216637622,0.0073286922166621,0.0,0.0
07-14 06:00:00+02:00,0.0,-0.01198895428333499,0.0119889542833287,0.0,0.0
07-14 07:00:00+02:00,0.0,-0.011858661683323196,0.0118586616833287,0.0,0.0
07-14 08:00:00+02:00,0.0,-0.009864365980007284,0.0098643659799954,0.0,0.0
07-14 09:00:00+02:00,0.0,-0.009653700663288883,0.0096537006633287,0.0,0.0
07-14 10:00:00+02:00,0.0,-0.010769841400001395,0.0107698413999954,0.0,0.0
07-14 11:00:00+02:00,0.0,-0.012825027060007294,0.0128250270599954,0.0,0.0
07-14 12:00:00+02:00,0.0,-0.016361141576663102,0.0163611415766621,0.0,0.0
07-14 13:00:00+02:00,0.0,-0.02003332089667892,0.0200333208966621,0.0,0.0
07-14 14:00:00+02:00,0.0,-0.024115913450007714,0.0241159134499954,0.0,0.0
07-14 15:00:00+02:00,0.0,-0.0265731769333285,0.0265731769333287,0.0,0.0
07-14 16:00:00+02:00,0.0,-0.02906735651331252,0.0290673565133288,0.0,0.0
07-14 17:00:00+02:00,0.0,-0.0312145235333052,0.0312145235333288,0.0,0.0
07-14 18:00:00+02:00,0.0,-0.03317495116327818,0.0331749511633288,0.0,0.0
07-14 19:00:00+02:00,0.0,-0.037834291580025076,0.0378342915799954,0.0,0.0
07-14 20:00:00+02:00,0.0,-0.03659728238329629,0.0365972823833287,0.0,0.0
07-14 21:00:00+02:00,0.0,-0.025699427243319917,0.0256994272433287,0.0,0.0
07-14 22:00:00+02:00,0.0,-0.016508299040016994,0.0165082990399954,0.0,0.0
07-14 23:00:00+02:00,0.0,-0.010755046119964778,0.0107550461199954,0.0,0.0
07-15 00:00:00+02:00,0.0,-0.006171876023335077,0.0061718760233287,0.0,0.0
07-15 01:00:00+02:00,0.0,-0.0026717850600221082,0.0026717850599954,0.0,0.0
07-15 02:00:00+02:00,0.0,-0.0009784915966377927,0.0009784915966621,0.0,0.0
07-15 03:00:00+02:00,0.0,-0.001046571683323283,0.0010465716833287,0.0,0.0
07-15 04:00:00+02:00,0.0,-0.002375206966655996,0.0023752069666621,0.0,0.0
07-15 05:00:00+02:00,0.0,-0.007813139336642988,0.0078131393366621,0.0,0.0
07-15 06:00:00+02:00,0.0,-0.013606478136662908,0.0136064781366621,0.0,0.0
07-15 07:00:00+02:00,0.0,-0.01418354127993951,0.0141835412799954,0.0,0.0
07-15 08:00:00+02:00,0.0,-0.012875003596641205,0.0128750035966621,0.0,0.0
07-15 09:00:00+02:00,0.0,-0.013238137679990603,0.0132381376799954,0.0,0.0
07-15 10:00:00+02:00,0.0,-0.014485025836694282,0.0144850258366621,0.0,0.0
07-15 11:00:00+02:00,0.0,-0.0167796525499809,0.0167796525499954,0.0,0.0
07-15 12:00:00+02:00,0.0,-0.019954865999973315,0.0199548659999954,0.0,0.0
07-15 13:00:00+02:00,0.0,-0.023009275736634,0.0230092757366621,0.0,0.0
07-15 14:00:00+02:00,0.0,-0.026934645203348095,0.0269346452033287,0.0,0.0
07-15 15:00:00+02:00,0.0,-0.030710060770013592,0.0307100607699954,0.0,0.0
07-15 16:00:00+02:00,0.0,-0.03511874743666221,0.0351187474366621,0.0,0.0
07-15 17:00:00+02:00,0.0,-0.03862959398331889,0.0386295939833288,0.0,0.0
07-15 18:00:00+02:00,0.0,-0.04172287181665349,0.0417228718166621,0.0,0.0
07-15 19:00:00+02:00,0.0,-0.046548652283318004,0.0465486522833287,0.0,0.0
07-15 20:00:00+02:00,0.0,-0.04516052018000011,0.0451605201799954,0.0,0.0
07-15 21:00:00+02:00,0.0,-0.03449993444999161,0.0344999344499954,0.0,0.0
07-15 22:00:00+02:00,0.0,-0.024269554743347188,0.0242695547433288,0.0,0.0
07-15 23:00:00+02:00,0.0,-0.019547341550003094,0.0195473415499954,0.0,0.0
07-16 00:00:00+02:00,0.0,-0.013459009073340605,0.0134590090733287,0.0,0.0
07-16 01:00:00+02:00,0.0,-0.008677464709999305,0.0086774647099954,0.0,0.0
07-16 02:00:00+02:00,0.0,-0.006733216603357711,0.0067332166033287,0.0,0.0
07-16 03:00:00+02:00,0.0,-0.0067773146633405,0.0067773146633287,0.0,0.0
07-16 04:00:00+02:00,0.0,-0.009064028179997102,0.0090640281799954,0.0,0.0
07-16 05:00:00+02:00,0.0,-0.015736925219980907,0.0157369252199954,0.0,0.0
07-16 06:00:00+02:00,0.0,-0.020384193890005203,0.0203841938899954,0.0,0.0
07-16 07:00:00+02:00,0.0,-0.024474469446702007,0.0244744694466621,0.0,0.0
07-16 08:00:00+02:00,0.0,-0.0220976850566193,0.0220976850566621,0.0,0.0
07-16 09:00:00+02:00,0.0,-0.02125100266664781,0.0212510026666621,0.0,0.0
07-16 10:00:00+02:00,0.0,-0.02143473756330111,0.0214347375633288,0.0,0.0
07-16 11:00:00+02:00,0.0,-0.024064843306683403,0.0240648433066621,0.0,0.0
07-16 12:00:00+02:00,0.0,-0.027307638779983795,0.0273076387799954,0.0,0.0
07-16 13:00:00+02:00,0.0,-0.031477613156647405,0.0314776131566621,0.0,0.0
07-16 14:00:00+02:00,0.0,-0.03492700752333769,0.0349270075233288,0.0,0.0
07-16 15:00:00+02:00,0.0,-0.0392608865866334,0.0392608865866621,0.0,0.0
07-16 16:00:00+02:00,0.0,-0.04302653774330972,0.0430265377433288,0.0,0.0
07-16 17:00:00+02:00,0.0,-0.044919406943354195,0.0449194069433287,0.0,0.0
07-16 18:00:00+02:00,0.0,-0.04861953389328072,0.0486195338933287,0.0,0.0
07-16 19:00:00+02:00,-0.0068529483600253,-0.0470856193399955,0.0539385676999954,0.0,0.0
07-16 20:00:00+02:00,-0.0076239850500394,-0.04558873266666222,0.0532127177166621,0.0,0.0
