Period,Scenario,LoadLevel,Unit,GWh
2030,sc01,02-01 07:00:00+01:00,CCGT_3,13.607186865533738
2030,sc01,02-04 19:00:00+01:00,OCGT_3,0.0
2030,sc01,02-04 19:00:00+01:00,BrownLignite,0.0
2030,sc01,02-04 19:00:00+01:00,OCGT_1,0.0
2030,sc01,02-04 19:00:00+01:00,OCGT_2,0.0
2030,sc01,02-04 19:00:00+01:00,CCGT_1,0.0
2030,sc01,02-04 19:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-04 19:00:00+01:00,PV_Malaga,6.800000000000001
2030,sc01,02-04 19:00:00+01:00,Wind_Acoruna,5.130889770014999
2030,sc01,02-04 19:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-04 19:00:00+01:00,PV_Sevilla,0.26570587648
2030,sc01,02-04 19:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-04 19:00:00+01:00,CCGT_4,0.0
2030,sc01,02-04 19:00:00+01:00,Wind_Gijon,6.0813973333
2030,sc01,02-04 19:00:00+01:00,Wind_Bilbo,0.2430851216
2030,sc01,02-04 19:00:00+01:00,CCGT_2,3.12277907679
2030,sc01,02-04 19:00:00+01:00,PV_Cadiz,6.800000000000001
2030,sc01,02-04 19:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-04 19:00:00+01:00,Nuclear,0.0
2030,sc01,02-04 19:00:00+01:00,CCGT_3,0.0
2030,sc01,02-08 19:00:00+01:00,OCGT_3,0.0
2030,sc01,02-08 19:00:00+01:00,BrownLignite,0.0
2030,sc01,02-08 19:00:00+01:00,OCGT_1,0.0
2030,sc01,02-08 19:00:00+01:00,OCGT_2,0.0
2030,sc01,02-08 19:00:00+01:00,CCGT_1,0.0
2030,sc01,02-08 19:00:00+01:00,ImportedCoal_SubBituminous,0.0
2030,sc01,02-08 19:00:00+01:00,PV_Malaga,1.6
2030,sc01,02-08 19:00:00+01:00,Wind_Acoruna,1.206965630764
2030,sc01,02-08 19:00:00+01:00,FuelOilGas,0.0
2030,sc01,02-08 19:00:00+01:00,PV_Sevilla,0.1001907528
2030,sc01,02-08 19:00:00+01:00,DomesticCoal_Anthracite,0.0
2030,sc01,02-08 19:00:00+01:00,CCGT_4,0.0
2030,sc01,02-08 19:00:00+01:00,Wind_Gijon,0.27943403652000004
2030,sc01,02-08 19:00:00+01:00,Wind_Bilbo,0.35995559444
2030,sc01,02-08 19:00:00+01:00,CCGT_2,0.4709144648399986
2030,sc01,02-08 19:00:00+01:00,PV_Cadiz,1.6
2030,sc01,02-08 19:00:00+01:00,ImportedCoal_Bituminous,0.0
2030,sc01,02-08 19:00:00+01:00,Nuclear,0.0
2030,sc01,02-08 19:00:00+01:00,CCGT_3,0.0
2030,sc01,02-12 17:00:00+01:00,OCGT_3,0.0
2030,sc01,02-12 17:00:00+01:00,BrownLignite,0.0
2030,sc01,02-12 17:00:00+01:00,OCGT_1,0.0
2030,sc01,02-12 17:00:00+01:00,OCGT_2,0.0
2030,sc01,02-12 17:00:00+01:00,CCGT_1,14.307101513353244
